,player_id,player_name,opponent,opponent_id,surface,match_count
27163,101862,Maurice Ruah,Cristiano Caratti,101750,Hard,3
27178,101862,Maurice Ruah,Jeremy Bates,100837,Hard,2
27198,101862,Maurice Ruah,Shuzo Matsuoka,101412,Hard,2
27200,101862,Maurice Ruah,Stefano Pescosolido,101924,Hard,2
27156,101862,Maurice Ruah,Alex Obrien,101711,Grass,1
27157,101862,Maurice Ruah,Alexander Mronz,101123,Carpet,1
27158,101862,Maurice Ruah,Andre Agassi,101736,Hard,1
27159,101862,Maurice Ruah,Andrea Gaudenzi,102247,Grass,1
27160,101862,Maurice Ruah,Cassio Motta,100652,Hard,1
27161,101862,Maurice Ruah,Chris Garner,101593,Grass,1
27205,101863,Roberto Alvarez,Fabrice Santoro,102148,Clay,1
27209,101864,Fernon Wibier,Alexander Volkov,101334,Carpet,2
27206,101864,Fernon Wibier,Albert Costa,102610,Carpet,1
27207,101864,Fernon Wibier,Alejandro Aramburu,101574,Clay,1
27208,101864,Fernon Wibier,Alex Radulescu,102491,Hard,1
27210,101864,Fernon Wibier,Andrei Medvedev,102446,Grass,1
27211,101864,Fernon Wibier,Bart Wuyts,101642,Carpet,1
27212,101864,Fernon Wibier,Carlos Costa,101475,Grass,1
27213,101864,Fernon Wibier,Cecil Mamiit,102821,Hard,1
27214,101864,Fernon Wibier,Daniel Vacek,101888,Carpet,1
27215,101864,Fernon Wibier,David Skoch,102881,Clay,1
27255,101865,Albert Chang,Kenneth Carlsen,102202,Hard,2
27244,101865,Albert Chang,Alex Obrien,101711,Hard,1
27245,101865,Albert Chang,Anders Jarryd,100757,Carpet,1
27246,101865,Albert Chang,Andrea Gaudenzi,102247,Hard,1
27247,101865,Albert Chang,Arnaud Boetsch,101589,Hard,1
27248,101865,Albert Chang,Gianluca Pozzi,101150,Carpet,1
27249,101865,Albert Chang,Ivan Lendl,100656,Hard,1
27250,101865,Albert Chang,Jakob Hlasek,101084,Carpet,1
27251,101865,Albert Chang,Jeremy Bates,100837,Carpet,1
27252,101865,Albert Chang,Jia Ping Xia,101577,Carpet,1
27272,101866,David Rikl,Andrei Chesnokov,101230,Clay,3
27322,101866,David Rikl,Jiri Novak,102562,Clay,3
27270,101866,David Rikl,Amos Mansdorf,101195,Hard,2
27271,101866,David Rikl,Andrea Gaudenzi,102247,Clay,2
27279,101866,David Rikl,Carlos Costa,101475,Clay,2
27281,101866,David Rikl,Cedric Pioline,101611,Clay,2
27293,101866,David Rikl,Fabrice Santoro,102148,Clay,2
27295,101866,David Rikl,Filip Dewulf,102029,Clay,2
27305,101866,David Rikl,Henri Leconte,100936,Clay,2
27313,101866,David Rikl,Jakob Hlasek,101084,Hard,2
27395,101868,Dick Norman,Bohdan Ulihrach,102539,Hard,2
27399,101868,Dick Norman,Carlos Moya,102845,Hard,2
27415,101868,Dick Norman,Jakob Hlasek,101084,Hard,2
27447,101868,Dick Norman,Nikolay Davydenko,103786,Clay,2
27468,101868,Dick Norman,Tim Henman,102450,Hard,2
27387,101868,Dick Norman,Aisam Ul Haq Qureshi,103529,Grass,1
27388,101868,Dick Norman,Alessio Di Mauro,103035,Clay,1
27389,101868,Dick Norman,Amir Hadad,103145,Hard,1
27390,101868,Dick Norman,Andre Sa,102987,Grass,1
27391,101868,Dick Norman,Andreas Seppi,104312,Clay,1
27475,101869,Juan Luis Tati Rascon,Albert Costa,102610,Hard,1
27476,101869,Juan Luis Tati Rascon,Arnaud Boetsch,101589,Carpet,1
27477,101869,Juan Luis Tati Rascon,Cristiano Caratti,101750,Hard,1
27478,101869,Juan Luis Tati Rascon,Ivan Lendl,100656,Clay,1
27479,101869,Juan Luis Tati Rascon,Javier Sanchez,101439,Clay,1
27480,101869,Juan Luis Tati Rascon,Omar Camporese,101481,Carpet,1
27481,101869,Juan Luis Tati Rascon,Robby Ginepri,104068,Hard,1
27482,101869,Juan Luis Tati Rascon,Thomas Enqvist,102358,Hard,1
27483,101869,Juan Luis Tati Rascon,Tomas Carbonell,101507,Clay,1
27484,101869,Juan Luis Tati Rascon,Wayne Ferreira,101965,Clay,1
27486,101871,Alexander Reichel,Aaron Krickstein,101381,Hard,1
27487,101871,Alexander Reichel,Alex Corretja,102374,Clay,1
27488,101871,Alexander Reichel,Filip Dewulf,102029,Hard,1
27489,101871,Alexander Reichel,Francisco Montana,101660,Grass,1
27490,101871,Alexander Reichel,Gilbert Schaller,101582,Hard,1
27491,101871,Alexander Reichel,Jacco Eltingh,101797,Grass,1
27492,101871,Alexander Reichel,Jan Apell,101659,Clay,1
27493,101871,Alexander Reichel,Leander Paes,102233,Hard,1
27494,101871,Alexander Reichel,Mardy Fish,103888,Hard,1
27495,101871,Alexander Reichel,Mark Woodforde,101185,Hard,1
27497,101874,Ciprian Petre Porumb,Marcelo Filippini,101382,Clay,1
27498,101876,Massimo Ardinghi,Andrei Medvedev,102446,Clay,1
27499,101876,Massimo Ardinghi,Franco Davin,101686,Clay,1
27500,101876,Massimo Ardinghi,Jordi Arrese,101063,Clay,1
27501,101876,Massimo Ardinghi,Marcos Aurelio Gorriz,101016,Clay,1
27502,101876,Massimo Ardinghi,Xavier Daufresne,101552,Clay,1
27503,101877,Milan Trneny,Dimitri Poliakov,101432,Clay,1
27608,101885,Wayne Arthurs,Kenneth Carlsen,102202,Hard,5
27576,101885,Wayne Arthurs,Jan Michael Gambill,102998,Hard,4
27589,101885,Wayne Arthurs,Jonas Bjorkman,102035,Hard,4
27593,101885,Wayne Arthurs,Juan Carlos Ferrero,103507,Hard,4
27611,101885,Wayne Arthurs,Lleyton Hewitt,103720,Hard,4
27510,101885,Wayne Arthurs,Alex Corretja,102374,Hard,3
27547,101885,Wayne Arthurs,Fabrice Santoro,102148,Hard,3
27568,101885,Wayne Arthurs,Hyung Taik Lee,102703,Hard,3
27581,101885,Wayne Arthurs,Jerome Golmard,102259,Hard,3
27588,101885,Wayne Arthurs,Jonas Bjorkman,102035,Grass,3
27722,101886,Ohad Weinberg,Peter Nyborg,101668,Hard,1
27995,101888,Daniel Vacek,Yevgeny Kafelnikov,102338,Carpet,8
27884,101888,Daniel Vacek,Marcelo Rios,102701,Hard,7
27998,101888,Daniel Vacek,Yevgeny Kafelnikov,102338,Hard,6
27808,101888,Daniel Vacek,Greg Rusedski,102257,Hard,5
27974,101888,Daniel Vacek,Thomas Johansson,102563,Hard,5
27994,101888,Daniel Vacek,Wayne Ferreira,101965,Hard,5
27805,101888,Daniel Vacek,Goran Ivanisevic,101964,Carpet,4
27913,101888,Daniel Vacek,Nicolas Kiefer,103017,Hard,4
27928,101888,Daniel Vacek,Patrick Rafter,102158,Grass,4
27942,101888,Daniel Vacek,Rainer Schuettler,102783,Hard,4
28194,101889,Todd Woodbridge,Michael Chang,102021,Hard,9
28119,101889,Todd Woodbridge,Jason Stoltenberg,101727,Hard,6
28287,101889,Todd Woodbridge,Wayne Ferreira,101965,Hard,6
28114,101889,Todd Woodbridge,Jan Siemerink,101733,Hard,5
28126,101889,Todd Woodbridge,Jeff Tarango,101543,Hard,5
28192,101889,Todd Woodbridge,Michael Chang,102021,Carpet,5
28276,101889,Todd Woodbridge,Todd Martin,101774,Hard,5
28056,101889,Todd Woodbridge,Daniel Vacek,101888,Hard,4
28096,101889,Todd Woodbridge,Guy Forget,101098,Hard,4
28130,101889,Todd Woodbridge,Jim Courier,101793,Hard,4
28447,101890,Jonathan Stark,Paul Haarhuis,101235,Hard,6
28427,101890,Jonathan Stark,Michael Chang,102021,Carpet,5
28438,101890,Jonathan Stark,Olivier Delaitre,101358,Hard,5
28314,101890,Jonathan Stark,Brad Gilbert,100763,Hard,4
28407,101890,Jonathan Stark,Malivai Washington,101613,Hard,4
28428,101890,Jonathan Stark,Michael Chang,102021,Hard,4
28295,101890,Jonathan Stark,Alex Obrien,101711,Hard,3
28327,101890,Jonathan Stark,Cedric Pioline,101611,Hard,3
28360,101890,Jonathan Stark,Greg Rusedski,102257,Hard,3
28380,101890,Jonathan Stark,Jeff Tarango,101543,Hard,3
28497,101892,Axel Finnberg,Alexander Volkov,101334,Hard,1
28498,101892,Axel Finnberg,Chris Pridham,101126,Hard,1
28499,101892,Axel Finnberg,Jonathan Stark,101890,Hard,1
28500,101892,Axel Finnberg,Patrick Rafter,102158,Hard,1
28501,101892,Axel Finnberg,Thomas Enqvist,102358,Hard,1
28502,101893,Patrick Mohr,Alexandre Strambini,102584,Clay,1
28503,101893,Patrick Mohr,Marcelo Rios,102701,Clay,1
28585,101897,Fernando Meligeni,Francisco Clavet,101532,Clay,7
28515,101897,Fernando Meligeni,Alex Corretja,102374,Clay,6
28510,101897,Fernando Meligeni,Alberto Berasategui,102238,Clay,4
28522,101897,Fernando Meligeni,Andre Agassi,101736,Hard,4
28542,101897,Fernando Meligeni,Bernd Karbacher,101463,Clay,4
28545,101897,Fernando Meligeni,Carlos Costa,101475,Clay,4
28572,101897,Fernando Meligeni,Emilio Sanchez,101142,Clay,4
28578,101897,Fernando Meligeni,Felix Mantilla,102456,Clay,4
28596,101897,Fernando Meligeni,Gilbert Schaller,101582,Clay,4
28608,101897,Fernando Meligeni,Gustavo Kuerten,102856,Clay,4
28784,101900,Nicklas Kulti,Alexander Volkov,101334,Hard,5
28790,101900,Nicklas Kulti,Andrei Medvedev,102446,Clay,3
28802,101900,Nicklas Kulti,Boris Becker,101414,Hard,3
28813,101900,Nicklas Kulti,Cedric Pioline,101611,Carpet,3
28859,101900,Nicklas Kulti,Greg Rusedski,102257,Hard,3
28884,101900,Nicklas Kulti,Javier Sanchez,101439,Clay,3
28902,101900,Nicklas Kulti,Jonas Bjorkman,102035,Hard,3
28904,101900,Nicklas Kulti,Jonathan Stark,101890,Hard,3
28929,101900,Nicklas Kulti,Marc Rosset,101820,Hard,3
28782,101900,Nicklas Kulti,Alex Corretja,102374,Clay,2
29003,101901,Chuck Adams,Alex Obrien,101711,Hard,4
29008,101901,Chuck Adams,Andre Agassi,101736,Hard,4
29062,101901,Chuck Adams,Jim Grabb,101026,Hard,4
29076,101901,Chuck Adams,Luiz Mattar,100954,Hard,4
29102,101901,Chuck Adams,Petr Korda,101434,Hard,4
29006,101901,Chuck Adams,Amos Mansdorf,101195,Hard,3
29016,101901,Chuck Adams,Brad Gilbert,100763,Hard,3
29019,101901,Chuck Adams,Byron Black,101647,Hard,3
29054,101901,Chuck Adams,Jakob Hlasek,101084,Hard,3
29089,101901,Chuck Adams,Michael Chang,102021,Hard,3
29130,101902,Stephane Huet,Albert Costa,102610,Clay,1
29131,101902,Stephane Huet,Alberto Berasategui,102238,Clay,1
29132,101902,Stephane Huet,Alex Calatrava,102231,Clay,1
29133,101902,Stephane Huet,Alexander Popp,102880,Hard,1
29134,101902,Stephane Huet,Andrei Pavel,102318,Carpet,1
29135,101902,Stephane Huet,Andrei Pavel,102318,Hard,1
29136,101902,Stephane Huet,Andrew Ilie,102776,Clay,1
29137,101902,Stephane Huet,Andrew Ilie,102776,Hard,1
29138,101902,Stephane Huet,Andy Roddick,104053,Carpet,1
29139,101902,Stephane Huet,Arnaud Di Pasquale,103324,Hard,1
29183,101904,Chris Haggard,Boris Becker,101414,Grass,1
29184,101904,Chris Haggard,Jerome Golmard,102259,Grass,1
29185,101904,Chris Haggard,Mark Knowles,101956,Grass,1
29186,101906,Yasufumi Yamamoto,Alexander Mronz,101123,Hard,1
29187,101906,Yasufumi Yamamoto,Andrei Olhovskiy,101249,Hard,1
29188,101906,Yasufumi Yamamoto,Carsten Arriens,101594,Hard,1
29189,101906,Yasufumi Yamamoto,Chuck Adams,101901,Hard,1
29190,101906,Yasufumi Yamamoto,Claudio Mezzadri,101147,Carpet,1
29191,101906,Yasufumi Yamamoto,Hideki Kaneko,102348,Hard,1
29192,101906,Yasufumi Yamamoto,Jamie Morgan,101920,Carpet,1
29193,101906,Yasufumi Yamamoto,Jeff Tarango,101543,Hard,1
29194,101906,Yasufumi Yamamoto,Kenneth Carlsen,102202,Hard,1
29195,101906,Yasufumi Yamamoto,Michael Chang,102021,Hard,1
29198,101912,Felipe Rivera,Andres Gomez,100653,Hard,1
29199,101912,Felipe Rivera,Cassio Motta,100652,Carpet,1
29200,101912,Felipe Rivera,Dinu Pescariu,102375,Clay,1
29201,101912,Felipe Rivera,Emilio Sanchez,101142,Clay,1
29202,101912,Felipe Rivera,Javier Frana,101318,Carpet,1
29203,101912,Felipe Rivera,Jean Philippe Fleurian,101179,Hard,1
29204,101912,Felipe Rivera,Jose Francisco Altur,101460,Clay,1
29205,101912,Felipe Rivera,Karel Novacek,101120,Clay,1
29206,101912,Felipe Rivera,Martin Jaite,101073,Hard,1
29207,101912,Felipe Rivera,Nicklas Kulti,101900,Clay,1
29223,101914,Lars Koslowski,Frederic Fontang,101719,Clay,2
29226,101914,Lars Koslowski,Goran Prpic,101030,Clay,2
29231,101914,Lars Koslowski,Javier Frana,101318,Hard,2
29240,101914,Lars Koslowski,Mark Koevermans,101440,Clay,2
29211,101914,Lars Koslowski,Alberto Mancini,101606,Clay,1
29212,101914,Lars Koslowski,Alex Corretja,102374,Hard,1
29213,101914,Lars Koslowski,Andrei Medvedev,102446,Hard,1
29214,101914,Lars Koslowski,Bernd Karbacher,101463,Clay,1
29215,101914,Lars Koslowski,Carl Uwe Steeb,101391,Hard,1
29216,101914,Lars Koslowski,Cedric Pioline,101611,Clay,1
29395,101917,Grant Stafford,Thomas Muster,101404,Hard,4
29258,101917,Grant Stafford,Amos Mansdorf,101195,Hard,3
29311,101917,Grant Stafford,Jonas Bjorkman,102035,Grass,3
29342,101917,Grant Stafford,Marcos Ondruska,102154,Hard,3
29366,101917,Grant Stafford,Patrick Rafter,102158,Hard,3
29376,101917,Grant Stafford,Richey Reneberg,101191,Hard,3
29402,101917,Grant Stafford,Tommy Haas,103163,Hard,3
29403,101917,Grant Stafford,Wayne Ferreira,101965,Hard,3
29256,101917,Grant Stafford,Alex Obrien,101711,Hard,2
29257,101917,Grant Stafford,Alex Radulescu,102491,Hard,2
29524,101920,Jamie Morgan,Wally Masur,100923,Hard,3
29405,101920,Jamie Morgan,Alex Antonitsch,101233,Hard,2
29416,101920,Jamie Morgan,Byron Black,101647,Hard,2
29427,101920,Jamie Morgan,David Prinosil,102184,Hard,2
29455,101920,Jamie Morgan,Jared Palmer,101932,Clay,2
29459,101920,Jamie Morgan,Jeff Tarango,101543,Hard,2
29462,101920,Jamie Morgan,Jim Grabb,101026,Hard,2
29480,101920,Jamie Morgan,Marcos Ondruska,102154,Hard,2
29486,101920,Jamie Morgan,Martin Damm Sr,210013,Hard,2
29490,101920,Jamie Morgan,Michael Stich,101529,Grass,2
29664,101924,Stefano Pescosolido,Michael Chang,102021,Hard,4
29702,101924,Stefano Pescosolido,Thomas Muster,101404,Clay,4
29590,101924,Stefano Pescosolido,Fernando Meligeni,101897,Hard,3
29592,101924,Stefano Pescosolido,Francisco Clavet,101532,Clay,3
29622,101924,Stefano Pescosolido,Javier Sanchez,101439,Clay,3
29623,101924,Stefano Pescosolido,Javier Sanchez,101439,Hard,3
29675,101924,Stefano Pescosolido,Patrick McEnroe,101265,Hard,3
29680,101924,Stefano Pescosolido,Petr Korda,101434,Hard,3
29693,101924,Stefano Pescosolido,Sergi Bruguera,101843,Clay,3
29704,101924,Stefano Pescosolido,Tim Henman,102450,Hard,3
29725,101926,Andrei Merinov,Lionel Roux,102201,Clay,2
29716,101926,Andrei Merinov,Alexander Volkov,101334,Carpet,1
29717,101926,Andrei Merinov,Brett Steven,101601,Hard,1
29718,101926,Andrei Merinov,Bruno Oresar,101344,Clay,1
29719,101926,Andrei Merinov,Daniel Vacek,101888,Carpet,1
29720,101926,Andrei Merinov,Eyal Ran,102139,Hard,1
29721,101926,Andrei Merinov,Ion Moldovan,103118,Carpet,1
29722,101926,Andrei Merinov,Jan Siemerink,101733,Clay,1
29723,101926,Andrei Merinov,Javier Sanchez,101439,Hard,1
29724,101926,Andrei Merinov,Karsten Braasch,101373,Carpet,1
29731,101929,Joost Winnink,Alex Corretja,102374,Clay,1
29732,101929,Joost Winnink,Byron Black,101647,Hard,1
29733,101929,Joost Winnink,David Prinosil,102184,Carpet,1
29734,101929,Joost Winnink,Greg Rusedski,102257,Hard,1
29735,101929,Joost Winnink,Guy Forget,101098,Clay,1
29736,101929,Joost Winnink,Jakob Hlasek,101084,Carpet,1
29737,101929,Joost Winnink,Javier Frana,101318,Carpet,1
29738,101929,Joost Winnink,Jeff Tarango,101543,Hard,1
29739,101929,Joost Winnink,Jerome Golmard,102259,Hard,1
29740,101929,Joost Winnink,Magnus Larsson,101723,Clay,1
29754,101931,Marcus Hilpert,Geoff Grant,101688,Hard,1
29755,101931,Marcus Hilpert,Rainer Schuettler,102783,Hard,1
29756,101931,Marcus Hilpert,Reed Cordish,102416,Hard,1
29767,101932,Jared Palmer,Bernd Karbacher,101463,Hard,2
29771,101932,Jared Palmer,Brad Gilbert,100763,Hard,2
29775,101932,Jared Palmer,Cedric Pioline,101611,Hard,2
29782,101932,Jared Palmer,David Wheaton,101609,Hard,2
29787,101932,Jared Palmer,Fabrice Santoro,102148,Hard,2
29803,101932,Jared Palmer,Jaime Yzaga,101409,Clay,2
29808,101932,Jared Palmer,Jamie Morgan,101920,Clay,2
29831,101932,Jared Palmer,Malivai Washington,101613,Hard,2
29836,101932,Jared Palmer,Marc Rosset,101820,Hard,2
29843,101932,Jared Palmer,Mark Woodforde,101185,Hard,2
29882,101937,Robbie Koenig,Alex Corretja,102374,Grass,1
29883,101937,Robbie Koenig,Andre Sa,102987,Hard,1
29884,101937,Robbie Koenig,Byron Black,101647,Grass,1
29885,101937,Robbie Koenig,David Nainkin,101805,Hard,1
29886,101937,Robbie Koenig,Derrick Rostagno,101196,Grass,1
29887,101937,Robbie Koenig,Derrick Rostagno,101196,Hard,1
29888,101937,Robbie Koenig,Gianluca Pozzi,101150,Hard,1
29889,101937,Robbie Koenig,Gilad Bloom,101332,Hard,1
29890,101937,Robbie Koenig,Javier Frana,101318,Hard,1
29891,101937,Robbie Koenig,Jean Philippe Fleurian,101179,Hard,1
29910,101938,Bernardo Mota,Tomas Carbonell,101507,Clay,2
29896,101938,Bernardo Mota,Adrian Voinea,102437,Clay,1
29897,101938,Bernardo Mota,Andrei Cherkasov,101772,Clay,1
29898,101938,Bernardo Mota,Carlos Costa,101475,Clay,1
29899,101938,Bernardo Mota,Carlos Moya,102845,Clay,1
29900,101938,Bernardo Mota,Emilio Sanchez,101142,Clay,1
29901,101938,Bernardo Mota,Feliciano Lopez,103852,Clay,1
29902,101938,Bernardo Mota,Francisco Roig,101462,Clay,1
29903,101938,Bernardo Mota,Goran Ivanisevic,101964,Clay,1
29904,101938,Bernardo Mota,Greg Rusedski,102257,Clay,1
29917,101945,Thierry Guardiola,Carlos Costa,101475,Clay,2
29932,101945,Thierry Guardiola,Jan Kroslak,102466,Hard,2
29935,101945,Thierry Guardiola,John McEnroe,100581,Hard,2
29939,101945,Thierry Guardiola,Magnus Gustafsson,101320,Clay,2
29951,101945,Thierry Guardiola,Orlin Stanoytchev,101969,Hard,2
29955,101945,Thierry Guardiola,Slava Dosedel,101792,Clay,2
29956,101945,Thierry Guardiola,Thomas Muster,101404,Hard,2
29911,101945,Thierry Guardiola,Adrian Voinea,102437,Clay,1
29912,101945,Thierry Guardiola,Andrei Chesnokov,101230,Clay,1
29913,101945,Thierry Guardiola,Arnaud Clement,103096,Carpet,1
29964,101947,Vincenzo Santopadre,Alberto Berasategui,102238,Clay,2
29974,101947,Vincenzo Santopadre,Davide Sanguinetti,102106,Clay,2
29987,101947,Vincenzo Santopadre,Magnus Norman,102796,Clay,2
29962,101947,Vincenzo Santopadre,Adrian Voinea,102437,Clay,1
29963,101947,Vincenzo Santopadre,Albert Costa,102610,Clay,1
29965,101947,Vincenzo Santopadre,Alex Lopez Moron,101826,Clay,1
29966,101947,Vincenzo Santopadre,Alex Radulescu,102491,Hard,1
29967,101947,Vincenzo Santopadre,Andreas Vinciguerra,103714,Clay,1
29968,101947,Vincenzo Santopadre,Andrei Merinov,101926,Hard,1
29969,101947,Vincenzo Santopadre,Andrew Ilie,102776,Hard,1
30028,101948,Pete Sampras,Andre Agassi,101736,Hard,19
30410,101948,Pete Sampras,Todd Martin,101774,Hard,13
30058,101948,Pete Sampras,Boris Becker,101414,Carpet,12
30331,101948,Pete Sampras,Patrick Rafter,102158,Hard,12
30206,101948,Pete Sampras,Jim Courier,101793,Hard,11
30439,101948,Pete Sampras,Wayne Ferreira,101965,Hard,9
30284,101948,Pete Sampras,Mark Woodforde,101185,Hard,8
30298,101948,Pete Sampras,Michael Chang,102021,Hard,8
30139,101948,Pete Sampras,Goran Ivanisevic,101964,Carpet,7
30150,101948,Pete Sampras,Greg Rusedski,102257,Hard,7
30444,101953,Kentaro Masuda,Guillaume Raoux,101703,Hard,1
30445,101953,Kentaro Masuda,John Stimpson,101513,Hard,1
30446,101953,Kentaro Masuda,Mikael Tillstrom,102025,Hard,1
30447,101953,Kentaro Masuda,Steve Bryan,101789,Hard,1
30485,101955,Luis Herrera,Jacco Eltingh,101797,Hard,3
30455,101955,Luis Herrera,Anders Jarryd,100757,Hard,2
30465,101955,Luis Herrera,Bryan Shelton,101214,Hard,2
30472,101955,Luis Herrera,Danilo Marcelino,101237,Hard,2
30486,101955,Luis Herrera,Jaime Oncins,101761,Hard,2
30489,101955,Luis Herrera,Jan Siemerink,101733,Hard,2
30490,101955,Luis Herrera,Javier Frana,101318,Grass,2
30494,101955,Luis Herrera,Jim Grabb,101026,Hard,2
30508,101955,Luis Herrera,Malivai Washington,101613,Hard,2
30510,101955,Luis Herrera,Marcos Ondruska,102154,Grass,2
30597,101956,Mark Knowles,Sebastien Lareau,102205,Hard,3
30555,101956,Mark Knowles,Chris Wilkinson,101681,Grass,2
30571,101956,Mark Knowles,Jeff Tarango,101543,Carpet,2
30541,101956,Mark Knowles,Aaron Krickstein,101381,Clay,1
30542,101956,Mark Knowles,Alexander Volkov,101334,Hard,1
30543,101956,Mark Knowles,Andre Agassi,101736,Hard,1
30544,101956,Mark Knowles,Andrei Cherkasov,101772,Grass,1
30545,101956,Mark Knowles,Andrei Medvedev,102446,Clay,1
30546,101956,Mark Knowles,Andrei Olhovskiy,101249,Carpet,1
30547,101956,Mark Knowles,Andrei Olhovskiy,101249,Clay,1
30608,101957,Milen Velev,Bing Chao Lin,102277,Hard,1
30609,101957,Milen Velev,Guillermo Perez Roldan,101649,Clay,1
30610,101957,Milen Velev,Jaime Yzaga,101409,Clay,1
30611,101957,Milen Velev,Javier Sanchez,101439,Clay,1
30612,101957,Milen Velev,Kenneth Carlsen,102202,Carpet,1
30613,101957,Milen Velev,Marcelo Filippini,101382,Clay,1
30614,101957,Milen Velev,Marcos Aurelio Gorriz,101016,Clay,1
30615,101957,Milen Velev,Mats Wilander,101062,Hard,1
30616,101957,Milen Velev,Stefano Pescosolido,101924,Hard,1
30617,101957,Milen Velev,Wojtek Kowalski,101406,Clay,1
30618,101958,Pierre Bouteyre,Bart Wuyts,101642,Clay,1
30619,101958,Pierre Bouteyre,Carlos Moya,102845,Grass,1
30620,101958,Pierre Bouteyre,Cedric Pioline,101611,Hard,1
30621,101958,Pierre Bouteyre,Goran Ivanisevic,101964,Grass,1
30622,101958,Pierre Bouteyre,Thomas Hogstedt,100962,Hard,1
30623,101959,Robert Eriksson,Andre Agassi,101736,Hard,1
30630,101961,Martin Stringari,Fernando Roese,101174,Hard,2
30624,101961,Martin Stringari,Alberto Mancini,101606,Clay,1
30625,101961,Martin Stringari,Alexander Volkov,101334,Hard,1
30626,101961,Martin Stringari,Carl Limberger,101000,Hard,1
30627,101961,Martin Stringari,Christer Allgardh,101329,Clay,1
30628,101961,Martin Stringari,Emanuel Rasberger,102067,Clay,1
30629,101961,Martin Stringari,Emilio Sanchez,101142,Clay,1
30631,101961,Martin Stringari,Francisco Roig,101462,Clay,1
30632,101961,Martin Stringari,Gabriel Markus,101725,Clay,1
30633,101961,Martin Stringari,Guillermo Perez Roldan,101649,Clay,1
30730,101962,Younes El Aynaoui,Francisco Clavet,101532,Clay,10
30794,101962,Younes El Aynaoui,Karim Alami,102223,Clay,6
30821,101962,Younes El Aynaoui,Mariano Zabaleta,103151,Clay,6
30645,101962,Younes El Aynaoui,Albert Portas,102287,Clay,5
30646,101962,Younes El Aynaoui,Alberto Berasategui,102238,Clay,5
30779,101962,Younes El Aynaoui,Jonas Bjorkman,102035,Hard,5
30911,101962,Younes El Aynaoui,Thomas Johansson,102563,Hard,5
30640,101962,Younes El Aynaoui,Agustin Calleri,102860,Clay,4
30644,101962,Younes El Aynaoui,Albert Montanes,103656,Clay,4
30647,101962,Younes El Aynaoui,Alberto Martin,103252,Clay,4
31003,101964,Goran Ivanisevic,Boris Becker,101414,Carpet,10
31337,101964,Goran Ivanisevic,Stefan Edberg,101222,Carpet,9
31374,101964,Goran Ivanisevic,Yevgeny Kafelnikov,102338,Carpet,8
31108,101964,Goran Ivanisevic,Gustavo Kuerten,102856,Hard,7
31217,101964,Goran Ivanisevic,Marc Rosset,101820,Hard,7
31242,101964,Goran Ivanisevic,Michael Chang,102021,Carpet,7
31287,101964,Goran Ivanisevic,Pete Sampras,101948,Carpet,7
31349,101964,Goran Ivanisevic,Thomas Enqvist,102358,Hard,7
31000,101964,Goran Ivanisevic,Bohdan Ulihrach,102539,Carpet,6
31025,101964,Goran Ivanisevic,Cedric Pioline,101611,Carpet,6
31404,101965,Wayne Ferreira,Andre Agassi,101736,Hard,11
31757,101965,Wayne Ferreira,Pete Sampras,101948,Hard,9
31778,101965,Wayne Ferreira,Richey Reneberg,101191,Hard,7
31435,101965,Wayne Ferreira,Boris Becker,101414,Carpet,6
31608,101965,Wayne Ferreira,Jim Courier,101793,Hard,6
31709,101965,Wayne Ferreira,Michael Chang,102021,Hard,6
31824,101965,Wayne Ferreira,Todd Woodbridge,101889,Hard,6
31394,101965,Wayne Ferreira,Alex Corretja,102374,Clay,5
31481,101965,Wayne Ferreira,Daniel Vacek,101888,Hard,5
31660,101965,Wayne Ferreira,Lleyton Hewitt,103720,Hard,5
31848,101968,Ola Kristiansson,Andrei Chesnokov,101230,Clay,1
31849,101968,Ola Kristiansson,Bohdan Ulihrach,102539,Clay,1
31850,101968,Ola Kristiansson,Slava Dosedel,101792,Clay,1
31861,101969,Orlin Stanoytchev,Davide Sanguinetti,102106,Clay,2
31864,101969,Orlin Stanoytchev,Fabrice Santoro,102148,Clay,2
31865,101969,Orlin Stanoytchev,Galo Blanco,102869,Clay,2
31886,101969,Orlin Stanoytchev,Markus Hantschk,103082,Clay,2
31887,101969,Orlin Stanoytchev,Martin Damm Sr,210013,Grass,2
31902,101969,Orlin Stanoytchev,Thierry Guardiola,101945,Hard,2
31851,101969,Orlin Stanoytchev,Adrian Voinea,102437,Clay,1
31852,101969,Orlin Stanoytchev,Albert Costa,102610,Clay,1
31853,101969,Orlin Stanoytchev,Albert Portas,102287,Clay,1
31854,101969,Orlin Stanoytchev,Alex Calatrava,102231,Clay,1
31907,101970,Iztok Bozic,Gilbert Schaller,101582,Clay,1
31908,101970,Iztok Bozic,Oscar Serrano,103202,Clay,1
31909,101971,Johan Anderson,Aki Rahunen,102000,Hard,1
31910,101971,Johan Anderson,Byron Black,101647,Hard,1
31911,101971,Johan Anderson,Jay Berger,101309,Hard,1
31912,101971,Johan Anderson,Jimmy Arias,101061,Hard,1
31913,101971,Johan Anderson,John Fitzgerald,100713,Hard,1
31914,101971,Johan Anderson,Martin Strelba,101337,Clay,1
31915,101971,Johan Anderson,Michael Stich,101529,Hard,1
31916,101971,Johan Anderson,Nicklas Kulti,101900,Clay,1
31917,101971,Johan Anderson,Patrick McEnroe,101265,Hard,1
