,player_id,player_name,tourney_level,surface,decade,matches_won,matches_lost,win_rate,hand,ioc,avg_rank,score
6835,103714,Andreas Vinciguerra,G,Grass,00s,2.0,3.0,0.4,L,SWE,37.0,0.194660636997273
6836,103714,Andreas Vinciguerra,G,Hard,00s,9.0,8.0,0.5294117647058824,L,SWE,35.0,0.42152499489850714
6837,103714,Andreas Vinciguerra,M,Carpet,00s,4.0,1.0,0.8,L,SWE,46.0,0.3688593735115084
6838,103714,Andreas Vinciguerra,M,Clay,00s,4.0,5.0,0.4444444444444444,L,SWE,34.0,0.28401141094482274
6839,103714,Andreas Vinciguerra,M,Hard,00s,4.0,9.0,0.3076923076923077,L,SWE,40.0,0.216271188963011
6840,103715,Kirill Ivanov Smolensky,A,Carpet,90s,0.0,1.0,0.0,R,RUS,699.0,0.0
6841,103715,Kirill Ivanov Smolensky,A,Grass,00s,0.0,1.0,0.0,R,RUS,636.0,0.0
6842,103715,Kirill Ivanov Smolensky,A,Grass,90s,0.0,1.0,0.0,R,RUS,558.0,0.0
6843,103715,Kirill Ivanov Smolensky,A,Hard,00s,0.0,1.0,0.0,R,RUS,544.0,0.0
6844,103716,Uros Vico,A,Carpet,00s,1.0,2.0,0.3333333333333333,R,ITA,190.0,0.08783082459895834
6845,103716,Uros Vico,A,Grass,00s,0.0,1.0,0.0,R,ITA,251.0,0.0
6846,103716,Uros Vico,A,Hard,00s,1.0,1.0,0.5,R,ITA,206.0,0.10284734038477028
6847,103716,Uros Vico,M,Clay,00s,0.0,1.0,0.0,R,ITA,214.0,0.0
6848,103718,David Martin,A,Hard,00s,0.0,1.0,0.0,L,USA,725.0,0.0
6849,103720,Lleyton Hewitt,A,Carpet,00s,3.0,1.0,0.75,R,AUS,9.0,0.4904529793380698
6850,103720,Lleyton Hewitt,A,Carpet,90s,6.0,2.0,0.75,R,AUS,27.0,0.48585904188995505
6851,103720,Lleyton Hewitt,A,Clay,00s,22.0,9.0,0.7096774193548387,R,AUS,1.0,1.8728594118300534
6852,103720,Lleyton Hewitt,A,Clay,10s,4.0,8.0,0.3333333333333333,R,AUS,27.0,0.25207635935438744
6853,103720,Lleyton Hewitt,A,Clay,90s,6.0,2.0,0.75,R,AUS,55.0,0.4063342073828428
6854,103720,Lleyton Hewitt,A,Grass,00s,39.0,7.0,0.8478260869565217,R,AUS,1.0,2.4856093849289125
6855,103720,Lleyton Hewitt,A,Grass,10s,27.0,10.0,0.7297297297297297,R,AUS,32.0,0.7483099559886792
6856,103720,Lleyton Hewitt,A,Grass,90s,7.0,4.0,0.6363636363636364,R,AUS,36.0,0.43248614464124674
6857,103720,Lleyton Hewitt,A,Hard,00s,125.0,35.0,0.78125,R,AUS,1.0,3.0228911707964725
6858,103720,Lleyton Hewitt,A,Hard,10s,25.0,22.0,0.5319148936170213,R,AUS,22.0,0.6419709396679655
6859,103720,Lleyton Hewitt,A,Hard,90s,22.0,8.0,0.7333333333333333,R,AUS,31.0,0.7158125422248603
6860,103720,Lleyton Hewitt,F,Hard,00s,13.0,5.0,0.7222222222222222,R,AUS,1.0,1.61928066808224
6861,103720,Lleyton Hewitt,G,Clay,00s,26.0,9.0,0.7428571428571429,R,AUS,1.0,2.027046601067488
6862,103720,Lleyton Hewitt,G,Clay,10s,2.0,4.0,0.3333333333333333,R,AUS,33.0,0.18140321925294567
6863,103720,Lleyton Hewitt,G,Clay,90s,0.0,1.0,0.0,R,AUS,41.0,0.0
6864,103720,Lleyton Hewitt,G,Grass,00s,33.0,9.0,0.7857142857142857,R,AUS,1.0,2.250296868033508
6865,103720,Lleyton Hewitt,G,Grass,10s,6.0,6.0,0.5,R,AUS,26.0,0.381969239999468
6866,103720,Lleyton Hewitt,G,Grass,90s,2.0,1.0,0.6666666666666666,R,AUS,35.0,0.2545893523991719
6867,103720,Lleyton Hewitt,G,Hard,00s,62.0,18.0,0.775,R,AUS,1.0,2.5933126103047783
6868,103720,Lleyton Hewitt,G,Hard,10s,14.0,12.0,0.5384615384615384,R,AUS,22.0,0.5532837191295672
6869,103720,Lleyton Hewitt,G,Hard,90s,3.0,4.0,0.42857142857142855,R,AUS,33.0,0.24923750321223614
6870,103720,Lleyton Hewitt,M,Carpet,00s,6.0,3.0,0.6666666666666666,R,AUS,1.0,1.1688886862782226
6871,103720,Lleyton Hewitt,M,Carpet,90s,2.0,1.0,0.6666666666666666,R,AUS,26.0,0.2752604332412325
6872,103720,Lleyton Hewitt,M,Clay,00s,28.0,14.0,0.6666666666666666,R,AUS,1.0,1.90934279711934
6873,103720,Lleyton Hewitt,M,Clay,10s,1.0,2.0,0.3333333333333333,R,AUS,32.0,0.13026879517842962
6874,103720,Lleyton Hewitt,M,Hard,00s,83.0,36.0,0.6974789915966386,R,AUS,1.0,2.5426576780315315
6875,103720,Lleyton Hewitt,M,Hard,10s,8.0,12.0,0.4,R,AUS,30.0,0.34914908809579087
6876,103720,Lleyton Hewitt,M,Hard,90s,2.0,5.0,0.2857142857142857,R,AUS,25.0,0.17884095952520626
6877,103722,Florent Serra,A,Carpet,00s,1.0,4.0,0.2,R,FRA,54.0,0.08874277419922061
6878,103722,Florent Serra,A,Clay,00s,28.0,29.0,0.49122807017543857,R,FRA,37.0,0.5417451545696198
6879,103722,Florent Serra,A,Clay,10s,7.0,8.0,0.4666666666666667,R,FRA,57.0,0.3163787780725722
6880,103722,Florent Serra,A,Grass,00s,5.0,7.0,0.4166666666666667,R,FRA,44.0,0.278015403393008
6881,103722,Florent Serra,A,Grass,10s,0.0,3.0,0.0,R,FRA,62.0,0.0
6882,103722,Florent Serra,A,Hard,00s,33.0,32.0,0.5076923076923077,R,FRA,38.0,0.5738442769871667
6883,103722,Florent Serra,A,Hard,10s,7.0,21.0,0.25,R,FRA,59.0,0.20419832214653771
6884,103722,Florent Serra,G,Clay,00s,5.0,6.0,0.45454545454545453,R,FRA,44.0,0.2938249716847095
6885,103722,Florent Serra,G,Clay,10s,2.0,4.0,0.3333333333333333,R,FRA,67.0,0.15281951593787033
6886,103722,Florent Serra,G,Grass,00s,2.0,4.0,0.3333333333333333,R,FRA,36.0,0.17740191109785342
6887,103722,Florent Serra,G,Grass,10s,2.0,3.0,0.4,R,FRA,64.0,0.17062429944551125
6888,103722,Florent Serra,G,Hard,00s,6.0,10.0,0.375,R,FRA,37.0,0.2885685431214542
6889,103722,Florent Serra,G,Hard,10s,4.0,6.0,0.4,R,FRA,64.0,0.22834493585302204
6890,103722,Florent Serra,M,Carpet,00s,0.0,2.0,0.0,R,FRA,51.0,0.0
6891,103722,Florent Serra,M,Clay,00s,5.0,8.0,0.38461538461538464,R,FRA,44.0,0.26404429123390016
6892,103722,Florent Serra,M,Clay,10s,1.0,1.0,0.5,R,FRA,67.0,0.12941712512201206
6893,103722,Florent Serra,M,Hard,00s,10.0,16.0,0.38461538461538464,R,FRA,38.0,0.34198542345707184
6894,103722,Florent Serra,M,Hard,10s,5.0,6.0,0.45454545454545453,R,FRA,61.0,0.2718764630152357
6895,103726,Jean Christophe Faurel,A,Clay,00s,0.0,1.0,0.0,R,FRA,234.0,0.0
6896,103726,Jean Christophe Faurel,A,Hard,00s,1.0,3.0,0.25,R,FRA,146.0,0.08043885471406152
6897,103726,Jean Christophe Faurel,G,Clay,00s,0.0,1.0,0.0,R,FRA,147.0,0.0
6898,103726,Jean Christophe Faurel,G,Grass,00s,0.0,1.0,0.0,R,FRA,145.0,0.0
6899,103726,Jean Christophe Faurel,G,Hard,00s,1.0,1.0,0.5,R,FRA,203.0,0.10312688509644946
6900,103730,Jonathan Marray,A,Grass,00s,4.0,4.0,0.5,R,GBR,250.0,0.19858235854587133
6901,103730,Jonathan Marray,A,Hard,00s,0.0,1.0,0.0,R,GBR,343.0,0.0
6902,103730,Jonathan Marray,G,Grass,00s,0.0,3.0,0.0,R,GBR,238.0,0.0
6903,103735,Lovro Zovko,A,Clay,00s,0.0,2.0,0.0,R,CRO,203.0,0.0
6905,103735,Lovro Zovko,A,Clay,90s,0.0,2.0,0.0,R,CRO,578.0,0.0
6906,103735,Lovro Zovko,A,Hard,00s,2.0,4.0,0.3333333333333333,R,CRO,341.0,0.11107130916777057
6907,103737,Edgardo Massa,A,Clay,00s,6.0,10.0,0.375,R,ARG,103.0,0.22795658601677532
6908,103737,Edgardo Massa,A,Grass,00s,0.0,1.0,0.0,R,ARG,107.0,0.0
6909,103737,Edgardo Massa,A,Hard,00s,2.0,3.0,0.4,R,ARG,240.0,0.13050193925455214
6910,103737,Edgardo Massa,G,Clay,00s,0.0,2.0,0.0,R,ARG,112.0,0.0
6911,103746,Miguel Gallardo Valles,A,Clay,00s,0.0,4.0,0.0,R,MEX,219.0,0.0
6912,103747,Dominik Meffert,A,Clay,00s,1.0,2.0,0.3333333333333333,R,GER,162.0,0.09053226833059834
6913,103747,Dominik Meffert,A,Grass,10s,1.0,2.0,0.3333333333333333,R,GER,203.0,0.08675442693399314
6914,103747,Dominik Meffert,A,Hard,00s,3.0,3.0,0.5,R,GER,228.0,0.17881267701543485
6915,103747,Dominik Meffert,G,Hard,00s,0.0,1.0,0.0,R,GER,236.0,0.0
6916,103748,Jan Minar,A,Hard,00s,0.0,1.0,0.0,R,CZE,197.0,0.0
6917,103748,Jan Minar,G,Hard,00s,0.0,1.0,0.0,R,CZE,303.0,0.0
6918,103751,Jonas Froberg,A,Hard,00s,1.0,1.0,0.5,U,SWE,621.0,0.08535299146707982
6919,103752,Simon Greul,A,Carpet,00s,1.0,2.0,0.3333333333333333,R,GER,79.0,0.10494412280431084
6920,103752,Simon Greul,A,Clay,00s,12.0,13.0,0.48,R,GER,68.0,0.36722117649426844
6921,103752,Simon Greul,A,Clay,10s,8.0,12.0,0.4,R,GER,58.0,0.2965748570072057
6922,103752,Simon Greul,A,Grass,00s,0.0,1.0,0.0,R,GER,85.0,0.0
6923,103752,Simon Greul,A,Grass,10s,2.0,2.0,0.5,R,GER,66.0,0.19024020102204328
6924,103752,Simon Greul,A,Hard,00s,9.0,18.0,0.3333333333333333,R,GER,56.0,0.272723474392035
6925,103752,Simon Greul,A,Hard,10s,3.0,4.0,0.42857142857142855,R,GER,59.0,0.21617268586765798
6926,103752,Simon Greul,G,Clay,00s,0.0,2.0,0.0,R,GER,111.0,0.0
6927,103752,Simon Greul,G,Clay,10s,0.0,1.0,0.0,R,GER,64.0,0.0
6928,103752,Simon Greul,G,Grass,00s,1.0,2.0,0.3333333333333333,R,GER,85.0,0.10328222148962889
6929,103752,Simon Greul,G,Grass,10s,0.0,1.0,0.0,R,GER,62.0,0.0
6930,103752,Simon Greul,G,Hard,00s,1.0,3.0,0.25,R,GER,65.0,0.09545088491385643
6931,103752,Simon Greul,G,Hard,10s,0.0,3.0,0.0,R,GER,61.0,0.0
6932,103752,Simon Greul,M,Clay,00s,0.0,1.0,0.0,R,GER,90.0,0.0
6933,103752,Simon Greul,M,Clay,10s,0.0,3.0,0.0,R,GER,58.0,0.0
6934,103752,Simon Greul,M,Hard,00s,4.0,3.0,0.5714285714285714,R,GER,83.0,0.2669590331363499
6935,103752,Simon Greul,M,Hard,10s,2.0,2.0,0.5,R,GER,55.0,0.19842295145925717
6936,103753,Boris Bachert,A,Clay,90s,0.0,1.0,0.0,R,GER,1288.0,0.0
6937,103754,Mark Hilton,A,Grass,00s,0.0,1.0,0.0,L,GBR,212.0,0.0
6938,103754,Mark Hilton,G,Grass,00s,1.0,3.0,0.25,L,GBR,382.0,0.06759491175059792
6939,103758,Taylor Dent,A,Carpet,00s,5.0,2.0,0.7142857142857143,R,USA,33.0,0.41539583868706026
6940,103758,Taylor Dent,A,Clay,00s,2.0,6.0,0.25,R,USA,32.0,0.15485336652895196
6941,103758,Taylor Dent,A,Clay,10s,0.0,1.0,0.0,R,USA,104.0,0.0
6942,103758,Taylor Dent,A,Grass,00s,20.0,13.0,0.6060606060606061,R,USA,29.0,0.6182395739417333
6943,103758,Taylor Dent,A,Grass,10s,0.0,2.0,0.0,R,USA,92.0,0.0
6944,103758,Taylor Dent,A,Hard,00s,62.0,50.0,0.5535714285714286,R,USA,22.0,0.8158726870853783
6945,103758,Taylor Dent,A,Hard,10s,6.0,9.0,0.4,R,USA,70.0,0.2587219115164481
6946,103758,Taylor Dent,A,Hard,90s,0.0,3.0,0.0,R,USA,260.0,0.0
6947,103758,Taylor Dent,G,Clay,00s,0.0,2.0,0.0,R,USA,35.0,0.0
6948,103758,Taylor Dent,G,Clay,10s,1.0,1.0,0.5,R,USA,102.0,0.11809800456591565
6949,103758,Taylor Dent,G,Grass,00s,8.0,7.0,0.5333333333333333,R,USA,30.0,0.42395125183510957
6950,103758,Taylor Dent,G,Grass,10s,1.0,1.0,0.5,R,USA,97.0,0.11935343037366311
6951,103758,Taylor Dent,G,Hard,00s,15.0,12.0,0.5555555555555556,R,USA,22.0,0.5771472606343079
6952,103758,Taylor Dent,G,Hard,10s,2.0,2.0,0.5,R,USA,72.0,0.18654851520213714
6953,103758,Taylor Dent,G,Hard,90s,1.0,2.0,0.3333333333333333,R,USA,283.0,0.08171487282617504
6954,103758,Taylor Dent,M,Carpet,00s,1.0,2.0,0.3333333333333333,R,USA,32.0,0.13026879517842962
6955,103758,Taylor Dent,M,Clay,00s,1.0,2.0,0.3333333333333333,R,USA,34.0,0.12824393070786175
6956,103758,Taylor Dent,M,Hard,00s,25.0,20.0,0.5555555555555556,R,USA,21.0,0.6717806849895033
6957,103758,Taylor Dent,M,Hard,10s,2.0,3.0,0.4,R,USA,77.0,0.16368709850057223
6958,103761,Tomas Cakl,A,Carpet,00s,1.0,2.0,0.3333333333333333,R,CZE,175.0,0.0892046938628813
6959,103761,Tomas Cakl,A,Clay,00s,1.0,1.0,0.5,R,CZE,234.0,0.10047908016702024
6960,103761,Tomas Cakl,A,Hard,00s,1.0,6.0,0.14285714285714285,R,CZE,161.0,0.058268831446968865
6961,103762,John Paul Fruttero,A,Hard,00s,0.0,1.0,0.0,R,USA,205.0,0.0
6962,103763,Martin Slanar,A,Hard,00s,1.0,1.0,0.5,R,AUT,232.0,0.10063526927372102
6963,103763,Martin Slanar,G,Hard,00s,0.0,1.0,0.0,R,AUT,277.0,0.0
6964,103775,Felipe Parada,A,Clay,00s,0.0,2.0,0.0,R,CHI,385.0,0.0
6965,103781,Jurgen Melzer,A,Carpet,00s,3.0,4.0,0.42857142857142855,L,AUT,36.0,0.24373993785333603
6966,103781,Jurgen Melzer,A,Clay,00s,61.0,43.0,0.5865384615384616,L,AUT,26.0,0.8130153889538048
6967,103781,Jurgen Melzer,A,Clay,10s,22.0,19.0,0.5365853658536586,L,AUT,8.0,0.8455397827385406
6968,103781,Jurgen Melzer,A,Grass,00s,15.0,13.0,0.5357142857142857,L,AUT,28.0,0.5267104483302537
6969,103781,Jurgen Melzer,A,Grass,10s,7.0,7.0,0.5,L,AUT,16.0,0.4622033740657833
6970,103781,Jurgen Melzer,A,Hard,00s,56.0,52.0,0.5185185185185185,L,AUT,31.0,0.6914505323528418
6971,103781,Jurgen Melzer,A,Hard,10s,49.0,38.0,0.5632183908045977,L,AUT,10.0,0.9916155338854933
6972,103781,Jurgen Melzer,A,Hard,90s,1.0,1.0,0.5,L,AUT,635.0,0.0850596063310727
6973,103781,Jurgen Melzer,G,Clay,00s,8.0,7.0,0.5333333333333333,L,AUT,26.0,0.440416693185972
6974,103781,Jurgen Melzer,G,Clay,10s,8.0,6.0,0.5714285714285714,L,AUT,8.0,0.6523985299251379
6975,103781,Jurgen Melzer,G,Grass,00s,7.0,8.0,0.4666666666666667,L,AUT,30.0,0.3709573453557209
6976,103781,Jurgen Melzer,G,Grass,10s,9.0,5.0,0.6428571428571429,L,AUT,11.0,0.6647840078857717
6977,103781,Jurgen Melzer,G,Hard,00s,16.0,15.0,0.5161290322580645,L,AUT,32.0,0.5042663039165018
6978,103781,Jurgen Melzer,G,Hard,10s,11.0,12.0,0.4782608695652174,L,AUT,11.0,0.5804107893407183
6979,103781,Jurgen Melzer,M,Carpet,00s,2.0,1.0,0.6666666666666666,L,AUT,43.0,0.24177806721894288
6980,103781,Jurgen Melzer,M,Clay,00s,8.0,11.0,0.42105263157894735,L,AUT,27.0,0.3718895388941344
6981,103781,Jurgen Melzer,M,Clay,10s,13.0,15.0,0.4642857142857143,L,AUT,8.0,0.6591145593736866
6982,103781,Jurgen Melzer,M,Hard,00s,15.0,24.0,0.38461538461538464,L,AUT,28.0,0.4142652920839427
6983,103781,Jurgen Melzer,M,Hard,10s,20.0,26.0,0.43478260869565216,L,AUT,10.0,0.6582581898701927
6984,103782,Rameez Junaid,A,Grass,10s,0.0,1.0,0.0,R,AUS,334.0,0.0
6985,103782,Rameez Junaid,A,Hard,00s,0.0,1.0,0.0,R,AUS,413.0,0.0
6986,103786,Nikolay Davydenko,A,Carpet,00s,18.0,12.0,0.6,R,RUS,4.0,1.081665913359652
6987,103786,Nikolay Davydenko,A,Clay,00s,104.0,53.0,0.6624203821656051,R,RUS,4.0,1.7605570250529348
6988,103786,Nikolay Davydenko,A,Clay,10s,16.0,18.0,0.47058823529411764,R,RUS,6.0,0.7726460849946
6989,103786,Nikolay Davydenko,A,Grass,00s,1.0,7.0,0.125,R,RUS,3.0,0.15751451091176027
6990,103786,Nikolay Davydenko,A,Grass,10s,2.0,2.0,0.5,R,RUS,5.0,0.3937767634451031
6991,103786,Nikolay Davydenko,A,Hard,00s,81.0,57.0,0.5869565217391305,R,RUS,3.0,1.661050741402175
6992,103786,Nikolay Davydenko,A,Hard,10s,51.0,40.0,0.5604395604395604,R,RUS,6.0,1.1702979794700812
6993,103786,Nikolay Davydenko,F,Carpet,00s,3.0,1.0,0.75,R,RUS,7.0,0.5308151908186474
6994,103786,Nikolay Davydenko,F,Hard,00s,9.0,7.0,0.5625,R,RUS,3.0,0.9139825690117863
6995,103786,Nikolay Davydenko,G,Clay,00s,23.0,9.0,0.71875,R,RUS,4.0,1.3193364177235416
6996,103786,Nikolay Davydenko,G,Clay,10s,3.0,4.0,0.42857142857142855,R,RUS,30.0,0.25550633481133833
6997,103786,Nikolay Davydenko,G,Grass,00s,6.0,8.0,0.42857142857142855,R,RUS,4.0,0.6092887321797243
6998,103786,Nikolay Davydenko,G,Grass,10s,1.0,3.0,0.25,R,RUS,5.0,0.19688838172255155
6999,103786,Nikolay Davydenko,G,Hard,00s,38.0,17.0,0.6909090909090909,R,RUS,3.0,1.595000579314543
7000,103786,Nikolay Davydenko,G,Hard,10s,11.0,9.0,0.55,R,RUS,6.0,0.7732844688846678
7001,103786,Nikolay Davydenko,M,Carpet,00s,8.0,3.0,0.7272727272727273,R,RUS,5.0,0.8843277094282259
7002,103786,Nikolay Davydenko,M,Clay,00s,31.0,22.0,0.5849056603773585,R,RUS,3.0,1.3380866304114534
7003,103786,Nikolay Davydenko,M,Clay,10s,2.0,8.0,0.2,R,RUS,28.0,0.14002888815508507
7004,103786,Nikolay Davydenko,M,Hard,00s,41.0,30.0,0.5774647887323944,R,RUS,4.0,1.2965046389493693
7005,103786,Nikolay Davydenko,M,Hard,10s,21.0,19.0,0.525,R,RUS,6.0,0.9003442158251832
7006,103789,Irakli Labadze,A,Carpet,00s,1.0,3.0,0.25,L,GEO,63.0,0.09613458089517789
7007,103789,Irakli Labadze,A,Clay,00s,16.0,26.0,0.38095238095238093,L,GEO,42.0,0.37702472690651195
7008,103789,Irakli Labadze,A,Clay,90s,0.0,1.0,0.0,L,GEO,332.0,0.0
7009,103789,Irakli Labadze,A,Grass,00s,0.0,5.0,0.0,L,GEO,46.0,0.0
7010,103789,Irakli Labadze,A,Hard,00s,9.0,20.0,0.3103448275862069,L,GEO,69.0,0.24704115132019736
7011,103789,Irakli Labadze,A,Hard,90s,0.0,1.0,0.0,L,GEO,319.0,0.0
7012,103789,Irakli Labadze,G,Clay,00s,2.0,3.0,0.4,L,GEO,50.0,0.18075929444368058
7013,103789,Irakli Labadze,G,Grass,00s,5.0,4.0,0.5555555555555556,L,GEO,45.0,0.33094691527258063
7014,103789,Irakli Labadze,G,Hard,00s,0.0,6.0,0.0,L,GEO,46.0,0.0
7015,103789,Irakli Labadze,M,Clay,00s,2.0,2.0,0.5,L,GEO,49.0,0.20394258325173117
7016,103789,Irakli Labadze,M,Hard,00s,6.0,8.0,0.42857142857142855,L,GEO,43.0,0.3036215754778154
7017,103792,Joji Miyao,A,Hard,00s,0.0,2.0,0.0,U,JPN,1071.0,0.0
7018,103794,Benjamin Becker,A,Carpet,00s,1.0,2.0,0.3333333333333333,R,GER,59.0,0.11208954082026712
7019,103794,Benjamin Becker,A,Clay,00s,2.0,6.0,0.25,R,GER,43.0,0.14370343876457384
7020,103794,Benjamin Becker,A,Clay,10s,4.0,11.0,0.26666666666666666,R,GER,43.0,0.1934224537751543
7021,103794,Benjamin Becker,A,Grass,00s,11.0,8.0,0.5789473684210527,R,GER,44.0,0.4511732971783031
7022,103794,Benjamin Becker,A,Grass,10s,18.0,12.0,0.6,R,GER,43.0,0.5390172038468506
7023,103794,Benjamin Becker,A,Hard,00s,30.0,37.0,0.44776119402985076,R,GER,38.0,0.5097103735471019
7024,103794,Benjamin Becker,A,Hard,10s,51.0,66.0,0.4358974358974359,R,GER,38.0,0.5610224727486075
7025,103794,Benjamin Becker,G,Clay,00s,0.0,2.0,0.0,R,GER,43.0,0.0
7026,103794,Benjamin Becker,G,Clay,10s,2.0,6.0,0.25,R,GER,48.0,0.1399047556965337
7027,103794,Benjamin Becker,G,Grass,00s,3.0,4.0,0.42857142857142855,R,GER,44.0,0.23183085450433358
7028,103794,Benjamin Becker,G,Grass,10s,4.0,6.0,0.4,R,GER,51.0,0.24076744112090387
7029,103794,Benjamin Becker,G,Hard,00s,3.0,5.0,0.375,R,GER,45.0,0.2131674400716149
7030,103794,Benjamin Becker,G,Hard,10s,7.0,13.0,0.35,R,GER,38.0,0.28747657334145205
7031,103794,Benjamin Becker,M,Clay,00s,1.0,3.0,0.25,R,GER,43.0,0.10526086631310538
7032,103794,Benjamin Becker,M,Clay,10s,2.0,6.0,0.25,R,GER,40.0,0.14630112340556148
7033,103794,Benjamin Becker,M,Hard,00s,4.0,10.0,0.2857142857142857,R,GER,38.0,0.20873914614878974
7034,103794,Benjamin Becker,M,Hard,10s,10.0,20.0,0.3333333333333333,R,GER,39.0,0.3068027284008522
7035,103799,Eric Prodon,A,Clay,00s,1.0,6.0,0.14285714285714285,R,FRA,127.0,0.061056688486377575
7036,103799,Eric Prodon,A,Clay,10s,0.0,5.0,0.0,R,FRA,93.0,0.0
7037,103799,Eric Prodon,A,Hard,10s,0.0,1.0,0.0,R,FRA,97.0,0.0
7038,103799,Eric Prodon,G,Clay,00s,0.0,3.0,0.0,R,FRA,117.0,0.0
7039,103799,Eric Prodon,G,Clay,10s,0.0,2.0,0.0,R,FRA,115.0,0.0
7040,103799,Eric Prodon,G,Hard,10s,0.0,2.0,0.0,R,FRA,88.0,0.0
7041,103805,Catalin Gard,A,Clay,00s,0.0,1.0,0.0,R,ROU,250.0,0.0
7042,103808,Potito Starace,A,Carpet,00s,4.0,5.0,0.4444444444444444,R,ITA,28.0,0.29880688759017104
7043,103808,Potito Starace,A,Clay,00s,65.0,58.0,0.5284552845528455,R,ITA,31.0,0.7240688388047536
7044,103808,Potito Starace,A,Clay,10s,37.0,31.0,0.5441176470588235,R,ITA,43.0,0.6027084679259598
7045,103808,Potito Starace,A,Grass,10s,0.0,2.0,0.0,R,ITA,47.0,0.0
7046,103808,Potito Starace,A,Hard,00s,7.0,18.0,0.28,R,ITA,29.0,0.2638979483457581
7047,103808,Potito Starace,A,Hard,10s,11.0,13.0,0.4583333333333333,R,ITA,47.0,0.3776695661841914
7048,103808,Potito Starace,G,Clay,00s,5.0,5.0,0.5,R,ITA,48.0,0.3053642816370103
7049,103808,Potito Starace,G,Clay,10s,1.0,4.0,0.2,R,ITA,46.0,0.0922148433778771
7050,103808,Potito Starace,G,Grass,00s,1.0,6.0,0.14285714285714285,R,ITA,47.0,0.07604575894439021
7051,103808,Potito Starace,G,Grass,10s,0.0,3.0,0.0,R,ITA,49.0,0.0
7052,103808,Potito Starace,G,Hard,00s,1.0,10.0,0.09090909090909091,R,ITA,31.0,0.06421205930349526
7053,103808,Potito Starace,G,Hard,10s,1.0,5.0,0.16666666666666666,R,ITA,48.0,0.08260180800181371
7054,103808,Potito Starace,M,Clay,00s,7.0,9.0,0.4375,R,ITA,39.0,0.33223022137028363
7055,103808,Potito Starace,M,Clay,10s,5.0,7.0,0.4166666666666667,R,ITA,41.0,0.2828996809814832
7056,103808,Potito Starace,M,Hard,00s,2.0,9.0,0.18181818181818182,R,ITA,27.0,0.13320544157941122
7057,103808,Potito Starace,M,Hard,10s,0.0,7.0,0.0,R,ITA,47.0,0.0
7058,103812,Victor Hanescu,A,Carpet,00s,0.0,3.0,0.0,R,ROU,38.0,0.0
7059,103812,Victor Hanescu,A,Clay,00s,52.0,40.0,0.5652173913043478,R,ROU,28.0,0.7480322042001275
7060,103812,Victor Hanescu,A,Clay,10s,43.0,37.0,0.5375,R,ROU,37.0,0.6415364742528747
7061,103812,Victor Hanescu,A,Grass,00s,4.0,6.0,0.4,R,ROU,31.0,0.27263989626491575
7062,103812,Victor Hanescu,A,Grass,10s,0.0,4.0,0.0,R,ROU,47.0,0.0
7063,103812,Victor Hanescu,A,Hard,00s,22.0,28.0,0.44,R,ROU,27.0,0.5100602787590587
7064,103812,Victor Hanescu,A,Hard,10s,10.0,22.0,0.3125,R,ROU,51.0,0.27427867810263734
7065,103812,Victor Hanescu,G,Clay,00s,11.0,6.0,0.6470588235294118,R,ROU,33.0,0.5230472587419326
7066,103812,Victor Hanescu,G,Clay,10s,5.0,5.0,0.5,R,ROU,37.0,0.32564068257497614
7067,103812,Victor Hanescu,G,Grass,00s,6.0,5.0,0.5454545454545454,R,ROU,28.0,0.39575469593107643
7068,103812,Victor Hanescu,G,Grass,10s,3.0,4.0,0.42857142857142855,R,ROU,38.0,0.2404280679692923
7069,103812,Victor Hanescu,G,Hard,00s,3.0,11.0,0.21428571428571427,R,ROU,29.0,0.16786647238163155
7070,103812,Victor Hanescu,G,Hard,10s,3.0,8.0,0.2727272727272727,R,ROU,47.0,0.17348621446196688
7071,103812,Victor Hanescu,M,Carpet,00s,1.0,3.0,0.25,R,ROU,37.0,0.10928301713432553
7072,103812,Victor Hanescu,M,Clay,00s,6.0,9.0,0.4,R,ROU,33.0,0.31016222621967166
7073,103812,Victor Hanescu,M,Clay,10s,4.0,9.0,0.3076923076923077,R,ROU,38.0,0.21906888601318966
7074,103812,Victor Hanescu,M,Hard,00s,7.0,15.0,0.3181818181818182,R,ROU,27.0,0.2941412549106378
7075,103812,Victor Hanescu,M,Hard,10s,7.0,13.0,0.35,R,ROU,42.0,0.28038832384664986
7076,103813,Jarkko Nieminen,A,Carpet,00s,6.0,7.0,0.46153846153846156,L,FIN,18.0,0.40185411844290936
7077,103813,Jarkko Nieminen,A,Clay,00s,43.0,28.0,0.6056338028169014,L,FIN,13.0,0.9402027539006432
7078,103813,Jarkko Nieminen,A,Clay,10s,20.0,25.0,0.4444444444444444,L,FIN,38.0,0.45906841016416344
7079,103813,Jarkko Nieminen,A,Grass,00s,5.0,7.0,0.4166666666666667,L,FIN,18.0,0.3525975204196579
7080,103813,Jarkko Nieminen,A,Grass,10s,6.0,13.0,0.3157894736842105,L,FIN,37.0,0.2569443593493467
7081,103813,Jarkko Nieminen,A,Hard,00s,92.0,71.0,0.5644171779141104,L,FIN,15.0,1.0013411406056139
7082,103813,Jarkko Nieminen,A,Hard,10s,74.0,59.0,0.556390977443609,L,FIN,35.0,0.7506901085724477
7083,103813,Jarkko Nieminen,G,Clay,00s,10.0,6.0,0.625,L,FIN,16.0,0.6044573908461855
