winner_name,tourney_year,tourney_level,round,match_count,best_rank,titles
Marinko Matosevic,2015,A,R32,2,78.0,0
Marinko Matosevic,2015,G,R128,1,78.0,0
Mario Ancic,2000,D,RR,3,587.0,0
Mario Ancic,2001,D,RR,1,625.0,0
Mario Ancic,2002,A,R32,1,129.0,0
Mario Ancic,2002,G,R128,1,129.0,0
Mario Ancic,2003,A,R32,5,60.0,0
Mario Ancic,2003,A,R16,2,60.0,0
Mario Ancic,2003,D,RR,1,60.0,0
Mario Ancic,2003,G,R128,1,60.0,0
Mario Ancic,2003,G,R32,1,60.0,0
Mario Ancic,2004,A,R64,1,25.0,0
Mario Ancic,2004,A,R32,3,25.0,0
Mario Ancic,2004,A,R16,1,25.0,0
Mario Ancic,2004,A,QF,2,25.0,0
Mario Ancic,2004,A,SF,1,25.0,0
Mario Ancic,2004,D,RR,1,25.0,0
Mario Ancic,2004,G,R64,2,25.0,0
Mario Ancic,2004,G,QF,1,25.0,0
Mario Ancic,2005,A,R32,4,17.0,0
Mario Ancic,2005,A,R16,1,17.0,0
Mario Ancic,2005,A,QF,2,17.0,0
Mario Ancic,2005,A,SF,2,17.0,0
Mario Ancic,2005,A,F,1,17.0,1
Mario Ancic,2005,D,RR,2,17.0,0
Mario Ancic,2005,G,R128,1,17.0,0
Mario Ancic,2005,G,R64,2,17.0,0
Mario Ancic,2005,G,R32,1,17.0,0
Mario Ancic,2005,M,R64,1,17.0,0
Mario Ancic,2005,M,R32,4,17.0,0
Mario Ancic,2006,A,RR,1,10.0,0
Mario Ancic,2006,A,R32,2,10.0,0
Mario Ancic,2006,A,R16,2,10.0,0
Mario Ancic,2006,A,SF,3,10.0,0
Mario Ancic,2006,A,F,2,10.0,2
Mario Ancic,2006,D,RR,1,10.0,0
Mario Ancic,2006,G,R64,1,10.0,0
Mario Ancic,2006,G,R16,2,10.0,0
Mario Ancic,2006,M,R32,1,10.0,0
Mario Ancic,2006,M,R16,3,10.0,0
Mario Ancic,2006,M,QF,1,10.0,0
Mario Ancic,2007,A,R32,2,9.0,0
Mario Ancic,2007,A,R16,1,9.0,0
Mario Ancic,2007,G,R32,1,9.0,0
Mario Ancic,2007,M,R64,3,9.0,0
Mario Ancic,2007,M,R16,1,9.0,0
Mario Ancic,2008,A,R32,2,31.0,0
Mario Ancic,2008,A,R16,2,31.0,0
Mario Ancic,2008,A,QF,1,31.0,0
Mario Ancic,2008,A,SF,1,31.0,0
Mario Ancic,2008,D,RR,2,31.0,0
Mario Ancic,2008,G,R64,1,31.0,0
Mario Ancic,2008,G,R16,1,31.0,0
Mario Ancic,2008,M,R64,4,31.0,0
Mario Ancic,2008,M,R32,1,31.0,0
Mario Ancic,2009,A,R32,1,28.0,0
Mario Ancic,2009,A,R16,1,28.0,0
Mario Ancic,2009,A,QF,1,28.0,0
Mario Ancic,2009,A,SF,1,28.0,0
Mario Ancic,2009,D,RR,1,28.0,0
Mario Ancic,2009,G,R64,1,28.0,0
Mario Ancic,2010,M,R64,1,694.0,0
Mario Monroy,2002,D,RR,1,1155.0,0
Mario Monroy,2003,D,RR,1,1121.0,0
Mario Radic,2002,A,R32,1,152.0,0
Mario Radic,2003,A,R32,1,315.0,0
Mario Rincon,1991,D,RR,1,300.0,0
Mario Rincon,1994,A,R32,1,207.0,0
Mario Rincon,1997,A,R32,1,374.0,0
Mario Rincon,1997,D,RR,1,374.0,0
Mario Tabares,1991,D,RR,2,232.0,0
Mario Tabares,1992,D,RR,2,252.0,0
Mario Vilella Martinez,2021,A,R32,3,167.0,0
Mario Visconti,1993,A,R64,1,154.0,0
Mario Visconti,1993,G,R128,1,154.0,0
Marius Copil,2009,A,R32,1,546.0,0
Marius Copil,2009,D,RR,1,546.0,0
Marius Copil,2011,A,R32,1,232.0,0
Marius Copil,2012,A,R32,3,178.0,0
Marius Copil,2012,D,RR,1,178.0,0
Marius Copil,2013,A,R32,1,129.0,0
Marius Copil,2013,A,R16,1,129.0,0
Marius Copil,2013,D,RR,1,129.0,0
Marius Copil,2014,A,R32,1,164.0,0
Marius Copil,2014,A,R16,1,164.0,0
Marius Copil,2014,D,RR,1,164.0,0
Marius Copil,2014,M,R64,1,164.0,0
Marius Copil,2015,A,R16,1,168.0,0
Marius Copil,2015,D,RR,2,168.0,0
Marius Copil,2015,G,R128,1,168.0,0
Marius Copil,2016,A,R32,1,198.0,0
Marius Copil,2016,A,R16,1,198.0,0
Marius Copil,2016,D,RR,1,198.0,0
Marius Copil,2017,A,R64,1,83.0,0
Marius Copil,2017,A,R32,3,83.0,0
Marius Copil,2017,A,R16,1,83.0,0
Marius Copil,2017,D,RR,1,83.0,0
Marius Copil,2017,M,R64,1,83.0,0
Marius Copil,2018,A,R32,2,81.0,0
Marius Copil,2018,A,R16,1,81.0,0
Marius Copil,2018,A,SF,2,81.0,0
Marius Copil,2018,D,RR,3,81.0,0
Marius Copil,2018,M,R128,1,81.0,0
Marius Copil,2018,M,R64,1,81.0,0
Marius Copil,2019,A,R64,2,56.0,0
Marius Copil,2019,A,R32,1,56.0,0
Marius Copil,2019,A,R16,1,56.0,0
Marius Copil,2019,D,RR,1,56.0,0
Marius Copil,2019,G,R128,2,56.0,0
Marius Copil,2021,D,RR,1,250.0,0
Mariusz Fyrstenberg,2003,D,RR,1,485.0,0
Mariusz Fyrstenberg,2004,D,RR,1,458.0,0
Mariusz Fyrstenberg,2006,D,RR,1,678.0,0
Mariusz Fyrstenberg,2007,D,RR,2,,0
Mark Bailey,1991,D,RR,1,1091.0,0
Mark Draper,1998,G,R128,1,238.0,0
Mark Gurr,1994,D,RR,1,930.0,0
Mark Hilton,2004,G,R128,1,479.0,0
Mark Kaplan,1991,A,R64,1,330.0,0
Mark Kaplan,1993,A,R32,1,335.0,0
Mark Kaplan,1994,A,R16,1,171.0,0
Mark Keil,1991,A,R64,1,191.0,0
Mark Keil,1991,A,R32,1,191.0,0
Mark Keil,1993,G,R128,1,747.0,0
Mark Knowles,1991,A,R64,1,568.0,0
Mark Knowles,1991,A,R32,1,568.0,0
Mark Knowles,1992,D,RR,2,229.0,0
Mark Knowles,1992,G,R128,1,229.0,0
Mark Knowles,1993,A,R32,2,180.0,0
Mark Knowles,1993,D,RR,2,180.0,0
Mark Knowles,1994,G,R128,1,164.0,0
Mark Knowles,1994,M,R128,1,164.0,0
Mark Knowles,1995,D,RR,1,204.0,0
Mark Knowles,1995,G,R128,1,204.0,0
Mark Knowles,1995,M,R128,1,204.0,0
Mark Knowles,1995,M,R64,1,204.0,0
Mark Knowles,1996,A,R64,1,96.0,0
Mark Knowles,1996,A,R32,2,96.0,0
Mark Knowles,1996,A,SF,1,96.0,0
Mark Knowles,1996,D,RR,2,96.0,0
Mark Knowles,1996,G,R128,3,96.0,0
Mark Knowles,1997,D,RR,1,144.0,0
Mark Knowles,1998,A,R16,1,468.0,0
Mark Knowles,1998,D,RR,1,468.0,0
Mark Knowles,1999,D,RR,1,275.0,0
Mark Knowles,2001,D,RR,1,358.0,0
Mark Knowles,2002,D,RR,2,1382.0,0
Mark Koevermans,1991,A,R32,1,40.0,0
Mark Koevermans,1991,A,R16,2,40.0,0
Mark Koevermans,1991,A,QF,1,40.0,0
Mark Koevermans,1991,D,RR,2,40.0,0
Mark Koevermans,1991,G,R64,1,40.0,0
Mark Koevermans,1991,M,R64,1,40.0,0
Mark Koevermans,1991,M,R32,1,40.0,0
Mark Koevermans,1991,M,R16,1,40.0,0
Mark Koevermans,1992,A,R64,1,82.0,0
Mark Koevermans,1992,A,R32,5,82.0,0
Mark Koevermans,1992,A,R16,2,82.0,0
Mark Koevermans,1992,M,R64,1,82.0,0
Mark Koevermans,1993,D,RR,1,155.0,0
Mark Kratzmann,1991,A,R64,1,79.0,0
Mark Kratzmann,1991,A,R32,1,79.0,0
Mark Kratzmann,1991,A,QF,1,79.0,0
Mark Lajal,2023,A,R32,1,229.0,0
Mark Lajal,2024,D,RR,1,224.0,0
Mark Markov,1994,D,RR,1,857.0,0
Mark Merklein,1997,A,R64,2,187.0,0
Mark Merklein,1997,M,R128,1,187.0,0
Mark Merklein,1999,D,RR,1,534.0,0
Mark Merklein,2000,D,RR,1,632.0,0
Mark Merklein,2001,D,RR,1,464.0,0
Mark Merklein,2002,D,RR,1,,0
Mark Merklein,2004,D,RR,1,,0
Mark Nielsen,1997,D,RR,1,514.0,0
Mark Nielsen,1998,A,R32,1,317.0,0
Mark Nielsen,1999,D,RR,2,403.0,0
Mark Nielsen,2000,D,RR,2,216.0,0
Mark Nielsen,2001,D,RR,1,261.0,0
Mark Nielsen,2002,A,R32,1,343.0,0
Mark Nielsen,2002,D,RR,2,343.0,0
Mark Nielsen,2003,D,RR,1,329.0,0
Mark Nielsen,2004,D,RR,2,541.0,0
Mark Nielsen,2005,D,RR,3,341.0,0
Mark Nielsen,2006,D,RR,1,305.0,0
Mark Nielsen,2008,D,RR,1,,0
Mark Petchey,1991,D,RR,1,292.0,0
Mark Petchey,1991,G,R128,1,292.0,0
Mark Petchey,1992,G,R128,1,249.0,0
Mark Petchey,1993,G,R128,1,226.0,0
Mark Petchey,1994,A,R64,1,86.0,0
Mark Petchey,1994,A,R32,3,86.0,0
Mark Petchey,1994,A,R16,3,86.0,0
Mark Petchey,1994,A,QF,1,86.0,0
Mark Petchey,1994,G,R128,1,86.0,0
Mark Petchey,1994,M,R128,1,86.0,0
Mark Petchey,1995,A,R64,1,113.0,0
Mark Petchey,1995,A,R32,2,113.0,0
Mark Petchey,1995,A,R16,2,113.0,0
Mark Petchey,1996,A,R16,2,162.0,0
Mark Petchey,1996,G,R128,1,162.0,0
Mark Petchey,1997,G,R64,1,207.0,0
Mark Philippoussis,1994,A,R64,1,410.0,0
Mark Philippoussis,1995,A,R32,3,60.0,0
Mark Philippoussis,1995,A,QF,1,60.0,0
Mark Philippoussis,1995,A,SF,3,60.0,0
Mark Philippoussis,1995,D,RR,1,60.0,0
Mark Philippoussis,1995,G,R64,1,60.0,0
Mark Philippoussis,1995,M,R64,2,60.0,0
Mark Philippoussis,1996,A,R32,2,20.0,0
Mark Philippoussis,1996,A,R16,1,20.0,0
Mark Philippoussis,1996,A,QF,2,20.0,0
Mark Philippoussis,1996,A,F,1,20.0,1
Mark Philippoussis,1996,D,RR,1,20.0,0
Mark Philippoussis,1996,G,R128,2,20.0,0
Mark Philippoussis,1996,G,R32,2,20.0,0
Mark Philippoussis,1996,M,R64,3,20.0,0
Mark Philippoussis,1996,M,R32,1,20.0,0
Mark Philippoussis,1996,M,R16,1,20.0,0
Mark Philippoussis,1997,A,RR,1,13.0,0
Mark Philippoussis,1997,A,R32,1,13.0,0
Mark Philippoussis,1997,A,R16,1,13.0,0
Mark Philippoussis,1997,A,QF,1,13.0,0
Mark Philippoussis,1997,A,SF,2,13.0,0
Mark Philippoussis,1997,A,F,3,13.0,3
Mark Philippoussis,1997,D,RR,1,13.0,0
Mark Philippoussis,1997,G,R64,1,13.0,0
Mark Philippoussis,1997,G,R32,1,13.0,0
Mark Philippoussis,1997,M,R32,2,13.0,0
Mark Philippoussis,1997,M,R16,2,13.0,0
Mark Philippoussis,1998,A,RR,1,13.0,0
Mark Philippoussis,1998,A,R32,3,13.0,0
Mark Philippoussis,1998,A,QF,1,13.0,0
Mark Philippoussis,1998,A,F,1,13.0,1
Mark Philippoussis,1998,G,R128,2,13.0,0
Mark Philippoussis,1998,G,R16,1,13.0,0
Mark Philippoussis,1998,G,SF,1,13.0,0
Mark Philippoussis,1998,M,R64,2,13.0,0
Mark Philippoussis,1998,M,R32,2,13.0,0
Mark Philippoussis,1998,M,R16,1,13.0,0
Mark Philippoussis,1999,A,RR,1,8.0,0
Mark Philippoussis,1999,A,R32,3,8.0,0
Mark Philippoussis,1999,A,R16,1,8.0,0
Mark Philippoussis,1999,A,F,1,8.0,1
Mark Philippoussis,1999,D,RR,2,8.0,0
Mark Philippoussis,1999,G,R32,1,8.0,0
Mark Philippoussis,1999,G,R16,1,8.0,0
Mark Philippoussis,1999,M,R64,2,8.0,0
Mark Philippoussis,1999,M,R16,2,8.0,0
Mark Philippoussis,1999,M,F,1,8.0,1
Mark Philippoussis,2000,A,R64,1,13.0,0
Mark Philippoussis,2000,A,R32,4,13.0,0
Mark Philippoussis,2000,A,R16,1,13.0,0
Mark Philippoussis,2000,A,SF,1,13.0,0
Mark Philippoussis,2000,A,F,1,13.0,1
Mark Philippoussis,2000,D,RR,1,13.0,0
Mark Philippoussis,2000,G,R128,1,13.0,0
Mark Philippoussis,2000,G,R32,2,13.0,0
Mark Philippoussis,2000,G,R16,1,13.0,0
Mark Philippoussis,2000,M,R64,1,13.0,0
Mark Philippoussis,2000,M,R32,3,13.0,0
Mark Philippoussis,2000,M,QF,1,13.0,0
Mark Philippoussis,2000,M,SF,1,13.0,0
Mark Philippoussis,2001,A,R32,2,13.0,0
Mark Philippoussis,2001,A,SF,1,13.0,0
Mark Philippoussis,2001,A,F,1,13.0,1
Mark Philippoussis,2001,M,R64,3,13.0,0
Mark Philippoussis,2002,A,R32,2,77.0,0
Mark Philippoussis,2002,G,R128,2,77.0,0
Mark Philippoussis,2002,G,R32,1,77.0,0
Mark Philippoussis,2002,M,R128,1,77.0,0
Mark Philippoussis,2002,M,R64,2,77.0,0
Mark Philippoussis,2003,A,R32,1,9.0,0
Mark Philippoussis,2003,A,R16,1,9.0,0
Mark Philippoussis,2003,A,QF,1,9.0,0
Mark Philippoussis,2003,A,SF,1,9.0,0
Mark Philippoussis,2003,A,F,1,9.0,1
Mark Philippoussis,2003,D,RR,3,9.0,0
Mark Philippoussis,2003,G,R128,1,9.0,0
Mark Philippoussis,2003,G,R64,2,9.0,0
Mark Philippoussis,2003,G,SF,1,9.0,0
Mark Philippoussis,2003,M,R64,1,9.0,0
Mark Philippoussis,2003,M,R32,1,9.0,0
Mark Philippoussis,2003,M,R16,1,9.0,0
Mark Philippoussis,2004,A,RR,1,9.0,0
Mark Philippoussis,2004,A,R16,1,9.0,0
Mark Philippoussis,2004,G,R32,2,9.0,0
Mark Philippoussis,2005,A,R64,1,142.0,0
Mark Philippoussis,2005,A,R32,1,142.0,0
Mark Philippoussis,2005,A,R16,1,142.0,0
Mark Philippoussis,2005,A,QF,1,142.0,0
Mark Philippoussis,2005,G,R128,1,142.0,0
Mark Philippoussis,2005,M,R128,1,142.0,0
Mark Philippoussis,2006,A,R32,3,161.0,0
Mark Philippoussis,2006,A,F,1,161.0,1
Mark Philippoussis,2006,G,R128,1,161.0,0
Mark Philippoussis,2006,M,R128,1,161.0,0
Mark Woodforde,1990,A,R32,1,101.0,0
Mark Woodforde,1991,A,R64,1,78.0,0
Mark Woodforde,1991,A,R32,4,78.0,0
Mark Woodforde,1991,A,R16,1,78.0,0
Mark Woodforde,1991,G,R32,1,78.0,0
Mark Woodforde,1991,M,R64,1,78.0,0
Mark Woodforde,1992,A,R64,2,48.0,0
Mark Woodforde,1992,A,R32,3,48.0,0
Mark Woodforde,1992,A,R16,3,48.0,0
Mark Woodforde,1992,A,SF,2,48.0,0
Mark Woodforde,1992,G,R128,1,48.0,0
Mark Woodforde,1992,G,R64,2,48.0,0
Mark Woodforde,1992,M,R32,1,48.0,0
Mark Woodforde,1993,A,R32,4,21.0,0
Mark Woodforde,1993,A,R16,2,21.0,0
Mark Woodforde,1993,A,QF,1,21.0,0
Mark Woodforde,1993,A,F,1,21.0,1
Mark Woodforde,1993,D,RR,1,21.0,0
Mark Woodforde,1993,G,R128,2,21.0,0
Mark Woodforde,1993,G,R64,1,21.0,0
Mark Woodforde,1993,M,R32,1,21.0,0
Mark Woodforde,1993,M,R16,2,21.0,0
Mark Woodforde,1994,A,R32,4,29.0,0
Mark Woodforde,1994,A,QF,3,29.0,0
Mark Woodforde,1994,A,SF,1,29.0,0
Mark Woodforde,1994,D,RR,1,29.0,0
Mark Woodforde,1994,G,R128,1,29.0,0
Mark Woodforde,1994,G,R64,1,29.0,0
Mark Woodforde,1994,M,R64,3,29.0,0
Mark Woodforde,1994,M,R32,2,29.0,0
Mark Woodforde,1995,A,R64,1,28.0,0
Mark Woodforde,1995,A,R32,2,28.0,0
Mark Woodforde,1995,A,R16,3,28.0,0
Mark Woodforde,1995,A,QF,3,28.0,0
Mark Woodforde,1995,G,R128,2,28.0,0
Mark Woodforde,1995,G,R64,2,28.0,0
Mark Woodforde,1995,M,R64,3,28.0,0
Mark Woodforde,1995,M,R32,2,28.0,0
Mark Woodforde,1996,A,R32,5,20.0,0
Mark Woodforde,1996,A,R16,4,20.0,0
Mark Woodforde,1996,A,QF,3,20.0,0
Mark Woodforde,1996,G,QF,1,20.0,0
Mark Woodforde,1996,M,R64,1,20.0,0
Mark Woodforde,1996,M,R32,2,20.0,0
Mark Woodforde,1997,A,RR,1,28.0,0
Mark Woodforde,1997,A,R32,1,28.0,0
Mark Woodforde,1997,A,R16,3,28.0,0
Mark Woodforde,1997,A,QF,1,28.0,0
Mark Woodforde,1997,D,RR,1,28.0,0
Mark Woodforde,1997,G,R64,2,28.0,0
Mark Woodforde,1997,G,R32,2,28.0,0
Mark Woodforde,1997,M,R64,1,28.0,0
Mark Woodforde,1998,A,R64,1,46.0,0
Mark Woodforde,1998,A,R32,3,46.0,0
Mark Woodforde,1998,A,R16,4,46.0,0
Mark Woodforde,1998,A,QF,1,46.0,0
Mark Woodforde,1998,A,SF,1,46.0,0
Mark Woodforde,1998,G,R64,1,46.0,0
Mark Woodforde,1998,M,R128,1,46.0,0
Mark Woodforde,1998,M,R64,2,46.0,0
Mark Woodforde,1999,A,R64,1,56.0,0
Mark Woodforde,1999,A,R32,1,56.0,0
Mark Woodforde,1999,A,R16,1,56.0,0
Mark Woodforde,1999,A,QF,1,56.0,0
Mark Woodforde,1999,G,R128,3,56.0,0
Mark Woodforde,2000,A,R64,1,125.0,0
Mark Woodforde,2000,A,R32,1,125.0,0
Mark Woodforde,2000,G,R128,1,125.0,0
Marko Tkalec,1998,D,RR,2,474.0,0
Marko Tkalec,1999,D,RR,2,555.0,0
Marko Tkalec,2000,D,RR,3,325.0,0
Marko Tkalec,2001,D,RR,1,352.0,0
Marko Tkalec,2002,D,RR,3,273.0,0
Marko Tkalec,2003,D,RR,2,351.0,0
Marko Tkalec,2004,D,RR,1,479.0,0
Marko Tkalec,2005,D,RR,2,676.0,0
Marko Tkalec,2006,D,RR,1,577.0,0
Marko Tkalec,2007,D,RR,1,316.0,0
Marko Tkalec,2008,D,RR,2,297.0,0
Markos Kalovelonis,2014,D,RR,1,691.0,0
Markus Eriksson,2013,D,RR,2,484.0,0
Markus Eriksson,2017,D,RR,1,326.0,0
Markus Eriksson,2018,D,RR,1,455.0,0
Markus Eriksson,2019,D,RR,1,280.0,0
Markus Hantschk,1999,A,R32,1,122.0,0
Markus Hantschk,1999,G,R128,1,122.0,0
Markus Hantschk,2000,A,R32,4,72.0,0
Markus Hantschk,2000,A,R16,3,72.0,0
Markus Hantschk,2000,A,SF,2,72.0,0
Markus Hantschk,2000,G,R128,1,72.0,0
Markus Hantschk,2001,A,R64,1,90.0,0
Markus Hantschk,2001,A,R32,3,90.0,0
Markus Hantschk,2002,A,R32,1,304.0,0
Markus Hipfl,1996,A,R64,1,550.0,0
Markus Hipfl,1998,A,R32,2,175.0,0
Markus Hipfl,1998,D,RR,1,175.0,0
Markus Hipfl,1999,A,R64,1,69.0,0
Markus Hipfl,1999,A,R32,2,69.0,0
Markus Hipfl,1999,A,R16,4,69.0,0
Markus Hipfl,1999,A,QF,1,69.0,0
Markus Hipfl,1999,D,RR,2,69.0,0
Markus Hipfl,1999,G,R128,1,69.0,0
Markus Hipfl,2000,A,R32,2,76.0,0
Markus Hipfl,2000,A,R16,1,76.0,0
Markus Hipfl,2000,A,QF,1,76.0,0
Markus Hipfl,2000,D,RR,1,76.0,0
Markus Hipfl,2000,G,R128,1,76.0,0
Markus Hipfl,2001,A,R64,1,81.0,0
Markus Hipfl,2001,A,R32,3,81.0,0
Markus Hipfl,2001,A,R16,2,81.0,0
Markus Hipfl,2001,A,SF,1,81.0,0
Markus Hipfl,2001,D,RR,1,81.0,0
Markus Hipfl,2001,M,R64,1,81.0,0
Markus Hipfl,2002,A,R32,2,68.0,0
Markus Hipfl,2002,A,R16,2,68.0,0
Markus Hipfl,2002,D,RR,1,68.0,0
Markus Hipfl,2002,G,R128,1,68.0,0
Markus Hipfl,2002,M,R128,1,68.0,0
Markus Hipfl,2002,M,R64,2,68.0,0
Markus Hipfl,2003,A,R32,1,207.0,0
Markus Hipfl,2003,A,R16,1,207.0,0
Markus Naewie,1992,A,R64,1,73.0,0
Markus Naewie,1992,A,R32,4,73.0,0
Markus Naewie,1992,A,R16,1,73.0,0
Markus Naewie,1992,A,QF,1,73.0,0
Markus Naewie,1992,G,R128,1,73.0,0
Markus Naewie,1993,A,R64,1,77.0,0
Markus Naewie,1993,A,R32,5,77.0,0
Markus Naewie,1993,A,R16,1,77.0,0
Markus Naewie,1993,M,R128,1,77.0,0
Markus Naewie,1994,M,R64,1,221.0,0
Markus Zillner,1991,A,R16,1,231.0,0
Markus Zillner,1992,G,R128,1,161.0,0
Markus Zoecke,1990,A,R32,1,167.0,0
Markus Zoecke,1991,A,R32,2,61.0,0
Markus Zoecke,1991,A,R16,1,61.0,0
Markus Zoecke,1991,A,QF,1,61.0,0
Markus Zoecke,1991,A,SF,1,61.0,0
Markus Zoecke,1992,A,R64,2,50.0,0
Markus Zoecke,1992,A,R32,3,50.0,0
Markus Zoecke,1992,A,R16,1,50.0,0
Markus Zoecke,1992,A,QF,1,50.0,0
Markus Zoecke,1992,D,RR,1,50.0,0
Markus Zoecke,1992,G,R64,1,50.0,0
Markus Zoecke,1992,M,R32,1,50.0,0
Markus Zoecke,1993,A,R64,1,119.0,0
Markus Zoecke,1993,A,R32,2,119.0,0
Markus Zoecke,1993,A,QF,2,119.0,0
Markus Zoecke,1994,A,R64,1,56.0,0
Markus Zoecke,1994,A,R32,3,56.0,0
Markus Zoecke,1994,A,R16,1,56.0,0
Markus Zoecke,1994,A,F,1,56.0,1
Markus Zoecke,1994,G,R64,2,56.0,0
Markus Zoecke,1995,A,R32,1,50.0,0
Markus Zoecke,1995,A,R16,1,50.0,0
Marsel Ilhan,2009,A,R32,1,174.0,0
Marsel Ilhan,2009,G,R128,1,174.0,0
Marsel Ilhan,2010,A,R32,1,118.0,0
Marsel Ilhan,2010,D,RR,1,118.0,0
Marsel Ilhan,2010,G,R128,2,118.0,0
Marsel Ilhan,2010,M,R128,1,118.0,0
Marsel Ilhan,2011,A,R64,2,101.0,0
Marsel Ilhan,2011,G,R128,2,101.0,0
Marsel Ilhan,2011,M,R128,1,101.0,0
Marsel Ilhan,2012,D,RR,2,108.0,0
Marsel Ilhan,2015,A,R64,1,77.0,0
Marsel Ilhan,2015,A,R32,2,77.0,0
Marsel Ilhan,2015,A,R16,1,77.0,0
Marsel Ilhan,2015,D,RR,2,77.0,0
Marsel Ilhan,2015,G,R128,2,77.0,0
Marsel Ilhan,2015,M,R64,1,77.0,0
Marsel Ilhan,2016,D,RR,2,139.0,0
Marsel Ilhan,2017,A,R32,1,238.0,0
Marsel Ilhan,2017,D,RR,1,238.0,0
Martijn Van Haasteren,2009,D,RR,2,1498.0,0
Martijn Van Haasteren,2010,D,RR,1,,0
Martin Alund,2013,A,R32,3,91.0,0
Martin Alund,2013,A,QF,1,91.0,0
Martin Alund,2014,A,R32,1,133.0,0
Martin Antonio Vergara Del Puerto,2020,D,RR,1,,0
Martin Blackman,1992,M,R128,1,435.0,0
Martin Cuevas,2012,D,RR,1,560.0,0
Martin Cuevas,2014,D,RR,1,374.0,0
Martin Cuevas,2016,D,RR,1,580.0,0
Martin Cuevas,2018,D,RR,1,287.0,0
Martin Cuevas,2022,D,RR,1,404.0,0
Martin Damm,2024,M,R64,1,204.0,0
Martin Damm Sr,1991,A,R32,1,,0
Martin Damm Sr,1992,A,R64,3,,0
Martin Damm Sr,1992,A,R32,3,,0
Martin Damm Sr,1992,G,R128,2,,0
Martin Damm Sr,1993,A,R64,2,,0
Martin Damm Sr,1993,A,R32,3,,0
Martin Damm Sr,1993,A,R16,3,,0
Martin Damm Sr,1993,A,QF,1,,0
Martin Damm Sr,1993,G,R128,2,,0
Martin Damm Sr,1994,A,R32,2,,0
Martin Damm Sr,1994,A,R16,1,,0
Martin Damm Sr,1994,A,QF,1,,0
Martin Damm Sr,1994,G,R128,1,,0
Martin Damm Sr,1994,G,R64,1,,0
Martin Damm Sr,1994,G,R32,1,,0
Martin Damm Sr,1994,M,R64,2,,0
Martin Damm Sr,1995,A,R64,1,,0
Martin Damm Sr,1995,A,R32,5,,0
Martin Damm Sr,1995,A,R16,2,,0
Martin Damm Sr,1995,A,QF,1,,0
Martin Damm Sr,1995,G,R64,1,,0
Martin Damm Sr,1996,A,R64,1,,0
Martin Damm Sr,1996,A,R32,8,,0
Martin Damm Sr,1996,A,R16,2,,0
Martin Damm Sr,1996,A,QF,2,,0
Martin Damm Sr,1996,A,SF,3,,0
Martin Damm Sr,1996,G,R128,1,,0
Martin Damm Sr,1996,M,R128,1,,0
Martin Damm Sr,1996,M,R64,1,,0
Martin Damm Sr,1997,A,R64,1,,0
Martin Damm Sr,1997,A,R32,2,,0
Martin Damm Sr,1997,A,R16,6,,0
Martin Damm Sr,1997,A,SF,1,,0
Martin Damm Sr,1997,G,R64,1,,0
Martin Damm Sr,1997,M,R128,1,,0
Martin Damm Sr,1997,M,R32,1,,0
Martin Damm Sr,1998,A,R32,8,,0
Martin Damm Sr,1998,A,R16,2,,0
Martin Damm Sr,1998,A,SF,1,,0
Martin Damm Sr,1998,D,RR,1,,0
Martin Damm Sr,1998,G,R128,2,,0
Martin Damm Sr,1998,M,R64,1,,0
Martin Damm Sr,1999,A,R64,1,,0
Martin Damm Sr,1999,A,R32,2,,0
Martin Damm Sr,1999,G,R128,1,,0
Martin Damm Sr,1999,G,R64,1,,0
Martin Damm Sr,1999,M,R128,1,,0
Martin Damm Sr,2000,A,R32,1,,0
Martin Damm Sr,2000,A,R16,2,,0
Martin Damm Sr,2000,A,QF,2,,0
Martin Damm Sr,2000,G,R64,1,,0
Martin Damm Sr,2000,M,R64,1,,0
Martin Damm Sr,2001,A,R32,1,,0
Martin Damm Sr,2002,A,R32,1,,0
Martin Fischer,2010,D,RR,1,134.0,0
Martin Fischer,2010,G,R128,1,134.0,0
Martin Fischer,2012,A,R32,1,245.0,0
Martin Fischer,2014,D,RR,1,210.0,0
Martin Jaite,1991,A,R32,2,32.0,0
Martin Jaite,1991,A,R16,3,32.0,0
Martin Jaite,1991,A,QF,2,32.0,0
Martin Jaite,1991,A,F,1,32.0,1
Martin Jaite,1991,D,RR,1,32.0,0
Martin Jaite,1991,G,R128,2,32.0,0
Martin Jaite,1991,M,R64,2,32.0,0
Martin Jaite,1992,A,R32,5,44.0,0
Martin Jaite,1992,A,R16,5,44.0,0
Martin Jaite,1992,G,R64,1,44.0,0
Martin Jaite,1993,A,R32,1,149.0,0
Martin Klizan,2007,A,R64,1,459.0,0
Martin Klizan,2010,A,R32,1,200.0,0
Martin Klizan,2010,D,RR,2,200.0,0
Martin Klizan,2011,D,RR,1,86.0,0
Martin Klizan,2012,A,R64,1,34.0,0
Martin Klizan,2012,A,R32,1,34.0,0
Martin Klizan,2012,A,QF,1,34.0,0
Martin Klizan,2012,A,F,1,34.0,1
Martin Klizan,2012,D,RR,2,34.0,0
Martin Klizan,2012,G,R128,2,34.0,0
Martin Klizan,2012,G,R32,1,34.0,0
Martin Klizan,2012,M,R64,1,34.0,0
Martin Klizan,2013,A,R32,4,31.0,0
Martin Klizan,2013,A,R16,2,31.0,0
Martin Klizan,2013,A,QF,1,31.0,0
Martin Klizan,2013,G,R128,1,31.0,0
