winner_name,surface,ace_pct,1stIn_pct,1stWon_pct,2ndWon_pct,df_pct,bpSaved_pct
Brian Macphie,Hard,14.742521142200069,57.23928730340928,81.86232866167728,61.90999340357027,4.598231914880486,73.2063492063492
Brian Vahaly,Clay,2.0408163265306123,76.53061224489795,64.0,73.91304347826086,0.0,42.857142857142854
Brian Vahaly,Grass,1.6197344322344325,60.474495041122395,67.45002939447384,63.655913978494624,4.6540772513649875,73.87057387057386
Brian Vahaly,Hard,5.2893105991560585,67.04576388341327,70.75341210842214,65.65492897270391,4.387004764945815,56.25450937950938
Brian Wilson,Hard,2.5974025974025974,66.23376623376623,82.35294117647058,81.81818181818183,5.194805194805195,100.0
Bruce Derlin,Hard,2.2222222222222223,77.77777777777779,60.0,30.0,0.0,0.0
Bruno Abdel Nour,Hard,,,,,,
Bruno Agostinelli,Clay,,,,,,
Bruno Britez,Clay,9.433962264150944,77.35849056603774,78.04878048780488,77.77777777777779,5.660377358490567,100.0
Bruno Echagaray,Clay,,,,,,
Bruno Echagaray,Hard,,,,,,
Bruno Fragoso,Clay,,,,,,
Bruno Oresar,Clay,0.6172839506172839,64.25916966797469,66.86226318484383,53.58190196899875,1.6429249762583096,81.81818181818183
Bruno Rodriguez,Carpet,,,,,,
Bruno Rodriguez,Clay,,,,,,
Bruno Soares,Clay,,,,,,
Bryan Juinio,Hard,,,,,,
Bryan Shelton,Carpet,8.75463455526852,67.22409320133536,76.1946386946387,70.73151629072682,2.92327198660104,85.41666666666666
Bryan Shelton,Clay,10.336261567725796,57.13868017056427,76.86989295704453,62.65108478672127,5.920987270607642,65.81201626656171
Bryan Shelton,Grass,10.625656973870429,59.79780883319557,80.104386214614,60.10833258200508,6.183782878906354,70.19290650869598
Bryan Shelton,Hard,14.303210879329402,60.5208381606059,79.46986003908744,63.73477002449665,4.626786785404165,74.94284361471861
Brydan Klein,Grass,6.666666666666667,54.666666666666664,68.29268292682927,77.77777777777779,9.333333333333334,40.0
Brydan Klein,Hard,13.534466654212592,62.3201942835793,80.73593073593074,50.71428571428571,4.315337194096768,54.76190476190476
Bu Yunchaokete,Hard,11.977593567594518,59.754424517561674,78.01811482059868,63.783815774208485,1.5856414539845889,65.0
Buff Farrow,Hard,5.16989198919892,51.31075607560756,74.16666666666666,53.58695652173913,3.1896939693969397,78.17460317460318
Byron Black,Carpet,7.297104563033389,58.315377283233815,76.28479029564403,63.72074774651813,2.6752690015502916,60.04556690176991
Byron Black,Clay,6.024018794513782,59.67898136015389,75.66924959886667,60.95590453170898,2.670477042717646,59.80952380952381
Byron Black,Grass,5.921615835908122,58.94658231288784,74.05389374366847,61.98008797245517,4.559390573107194,57.76858658706135
Byron Black,Hard,5.6518482790684414,60.68450189006703,73.4051333364853,61.05774643911554,2.693290121912501,66.45113101863912
Caio Zampieri,Clay,6.024096385542169,60.24096385542169,72.0,51.61290322580645,2.4096385542168677,71.42857142857143
Caio Zampieri,Hard,,,,,,
Calvin Hemery,Clay,8.395989974937343,58.959899749373434,66.63647342995169,56.269841269841265,4.417293233082706,51.42857142857143
Cameron Norrie,Clay,6.198492654122413,65.72490806981122,73.80691679208628,60.90058733584557,2.995977353364341,63.799247587336225
Cameron Norrie,Grass,6.891267415770172,64.99173392732779,74.34450379500579,62.99588396153758,3.402223927936662,65.65795315795316
Cameron Norrie,Hard,7.353009175618647,66.78694246966359,75.11465155386492,60.40046770605288,3.500501480570413,68.30108691924107
Camilo Ugo Carabelli,Clay,2.0446351464453723,67.9447405431566,67.42405178380788,47.337566844919785,1.1335835325825134,53.3974358974359
Carl Limberger,Clay,2.73224043715847,69.94535519125684,69.53125,37.03703703703704,0.546448087431694,68.42105263157895
Carl Limberger,Hard,1.0101010101010102,48.08080808080808,73.46938775510205,55.0739247311828,1.8434343434343434,61.36363636363637
Carl Soderlund,Clay,2.0618556701030926,61.855670103092784,66.66666666666666,48.484848484848484,4.123711340206185,44.44444444444444
Carl Sundberg,Clay,,,,,,
Carl Sundberg,Hard,,,,,,
Carl Uwe Steeb,Carpet,4.413536509382079,61.40301462603452,75.03543312084084,59.88490401184891,1.7688629501684432,62.861552028218696
Carl Uwe Steeb,Clay,3.529373614411011,57.785931299251686,70.72782559565499,57.35619579039443,1.4098927879002279,60.894795563913206
Carl Uwe Steeb,Grass,7.142857142857142,58.57142857142858,73.17073170731707,64.28571428571429,1.4285714285714286,33.33333333333333
Carl Uwe Steeb,Hard,4.0512730970954,60.71059621593555,69.45624489869394,60.79127686517482,1.9521904956305225,68.1165551620097
Carlos Alcaraz,Clay,4.018346028787995,66.8482133297393,72.4069214050715,62.15806230856206,2.5289341618914,60.729424642468125
Carlos Alcaraz,Grass,7.244827979692835,63.41724832398222,76.53728489557089,61.96212525091306,3.586343340668328,69.10611429633168
Carlos Alcaraz,Hard,6.608217860090297,65.21817421879518,76.20363984792617,65.05908336460266,2.5288184024219027,66.19780319535222
Carlos Avellan,Clay,,,,,,
Carlos Avellan,Hard,,,,,,
Carlos Berlocq,Clay,4.61192610418094,67.197350831737,71.89294185680318,61.342117394702164,2.556380083875106,61.81100958991425
Carlos Berlocq,Grass,8.497675043608778,67.85538238813841,75.86719304680697,58.51521331220997,1.693167873514259,72.28571428571429
Carlos Berlocq,Hard,6.056494227629405,63.573966764687235,74.58410104853613,58.95288893685423,3.8742748938001768,64.81805231805232
Carlos Costa,Carpet,7.503710556069483,58.64992340033969,77.28247141150366,48.83773799374822,0.5714285714285714,71.47435897435898
Carlos Costa,Clay,5.872396345875889,55.480176723241584,72.91765074613203,59.14788192649657,2.791247607416402,59.09666045336777
Carlos Costa,Grass,4.24066499694556,57.169757546777966,73.19543633144416,51.17246407739365,4.659606199417316,64.68518518518518
Carlos Costa,Hard,6.921587779482467,55.274686081446404,76.00110974603054,55.5257747203501,3.1917013197750097,63.18986213216982
Carlos Cuadrado,Clay,3.87073254358192,66.57135104528773,77.10764683447749,65.57881773399015,3.043729358088169,57.291666666666664
Carlos Drada,Hard,,,,,,
Carlos Moya,Carpet,9.887482710633266,56.74851986845089,75.99729613778803,62.863361261719525,1.9352985377835963,56.07142857142857
Carlos Moya,Clay,5.558684877216112,60.626416661565635,74.43068034674828,58.40138946378136,2.610802994722997,64.57906949634891
Carlos Moya,Grass,10.539111879426223,55.10348440421037,83.41773582177349,63.41950518968008,5.470075084001343,77.26867606546752
Carlos Moya,Hard,8.898962004570716,56.835091705314156,77.60677860437308,62.13348723805008,3.2217851537496323,65.42291638430238
Carlos Palencia,Hard,,,,,,
Carlos Salamanca,Clay,,,,,,
Carlos Taberner,Clay,4.63385382646807,64.2071408189353,76.41715006499543,62.267102594277716,5.107490289563119,70.48611111111111
Carlos Taberner,Hard,5.289106246790732,56.25775791092805,71.50937428111341,55.624795249795255,4.493687234908306,62.53496503496503
Carsten Arriens,Clay,6.246597237682044,60.06581651628116,72.74557762568189,48.1731867507971,2.83035329481787,63.55379188712522
Carsten Arriens,Hard,4.962202294085509,58.426948036062505,73.63621281568949,54.041809965121864,2.978725092089736,58.23058885558886
Carsten Ball,Clay,7.567567567567568,63.24324324324324,73.50427350427351,56.451612903225815,3.2432432432432434,60.0
Carsten Ball,Hard,17.521713925576403,56.89285438669989,80.12502210644627,71.28265206375805,4.913536590743722,66.66666666666667
Casper Ruud,Clay,5.882931451643577,65.36546018895747,74.90727792322626,64.42099875525429,2.773206713216606,63.72746056748926
Casper Ruud,Grass,10.19967851957171,69.60028423339504,81.2877060686908,63.751965302249936,4.290435539834738,76.66666666666666
Casper Ruud,Hard,9.034701085782805,65.31511916422214,78.01252370816297,63.25746416691264,2.3313114055916064,66.60173180079923
Cassio Motta,Clay,2.9540047581284696,67.08961141950832,62.43386243386243,53.125,2.312979117102828,53.33333333333333
Cassio Motta,Hard,8.113910479764138,68.63097471634057,80.3066939385725,69.11401098901099,3.5733047440364514,87.5
Cayetano March,Hard,,,,,,
Cecil Mamiit,Carpet,7.6923076923076925,74.35897435897436,86.20689655172413,77.77777777777779,2.564102564102564,
Cecil Mamiit,Clay,5.0113816718014625,60.03670554832474,74.81276457180071,61.574074074074076,2.3945925388953873,75.48076923076923
Cecil Mamiit,Grass,3.891100338018146,60.84201787157807,73.996138996139,60.79059829059829,4.618742528800207,68.75
Cecil Mamiit,Hard,4.91119993435391,58.77766686346598,73.79487668222703,61.60435969208841,2.99336964967019,60.145157130451246
Cedric Pioline,Carpet,10.484537212980326,59.08553467197187,79.86604867319714,59.92694103873834,4.078621098543229,69.32275132275133
Cedric Pioline,Clay,5.887897864131494,59.07158924124739,72.8057550983646,59.35851248990964,3.386996408905219,60.26700772672846
Cedric Pioline,Grass,8.11395465405234,58.49270132460997,80.92556862655873,61.73769633249706,6.513092505131937,74.12056618656331
Cedric Pioline,Hard,8.418652322165315,56.43183762154591,79.63178187135532,60.65041170007066,4.304418032429555,65.61187328362901
Cedrik Marcel Stebe,Clay,3.713293148295471,62.84042318937974,65.39616249021594,56.530511468970545,3.5985270400148153,57.168109668109665
Cedrik Marcel Stebe,Grass,5.830188679245284,64.5754716981132,74.45701357466064,57.979626485568765,2.0,79.16666666666666
Cedrik Marcel Stebe,Hard,6.620798615912059,62.067012980341964,74.3356362412711,58.64735821864978,4.13210303004843,65.54924242424242
Cem Ilkel,Hard,8.89249588736721,61.2917376427475,76.55905110031199,56.055095937687284,2.6204745521480097,50.55555555555555
Cesar Ramirez,Clay,,,,,,
Cesar Ramirez,Hard,,,,,,
Cezar Cretu,Hard,9.245283018867925,60.660377358490564,65.0,57.50750750750751,3.8867924528301887,63.88888888888889
Charles Auffray,Clay,0.0,50.0,84.84848484848484,64.28571428571429,7.575757575757576,0.0
Chee Yen Chen,Hard,,,,,,
Cheuk Wai Hui,Hard,,,,,,
Chi Wan Kim,Carpet,,,,,,
Chi Wan Kim,Hard,2.4390243902439024,51.21951219512195,76.19047619047619,62.16216216216216,3.6585365853658534,40.0
Chia Yen Tsai,Carpet,,,,,,
Chia Yen Tsai,Clay,,,,,,
Chia Yen Tsai,Hard,,,,,,
Chieh Fu Wang,Hard,,,,,,
Chih Jung Chen,Carpet,,,,,,
Chih Jung Chen,Clay,,,,,,
Chih Jung Chen,Hard,,,,,,
Chris Bailey,Grass,9.049869687926213,62.253611152372855,74.78062678062678,57.24720485761018,3.0032094130780203,83.33333333333333
Chris Bailey,Hard,0.0,61.016949152542374,75.0,68.42105263157895,6.779661016949152,80.0
Chris Brandi,Hard,,,,,,
Chris Eaton,Grass,28.57142857142857,72.52747252747253,87.87878787878788,60.86956521739131,2.197802197802198,100.0
Chris Eaton,Hard,,,,,,
Chris Garner,Clay,6.876028263321622,60.867613053799666,71.41839608508937,68.85179191293743,3.73324373394421,53.33333333333333
Chris Garner,Hard,6.561382627607843,60.26244784000037,71.80464560659574,60.64094145813155,1.128668925996486,69.59183673469387
Chris Guccione,Clay,4.132231404958678,50.413223140495866,68.85245901639344,63.46153846153846,6.6115702479338845,44.44444444444444
Chris Guccione,Grass,19.15056475262799,62.24078524611389,83.61353007579423,65.77455108851105,3.9896883143109414,65.0
Chris Guccione,Hard,23.188301614631808,59.803852749265026,87.90582955322616,63.68363266991231,3.1994216368312287,80.13160173160173
Chris Haggard,Grass,5.319148936170213,55.319148936170215,73.07692307692307,62.16216216216216,5.319148936170213,76.92307692307693
Chris Pridham,Carpet,3.887243421958947,63.05562260129631,74.07415432767546,64.61769028073375,1.9947195786592649,75.33333333333333
Chris Pridham,Clay,2.857142857142857,56.00000000000001,74.48979591836735,63.38028169014085,3.428571428571429,83.33333333333334
Chris Pridham,Grass,6.349206349206349,50.79365079365079,78.125,66.66666666666666,6.349206349206349,33.33333333333333
Chris Pridham,Hard,5.234801632122048,58.36226883543708,73.50869067737788,60.338667593683894,3.5779740462172924,68.64205969469128
Chris Rodesch,Clay,12.676056338028168,77.46478873239437,70.9090909090909,64.28571428571429,2.8169014084507045,50.0
Chris Rodesch,Hard,8.51063829787234,63.829787234042556,83.33333333333334,60.0,4.25531914893617,0.0
Chris Wilkinson,Carpet,13.846153846153847,66.15384615384615,90.69767441860465,63.1578947368421,4.615384615384616,50.0
Chris Wilkinson,Clay,2.4390243902439024,51.21951219512195,80.95238095238095,75.0,0.0,
Chris Wilkinson,Grass,5.654661365144495,62.4769619118604,73.02639585420155,57.044796348158926,4.755875311981278,61.98458404340757
Chris Wilkinson,Hard,9.287967718268526,52.83594589706756,74.51610622677421,57.77334943639291,4.078362012449881,85.91919191919192
Chris Woodruff,Carpet,11.654531972679935,62.326386130069174,77.7265795598909,60.277258373357284,4.200370728121327,73.77777777777779
Chris Woodruff,Clay,6.803253993415559,60.800918580828714,73.59264965989881,57.401159692336876,4.866124121991653,54.26360022464254
Chris Woodruff,Grass,5.226913782696532,64.6427708386141,76.0432083074717,68.18919585204583,4.201446381182306,79.90723562152134
Chris Woodruff,Hard,8.721998238786432,59.59865714278044,76.99597004822509,61.38111499050534,4.9401972304242525,58.698108769537335
Christian Bergstrom,Carpet,5.584048808997338,62.58592522132406,73.27863141719983,63.64574089665669,1.9872986323752015,65.50170068027211
Christian Bergstrom,Clay,2.759818006322463,66.30954526501405,66.05252482068965,60.9722936135077,2.1028611308111413,63.3776072412436
Christian Bergstrom,Grass,5.1962003436167565,62.76415321704076,76.70870673459112,56.85303776683087,3.6082689684513394,70.60185185185185
Christian Bergstrom,Hard,3.765208369193758,68.258119695583,68.6864335417058,58.723504055478294,2.2330175713379266,60.33084688437559
Christian Camradt,Clay,,,,,,
Christian Garay,Hard,,,,,,
Christian Harrison,Grass,6.589547614129312,63.76781656682503,74.10714285714286,62.12121212121212,4.115885147696757,38.88888888888889
Christian Harrison,Hard,7.699336945978617,64.68270719009428,77.55045400778414,63.512538053541725,4.446428916297066,77.08333333333333
Christian Lindell,Clay,7.432612688881747,59.52955935648907,74.79584245541693,55.4024309024309,5.438196344257969,52.85714285714286
Christian Miniussi,Clay,3.120651865108395,62.02032055718428,72.32765608202216,56.69731830633533,2.940341376863618,61.40432098765432
Christian Miniussi,Hard,3.7694088319088324,59.94640313390314,75.34684662024986,55.22366522366523,4.568019943019943,56.0
Christian Ruud,Carpet,,,,,,
Christian Ruud,Clay,3.356319314492723,62.33497195239293,70.19854626585736,60.02013516935426,3.190229690102701,57.7044580880898
Christian Ruud,Hard,4.63420352451732,57.28827938983592,73.13965120289774,56.055953752974325,3.7696246535897253,65.15170502012607
Christian Saceanu,Carpet,9.448872974425731,64.61618294379191,77.97706100452261,61.00741299864427,4.6465921717196315,58.53741496598639
Christian Saceanu,Clay,2.6513897646069777,59.72979718369063,71.92600517901722,60.6060606060606,5.988729508196722,75.23809523809524
Christian Saceanu,Grass,5.2851183632366485,62.201947682251784,79.88731736041433,66.8972726362667,5.6325807893614845,73.10395622895622
Christian Saceanu,Hard,8.119025141877449,71.12563342990765,69.75306188687745,58.00085800085801,4.2020682096856445,59.47089947089947
Christian Sigsgaard,Carpet,3.3319185059422747,71.22241086587437,70.8578637510513,68.58974358974359,5.15704584040747,64.77272727272727
Christian Sigsgaard,Hard,5.88235294117647,64.70588235294117,78.78787878787878,73.33333333333333,5.88235294117647,100.0
Christian Vinck,Clay,2.605489052857474,72.35494524968209,68.70600414078675,59.5668016194332,2.5054623738834265,73.95833333333334
Christian Vinck,Grass,5.100993889934999,67.83468786487494,75.57900868200323,65.14904098102924,3.9857591594863124,75.33333333333333
Christian Vinck,Hard,5.8683803618073584,64.33798104604384,67.4093707751959,64.07138024700953,3.144350046654743,75.25162337662337
Christo Van Rensburg,Carpet,6.243630980408416,59.56564077690474,74.71018666420035,60.72749347031842,8.960535767785387,69.89583333333333
Christo Van Rensburg,Clay,4.587155963302752,53.21100917431193,65.51724137931035,57.14285714285714,8.256880733944955,0.0
Christo Van Rensburg,Grass,5.294150595709026,58.760408915197935,76.32204036477056,65.97852895720919,8.91755052905745,65.67620650953984
Christo Van Rensburg,Hard,7.0019290984924565,57.56156014317283,78.58498168832637,67.39623193565254,7.108162759231692,68.55299021965689
Christophe Boggetti,Clay,,,,,,
Christophe Boggetti,Hard,,,,,,
Christophe Rochus,Carpet,5.7385637406862395,63.44908548092296,73.00172811059909,62.68594468594468,2.8399623420848408,69.44444444444444
Christophe Rochus,Clay,2.921127378552936,62.18822315586809,69.45740525070853,59.01636125874952,3.096995582349228,64.1847670558608
Christophe Rochus,Grass,2.2863310764399962,57.47759460962286,67.91902834008097,60.49137489626923,3.6872812612435806,69.44444444444444
Christophe Rochus,Hard,3.45631957168229,62.92154117290513,71.52962807987417,60.269747337099574,4.177043852096244,55.27583527583527
Christophe Van Garsse,Carpet,,,,,,
Christophe Van Garsse,Clay,4.608007665531097,62.74406615923039,71.98714905088956,66.49946176695579,3.282044694141546,52.00396825396825
Christophe Van Garsse,Grass,4.273886775565003,64.58379950771985,77.86731130808488,60.27479091995221,4.732602371895279,61.9047619047619
Christophe Van Garsse,Hard,5.360926478391274,61.84223468967908,75.36724916235578,55.68181818181818,6.435090053184619,60.476190476190474
Christopher Diaz Figueroa,Clay,,,,,,
Christopher Diaz Figueroa,Hard,8.201605924173212,57.27431069045976,75.35749299719888,60.50288534977794,4.33112053194869,83.33333333333334
Christopher Eubanks,Clay,4.838709677419355,66.12903225806451,82.92682926829268,57.89473684210527,3.225806451612903,75.0
Christopher Eubanks,Grass,15.725242244168733,72.3509967265122,79.20759337879466,60.55203649243868,3.5902155704640766,65.58839969554255
Christopher Eubanks,Hard,15.21344339580307,69.41124888365857,76.87619690953322,65.20516805094087,3.297822383870769,73.62287470983124
Christopher Gatt,Hard,,,,,,
Christopher Oconnell,Clay,10.586969456905898,58.77997879423362,76.09044116562913,61.758763476900725,2.1708637778289517,73.81880024737167
Christopher Oconnell,Grass,9.59814111938033,64.90515396831734,80.1704680446662,63.832836605890606,1.891402110162429,77.38095238095238
Christopher Oconnell,Hard,12.338572028391926,61.48827509765835,78.99581173344791,57.855860925660494,2.1855898601591037,75.77559188613955
Christopher Rungkat,Clay,,,,,,
Christopher Rungkat,Hard,11.083333333333334,62.08333333333334,71.98529411764706,70.18716577540107,3.791666666666667,44.44444444444444
Chuck Adams,Carpet,5.680243253955283,61.6261930326363,79.17754584083185,64.7499841657871,1.9247963615849066,59.20940170940171
Chuck Adams,Clay,1.6528925619834711,63.63636363636363,61.038961038961034,65.0,3.3057851239669422,75.0
Chuck Adams,Grass,5.826269255309453,69.05592015313097,74.33333333333333,67.06433368681513,2.4168261781059157,81.74603174603175
Chuck Adams,Hard,7.0690889967466815,65.19872743060931,76.38103000470171,62.318179987515364,2.6830637604983387,68.1511203681015
Chuhan Wang,Hard,7.894736842105263,53.94736842105263,78.04878048780488,61.29032258064516,5.263157894736842,80.0
Chun Hsin Tseng,Clay,2.5,55.00000000000001,68.18181818181817,83.33333333333334,0.0,
Chun Hsin Tseng,Hard,2.8019695718545212,58.861978376998195,76.23608145654497,65.38790684624018,4.132468384128798,64.39393939393939
Chung Hsing Liu,Hard,,,,,,
Claude Ngoran,Carpet,,,,,,
Claude Ngoran,Clay,,,,,,
Claude Ngoran,Hard,,,,,,
Claudio Mezzadri,Carpet,5.555555555555555,61.111111111111114,67.27272727272727,58.82352941176471,1.1111111111111112,71.42857142857143
Claudio Mezzadri,Clay,4.426307400599017,57.62238480001211,75.9082509058238,61.42337703060178,2.891094849672857,68.47694633408919
Claudio Mezzadri,Hard,5.390829774928319,57.194776899551414,69.29009552538965,64.15219359184877,4.825527950846082,60.51282051282051
Claudio Pistolesi,Clay,3.1259811836535936,71.37826697348723,67.58779465104661,63.04947300880584,1.898350527993267,72.85665478312538
Clemens Trimmel,Clay,5.05050505050505,52.52525252525253,76.92307692307693,57.49999999999999,7.07070707070707,57.14285714285714
Clement Morel,Clay,,,,,,
Clement Ngoran,Clay,,,,,,
Clement Ngoran,Hard,10.185185185185185,62.96296296296296,77.94117647058823,69.23076923076923,0.9259259259259258,83.33333333333334
Clement Reix,Hard,19.626168224299064,70.09345794392523,76.0,43.75,0.0,88.88888888888889
Clinton Marsh,Hard,0.0,79.16666666666666,59.64912280701754,42.857142857142854,1.3888888888888888,71.42857142857143
Coenie Van Wyk,Hard,,,,,,
Coleman Wong,Hard,19.43939738057385,66.62143235672647,79.89824561403509,54.38394938394938,2.1287758346581875,69.44444444444444
Colin Beecher,Grass,6.451612903225806,59.13978494623656,90.9090909090909,61.29032258064516,7.526881720430108,50.0
Colin Fleming,Hard,,,,,,
Colin Grant,Clay,,,,,,
Colin Grant,Hard,,,,,,
Colin Obrien,Clay,,,,,,
Colin Obrien,Grass,,,,,,
Colin Obrien,Hard,,,,,,
Conor Gannon,Clay,,,,,,
Conor Niland,Carpet,,,,,,
Conor Niland,Clay,,,,,,
Conor Niland,Grass,,,,,,
Conor Niland,Hard,,,,,,
Constant Lestienne,Grass,6.315789473684211,56.84210526315789,68.51851851851852,54.83870967741935,10.526315789473683,58.333333333333336
Constant Lestienne,Hard,7.493067030514333,64.07714523500363,74.69038154435485,53.95586995646525,3.0608516779569235,63.19047619047618
Corentin Moutet,Clay,2.747692110720908,67.30876895155718,69.50868423633679,60.22190183390706,2.6259124427628526,61.33120085043162
Corentin Moutet,Grass,5.537841599277207,62.933415792551365,74.95039682539682,58.174652619017806,5.555691922255717,64.62121212121212
Corentin Moutet,Hard,3.0234403856603325,69.57710892720856,70.1394458211788,59.651736988700165,2.541050858389488,60.062956756505145
Corrado Borroni,Clay,8.237670068027212,50.0,71.13095238095238,68.96825396825398,5.133928571428571,77.08333333333333
Cristian Garin,Clay,5.606353786543746,61.77915182255621,72.60199889535343,60.578452643039746,3.323504645825005,66.57079217079217
Cristian Garin,Grass,6.808421710340909,60.38239887290685,74.57262635104865,56.92343903706267,2.8188563106049367,66.7056530214425
Cristian Garin,Hard,7.741914906920943,63.097542075449645,77.24960407104734,62.58639573702753,3.641816188135027,68.6066341066341
Cristian Paiz,Hard,,,,,,
Cristian Rodriguez,Hard,4.0,64.0,75.0,73.33333333333333,6.0,100.0
Cristiano Caratti,Carpet,5.236440835584113,61.52927668658519,73.15045441361006,65.10988776869671,2.979260935805893,43.29906204906205
Cristiano Caratti,Clay,1.0635597522591127,65.93455602164867,63.4854456384387,59.14889032536092,2.9786648470646924,54.58874458874459
Cristiano Caratti,Grass,7.02729044834308,50.477582846003905,81.1884623725873,66.02809706257982,6.325536062378167,66.66666666666667
Cristiano Caratti,Hard,3.097649236763981,63.98072850315779,70.14606873245,60.98638702173655,3.763934468832153,66.04105139786255
Cyril Saulnier,Carpet,12.541480668311209,56.53806297021513,79.41860824546005,62.755398005352234,3.7751040954373654,72.01948051948052
Cyril Saulnier,Clay,12.466397849462368,56.115591397849464,82.58547008547009,60.416666666666664,3.6962365591397845,50.0
Cyril Saulnier,Grass,10.268332094732129,58.10277827690097,83.14501820445064,59.66093478334261,3.2106885426548657,78.26704545454545
Cyril Saulnier,Hard,12.08020419930716,57.05344116776865,79.90670568175831,63.57533310892453,3.0089073068914156,67.41251803751804
Dalibor Svrcina,Hard,0.9803921568627451,73.99829497016198,76.04166666666667,70.29411764705883,3.8789428815004263,83.75
Damar Johnson,Hard,,,,,,
Damir Dzumhur,Carpet,,,,,,
Damir Dzumhur,Clay,3.009976876604919,69.84500255382775,70.42648192843468,60.864287132840005,1.4525409043909434,52.26150392817059
Damir Dzumhur,Grass,6.139816574272634,63.489755869374235,72.06610430000774,63.60422746779568,3.7230440420675666,55.864197530864196
Damir Dzumhur,Hard,4.084843222247911,63.343878363438,70.79191249552657,61.928367004136796,4.022198563187174,57.96383840331209
Dan Goldie,Carpet,1.8487394957983194,52.436974789915965,68.29004329004329,59.31818181818182,5.546218487394958,51.96078431372549
Dan Goldie,Hard,5.826067146890033,53.7998384748214,73.19023910037735,59.49326599326599,8.532871561103557,72.08994708994709
Danai Udomchoke,Carpet,,,,,,
Danai Udomchoke,Clay,,,,,,
Danai Udomchoke,Grass,7.61562931652894,66.13672390668242,75.46252794126694,56.50276052449965,2.767502458432447,62.878787878787875
Danai Udomchoke,Hard,5.197198792087909,61.27522607332292,75.28954812555266,56.04498487350779,3.066243135718741,63.9041514041514
Dane Sweeny,Hard,1.3131313131313131,61.36363636363636,64.0990990990991,55.310344827586206,2.7777777777777777,75.0
Danie Visser,Hard,3.508771929824561,66.66666666666666,64.47368421052632,66.66666666666666,1.7543859649122806,92.85714285714286
Daniel Alejandro Lopez Cassaccia,Clay,,,,,,
Daniel Alejandro Lopez Cassaccia,Hard,,,,,,
Daniel Altmaier,Clay,6.348350164260782,64.41293149613766,74.51337657779858,56.51519062203585,2.741935748978577,74.62136243386243
Daniel Altmaier,Grass,13.370966040478786,58.83107712751092,82.26162477074118,57.23952651902962,5.052995497545589,63.33333333333333
Daniel Altmaier,Hard,11.033393381906624,65.5385033252987,74.96472387249628,60.983139586515414,2.4690674488607156,77.4074074074074
Daniel Brands,Clay,12.904923700195363,66.38427366742837,78.64588583172814,63.67170734257911,2.2626070586253406,64.62962962962962
Daniel Brands,Grass,17.112797810393882,65.71548435193596,80.41370313984302,66.16490794492503,3.1822969742984486,62.38095238095237
Daniel Brands,Hard,14.232388325360104,66.93584552189213,78.08403393129798,66.54126271428815,3.3588517568203264,66.45502645502646
Daniel Chavez Morales,Hard,,,,,,
Daniel Courcol,Clay,6.944444444444445,51.388888888888886,78.37837837837837,48.38709677419355,5.555555555555555,88.88888888888889
Daniel Courcol,Grass,8.695652173913043,63.04347826086957,74.13793103448276,46.15384615384615,8.695652173913043,63.63636363636363
Daniel Cukierman,Clay,5.333333333333334,64.0,72.91666666666666,56.00000000000001,2.666666666666667,90.0
Daniel Cukierman,Hard,,,,,,
Daniel Elahi Galan,Clay,8.068671432098046,62.01361391257396,74.1539914848184,61.188284013472895,1.5108175171176799,68.14136430090377
Daniel Elahi Galan,Grass,7.03232605445678,62.67387201921427,74.35520657831871,53.42903088787218,2.0587701884665344,48.63636363636364
Daniel Elahi Galan,Hard,6.519342293061205,63.51682107177684,71.69036024764972,55.371516360392455,1.5219271873155351,56.724121557454886
Daniel Elsner,Clay,3.9171374498155656,54.04922512729559,69.24228267795925,69.11574933003504,4.209078281588544,74.68253968253968
Daniel Elsner,Hard,9.523809523809524,49.2063492063492,77.41935483870968,64.28571428571429,6.349206349206349,75.0
Daniel Evans,Clay,5.337749566377439,66.34582023565432,71.80014312785333,61.51599238177281,2.129703451592139,70.33988406825777
Daniel Evans,Grass,7.360835356296267,63.962861814416556,77.29031486250796,61.84046575147982,2.8122043564932726,81.42361111111111
Daniel Evans,Hard,6.783832901114216,60.43360534679827,76.37230914907754,62.525287572873694,3.156943263322664,63.62013672490224
Daniel Garza,Carpet,,,,,,
Daniel Garza,Clay,,,,,,
Daniel Garza,Hard,,,,,,
Daniel Gimeno Traver,Clay,6.944185838863664,60.130770657909615,74.85892202912747,59.002021531737896,2.838247423527817,65.57747338166355
Daniel Gimeno Traver,Grass,8.487654320987655,65.4320987654321,78.26830249396622,66.55813953488372,3.9351851851851847,50.0
Daniel Gimeno Traver,Hard,9.365561621397086,59.31855486458337,77.71150058783742,63.30235593120412,3.6665586406361967,62.338935574229694
Daniel Glancy,Hard,,,,,,
Daniel Heryanto,Grass,,,,,,
Daniel King Turner,Carpet,,,,,,
Daniel King Turner,Clay,,,,,,
Daniel King Turner,Grass,,,,,,
Daniel King Turner,Hard,,,,,,
Daniel Koellerer,Clay,2.5349815563512004,63.18690750564039,69.71697014338848,57.58885921391044,2.1251205299653972,47.91123500682324
Daniel Koellerer,Hard,2.818754912068029,71.37499641723747,72.17955520288729,63.34108087679517,2.382879861554058,79.27849927849927
Daniel Kosakowski,Hard,5.434782608695652,53.2608695652174,69.38775510204081,47.5,3.260869565217391,70.0
Daniel Langre,Hard,,,,,,
Daniel Llarenas,Clay,,,,,,
