,player_name,surface,matches_won,matches_lost,win_rate
13656,Silvija Talaja,Grass,11.0,14.0,44.0
13657,Silvija Talaja,Hard,55.0,72.0,43.30708661417323
13658,Simin Liu,Hard,0.0,1.0,0.0
13659,Simona Arghire,Grass,1.0,2.0,33.33333333333333
13660,Simona Halep,Carpet,0.0,3.0,0.0
13661,Simona Halep,Clay,146.0,54.0,73.0
13662,Simona Halep,Grass,47.0,18.0,72.3076923076923
13663,Simona Halep,Hard,276.0,130.0,67.98029556650246
13664,Simona Iulia Matei,Hard,3.0,5.0,37.5
13665,Simona Waltert,Clay,6.0,8.0,42.857142857142854
13666,Simona Waltert,Grass,0.0,1.0,0.0
13667,Simona Waltert,Hard,0.0,2.0,0.0
13668,Simone Pratt,Clay,2.0,7.0,22.22222222222222
13669,Simone Pratt,Hard,2.0,0.0,100.0
13670,Simone Wichman,Hard,2.0,3.0,40.0
13671,Sinead Lohan,Clay,4.0,6.0,40.0
13672,Sinja Kraus,Clay,5.0,4.0,55.55555555555556
13673,Sinja Kraus,Hard,1.0,7.0,12.5
13674,Siobhan Drake Brockman,Grass,0.0,2.0,0.0
13675,Siobhan Drake Brockman,Hard,3.0,10.0,23.076923076923077
13676,Siobhan Munro,Carpet,0.0,2.0,0.0
13677,Siobhan Munro,Clay,0.0,3.0,0.0
13678,Siobhan Munro,Grass,0.0,1.0,0.0
13679,Siobhan Nicholson,Clay,2.0,1.0,66.66666666666666
13680,Siobhan Nicholson,Hard,1.0,2.0,33.33333333333333
13681,Siri Mittet,Clay,1.0,0.0,100.0
13682,Sloane Stephens,Clay,94.0,63.0,59.87261146496815
13683,Sloane Stephens,Grass,24.0,19.0,55.81395348837209
13684,Sloane Stephens,Hard,186.0,155.0,54.54545454545454
13685,So Jung Kim,Hard,3.0,14.0,17.647058823529413
13686,So Ra Lee,Hard,3.0,8.0,27.27272727272727
13687,So Yeon Im,Hard,0.0,1.0,0.0
13688,Sobhini De Silva,Hard,4.0,7.0,36.36363636363637
13689,Sofia Arvidsson,Carpet,7.0,5.0,58.333333333333336
13690,Sofia Arvidsson,Clay,41.0,56.0,42.2680412371134
13691,Sofia Arvidsson,Grass,5.0,15.0,25.0
13692,Sofia Arvidsson,Hard,96.0,103.0,48.24120603015075
13693,Sofia Barletta,Clay,0.0,1.0,0.0
13694,Sofia Finer,Grass,0.0,3.0,0.0
13695,Sofia Kenin,Clay,22.0,22.0,50.0
13696,Sofia Kenin,Grass,13.0,8.0,61.904761904761905
13697,Sofia Kenin,Hard,111.0,86.0,56.34517766497462
13698,Sofia Kvatsabaia,Carpet,0.0,1.0,0.0
13699,Sofia Kvatsabaia,Clay,1.0,0.0,100.0
13700,Sofia Kvatsabaia,Hard,0.0,3.0,0.0
13701,Sofia Managadze,Clay,1.0,5.0,16.666666666666664
13702,Sofia Melikishvili,Hard,3.0,1.0,75.0
13703,Sofia Nami Samavati,Clay,2.0,3.0,40.0
13704,Sofia Perez,Clay,1.0,1.0,50.0
13705,Sofia Prazeres,Carpet,0.0,1.0,0.0
13706,Sofia Prazeres,Clay,14.0,9.0,60.86956521739131
13707,Sofia Prazeres,Hard,2.0,1.0,66.66666666666666
13708,Sofia Shapatava,Clay,7.0,10.0,41.17647058823529
13709,Sofia Shapatava,Hard,10.0,14.0,41.66666666666667
13710,Sofie Albinus,Clay,5.0,4.0,55.55555555555556
13711,Sofya Lansere,Clay,1.0,1.0,50.0
13712,Sofya Lansere,Hard,1.0,1.0,50.0
13713,Sofya Zhuk,Clay,0.0,1.0,0.0
13714,Sofya Zhuk,Hard,2.0,6.0,25.0
13715,Sohyun Park,Clay,0.0,2.0,0.0
13716,Sohyun Park,Hard,0.0,4.0,0.0
13717,Solana Sierra,Clay,0.0,1.0,0.0
13718,Solana Sierra,Hard,4.0,1.0,80.0
13719,Solange Rasoarivelo,Clay,0.0,1.0,0.0
13720,Sona Saringulyan,Clay,7.0,10.0,41.17647058823529
13721,Sonal Phadke,Hard,0.0,1.0,0.0
13722,Sonay Kartal,Grass,2.0,6.0,25.0
13723,Sonay Kartal,Hard,5.0,0.0,100.0
13724,Sonya Jeyaseelan,Carpet,3.0,12.0,20.0
13725,Sonya Jeyaseelan,Clay,25.0,21.0,54.347826086956516
13726,Sonya Jeyaseelan,Grass,2.0,6.0,25.0
13727,Sonya Jeyaseelan,Hard,15.0,36.0,29.411764705882355
13728,Sonya Kumar,Hard,1.0,3.0,25.0
13729,Sophie Amiach,Carpet,0.0,3.0,0.0
13730,Sophie Amiach,Clay,0.0,3.0,0.0
13731,Sophie Amiach,Grass,0.0,2.0,0.0
13732,Sophie Amiach,Hard,3.0,6.0,33.33333333333333
13733,Sophie Chang,Clay,0.0,2.0,0.0
13734,Sophie Erre,Clay,0.0,2.0,0.0
13735,Sophie Ferguson,Clay,2.0,4.0,33.33333333333333
13736,Sophie Ferguson,Grass,0.0,3.0,0.0
13737,Sophie Ferguson,Hard,2.0,19.0,9.523809523809524
13738,Sophie Georges,Clay,0.0,2.0,0.0
13739,Sophie Lefevre,Clay,0.0,2.0,0.0
13740,Sorana Cirstea,Carpet,3.0,2.0,60.0
13741,Sorana Cirstea,Clay,101.0,93.0,52.0618556701031
13742,Sorana Cirstea,Grass,29.0,37.0,43.93939393939394
13743,Sorana Cirstea,Hard,191.0,192.0,49.869451697127936
13744,Soumia Islami,Clay,1.0,1.0,50.0
13745,Sousan Massi,Clay,0.0,1.0,0.0
13746,Stacey Fung,Hard,0.0,1.0,0.0
13747,Stacey Lock,Clay,0.0,3.0,0.0
13748,Stacey Martin,Clay,3.0,7.0,30.0
13749,Stacey Martin,Grass,1.0,2.0,33.33333333333333
13750,Stacey Martin,Hard,6.0,12.0,33.33333333333333
13751,Stacey Schefflin,Clay,0.0,1.0,0.0
13752,Stacey Schefflin,Hard,2.0,2.0,50.0
13753,Stanislava Cozirscaia,Clay,1.0,1.0,50.0
13754,Stanislava Hrozenska,Grass,0.0,1.0,0.0
13755,Stanislava Hrozenska,Hard,2.0,4.0,33.33333333333333
13756,Stefana Lakicevic,Clay,2.0,3.0,40.0
13757,Stefania Stefansdottir,Clay,0.0,13.0,0.0
13758,Stefania Stefansdottir,Hard,0.0,3.0,0.0
13759,Stefanie Tan,Hard,13.0,8.0,61.904761904761905
13760,Stefanie Voegele,Carpet,1.0,3.0,25.0
13761,Stefanie Voegele,Clay,31.0,53.0,36.904761904761905
13762,Stefanie Voegele,Grass,4.0,19.0,17.391304347826086
13763,Stefanie Voegele,Hard,69.0,109.0,38.764044943820224
13764,Steffi Carruthers,Hard,5.0,5.0,50.0
13765,Steffi Graf,Carpet,96.0,15.0,86.48648648648648
13766,Steffi Graf,Clay,130.0,13.0,90.9090909090909
13767,Steffi Graf,Grass,47.0,4.0,92.15686274509804
13768,Steffi Graf,Hard,182.0,24.0,88.3495145631068
13769,Stela Penciu,Clay,3.0,4.0,42.857142857142854
13770,Stella Kristjansdottir,Clay,0.0,2.0,0.0
13771,Stella Remander,Hard,0.0,1.0,0.0
13772,Stella Sampras,Grass,1.0,1.0,50.0
13773,Stella Sampras,Hard,0.0,1.0,0.0
13774,Stephanie Bernadel,Hard,0.0,2.0,0.0
13775,Stephanie Cohen Aloro,Carpet,4.0,6.0,40.0
13776,Stephanie Cohen Aloro,Clay,26.0,32.0,44.827586206896555
13777,Stephanie Cohen Aloro,Grass,1.0,7.0,12.5
13778,Stephanie Cohen Aloro,Hard,14.0,35.0,28.57142857142857
13779,Stephanie De Ville,Carpet,1.0,2.0,33.33333333333333
13780,Stephanie De Ville,Clay,6.0,7.0,46.15384615384615
13781,Stephanie De Ville,Grass,0.0,2.0,0.0
13782,Stephanie De Ville,Hard,2.0,6.0,25.0
13783,Stephanie Dubois,Carpet,0.0,1.0,0.0
13784,Stephanie Dubois,Clay,10.0,17.0,37.03703703703704
13785,Stephanie Dubois,Grass,2.0,9.0,18.181818181818183
13786,Stephanie Dubois,Hard,23.0,42.0,35.38461538461539
13787,Stephanie Foretz Gacon,Carpet,2.0,2.0,50.0
13788,Stephanie Foretz Gacon,Clay,17.0,37.0,31.48148148148148
13789,Stephanie Foretz Gacon,Grass,11.0,17.0,39.285714285714285
13790,Stephanie Foretz Gacon,Hard,32.0,59.0,35.16483516483517
13791,Stephanie Gehrlein,Clay,1.0,3.0,25.0
13792,Stephanie Gehrlein,Hard,0.0,6.0,0.0
13793,Stephanie Halsell,Clay,0.0,1.0,0.0
13794,Stephanie Halsell,Hard,0.0,1.0,0.0
13795,Stephanie Hazlett,Carpet,2.0,4.0,33.33333333333333
13796,Stephanie Hazlett,Clay,1.0,1.0,50.0
13797,Stephanie Kamberi,Clay,1.0,6.0,14.285714285714285
13798,Stephanie Mariel Petit,Clay,1.0,0.0,100.0
13799,Stephanie Martin,Hard,1.0,2.0,33.33333333333333
13800,Stephanie Mayorkis,Clay,2.0,1.0,66.66666666666666
13801,Stephanie Pace,Clay,1.0,3.0,25.0
13802,Stephanie Reece,Carpet,0.0,1.0,0.0
13803,Stephanie Reece,Hard,0.0,5.0,0.0
13804,Stephanie Rehe,Carpet,6.0,6.0,50.0
13805,Stephanie Rehe,Clay,1.0,4.0,20.0
13806,Stephanie Rehe,Grass,0.0,3.0,0.0
13807,Stephanie Rehe,Hard,10.0,14.0,41.66666666666667
13808,Stephanie Rottier,Carpet,6.0,5.0,54.54545454545454
13809,Stephanie Rottier,Clay,10.0,13.0,43.47826086956522
13810,Stephanie Rottier,Grass,0.0,3.0,0.0
13811,Stephanie Rottier,Hard,42.0,43.0,49.411764705882355
13812,Stephanie Schaer,Clay,0.0,2.0,0.0
13813,Stephanie Schaer,Hard,4.0,9.0,30.76923076923077
13814,Stephanie Sullivan,Clay,1.0,1.0,50.0
13815,Stephanie Sullivan,Hard,0.0,5.0,0.0
13816,Stephanie Tibbits,Carpet,0.0,1.0,0.0
13817,Stephanie Vogt,Clay,6.0,6.0,50.0
13818,Stephanie Vogt,Grass,0.0,1.0,0.0
13819,Stephanie Vogt,Hard,6.0,4.0,60.0
13820,Stephanie Wagner,Hard,0.0,1.0,0.0
13821,Storm Hunter,Clay,3.0,9.0,25.0
13822,Storm Hunter,Grass,0.0,2.0,0.0
13823,Storm Hunter,Hard,17.0,27.0,38.63636363636363
13824,Su Chen Lin,Hard,1.0,1.0,50.0
13825,Su Jen Lai,Hard,1.0,1.0,50.0
13826,Su Jeong Jang,Clay,3.0,0.0,100.0
13827,Su Jeong Jang,Hard,17.0,28.0,37.77777777777778
13828,Su Wei Hsieh,Clay,22.0,38.0,36.666666666666664
13829,Su Wei Hsieh,Grass,20.0,27.0,42.5531914893617
13830,Su Wei Hsieh,Hard,125.0,120.0,51.02040816326531
13831,Suana Tucakovic,Clay,1.0,0.0,100.0
13832,Suchanun Viratprasert,Grass,5.0,4.0,55.55555555555556
13833,Suchanun Viratprasert,Hard,18.0,21.0,46.15384615384615
13834,Suhana Sofia Mohd Adam Das,Hard,1.0,3.0,25.0
13835,Suheil Lizana,Hard,1.0,0.0,100.0
13836,Sunam Jeong,Hard,2.0,3.0,40.0
13837,Sung Hee Han,Hard,2.0,9.0,18.181818181818183
13838,Sung Hee Park,Carpet,4.0,6.0,40.0
13839,Sung Hee Park,Clay,14.0,10.0,58.333333333333336
13840,Sung Hee Park,Grass,3.0,6.0,33.33333333333333
13841,Sung Hee Park,Hard,29.0,42.0,40.845070422535215
13842,Sunitha Rao,Clay,0.0,2.0,0.0
13843,Sunitha Rao,Grass,2.0,1.0,66.66666666666666
13844,Sunitha Rao,Hard,6.0,12.0,33.33333333333333
13845,Surina De Beer,Clay,2.0,1.0,66.66666666666666
13846,Surina De Beer,Grass,2.0,3.0,40.0
13847,Surina De Beer,Hard,13.0,7.0,65.0
13848,Susan Bandecchi,Clay,1.0,3.0,25.0
13849,Susan Bandecchi,Grass,0.0,1.0,0.0
13850,Susan Cowan,Carpet,0.0,1.0,0.0
13851,Susan Cowan,Clay,5.0,4.0,55.55555555555556
13852,Susan Cowan,Grass,10.0,10.0,50.0
13853,Susan Doldan,Hard,0.0,2.0,0.0
13854,Susan Huang,Grass,0.0,1.0,0.0
13855,Susan Huang,Hard,0.0,1.0,0.0
13856,Susan Sloane Lundy,Clay,0.0,3.0,0.0
13857,Susan Sloane Lundy,Grass,0.0,1.0,0.0
13858,Susan Sloane Lundy,Hard,12.0,18.0,40.0
13859,Susanna Bostanjyan,Clay,1.0,2.0,33.33333333333333
13860,Susanne Celik,Clay,0.0,4.0,0.0
13861,Susanne Celik,Hard,0.0,3.0,0.0
13862,Susanne Filipp,Grass,0.0,3.0,0.0
13863,Susi Fortun Lohrmann,Clay,1.0,1.0,50.0
13864,Susi Fortun Lohrmann,Hard,2.0,2.0,50.0
13865,Susie Starrett,Carpet,2.0,4.0,33.33333333333333
13866,Susie Starrett,Grass,0.0,2.0,0.0
13867,Suvimol Duangchan,Carpet,0.0,1.0,0.0
13868,Suvimol Duangchan,Clay,7.0,11.0,38.88888888888889
13869,Suvimol Duangchan,Hard,4.0,6.0,40.0
13870,Suzan Lamens,Clay,7.0,6.0,53.84615384615385
13871,Suzan Lamens,Grass,1.0,2.0,33.33333333333333
13872,Suzan Lamens,Hard,7.0,6.0,53.84615384615385
13873,Suzanie Pretorius,Clay,1.0,4.0,20.0
13874,Suzanna Anggarkusuma,Grass,0.0,1.0,0.0
13875,Suzanna Anggarkusuma,Hard,0.0,1.0,0.0
13876,Suzanne Italiano,Hard,0.0,1.0,0.0
13877,Suzelle Davin,Clay,2.0,5.0,28.57142857142857
13878,Suzi Becvinovska,Clay,0.0,2.0,0.0
13879,Svenja Weidemann,Grass,7.0,6.0,53.84615384615385
13880,Svetlana Cherneva,Carpet,0.0,1.0,0.0
13881,Svetlana Komleva,Carpet,0.0,1.0,0.0
13882,Svetlana Komleva,Clay,6.0,3.0,66.66666666666666
13883,Svetlana Krivencheva,Clay,1.0,6.0,14.285714285714285
13884,Svetlana Krivencheva,Grass,0.0,1.0,0.0
13885,Svetlana Krivencheva,Hard,0.0,1.0,0.0
13886,Svetlana Kuznetsova,Carpet,10.0,9.0,52.63157894736842
13887,Svetlana Kuznetsova,Clay,168.0,83.0,66.93227091633466
13888,Svetlana Kuznetsova,Grass,49.0,30.0,62.0253164556962
13889,Svetlana Kuznetsova,Hard,388.0,212.0,64.66666666666666
13890,Svetlana Sinitsyna,Clay,1.0,1.0,50.0
13891,Sybille Bammer,Clay,32.0,35.0,47.76119402985074
13892,Sybille Bammer,Grass,9.0,11.0,45.0
13893,Sybille Bammer,Hard,101.0,100.0,50.24875621890548
13894,Sybille Khayat,Hard,0.0,3.0,0.0
13895,Sybille Niox Chateau,Carpet,0.0,1.0,0.0
13896,Sybille Niox Chateau,Clay,8.0,11.0,42.10526315789473
13897,Sybille Niox Chateau,Grass,0.0,1.0,0.0
13898,Sybille Niox Chateau,Hard,1.0,3.0,25.0
13899,Sydney Clarke,Clay,1.0,3.0,25.0
13900,Sylma Phillip,Hard,0.0,5.0,0.0
13901,Sylva Nesvadbova,Grass,0.0,1.0,0.0
13902,Sylvia Plischke,Carpet,4.0,12.0,25.0
13903,Sylvia Plischke,Clay,26.0,32.0,44.827586206896555
13904,Sylvia Plischke,Grass,6.0,9.0,40.0
13905,Sylvia Plischke,Hard,22.0,37.0,37.28813559322034
13906,Sylvie Sabas,Carpet,2.0,2.0,50.0
13907,Sylvie Sabas,Clay,0.0,2.0,0.0
13908,Syna Schreiber,Carpet,0.0,1.0,0.0
13909,Syna Schreiber,Clay,0.0,3.0,0.0
13910,Szabina Szlavikovics,Hard,0.0,1.0,0.0
13911,Tadeja Majeric,Clay,0.0,4.0,0.0
13912,Tadeja Majeric,Hard,4.0,10.0,28.57142857142857
13913,Tagifano Soonalole,Clay,0.0,3.0,0.0
13914,Tagifano Soonalole,Hard,12.0,8.0,60.0
13915,Takhmina Burkhanova,Hard,2.0,2.0,50.0
13916,Talia Gibson,Hard,0.0,2.0,0.0
13917,Talina Beiko,Clay,1.0,2.0,33.33333333333333
13918,Tamachan Momkoonthod,Hard,1.0,0.0,100.0
13919,Tamaka Takagi,Carpet,1.0,4.0,20.0
13920,Tamaka Takagi,Clay,0.0,1.0,0.0
13921,Tamaka Takagi,Grass,1.0,1.0,50.0
13922,Tamaka Takagi,Hard,5.0,9.0,35.714285714285715
13923,Tamara Bojanic,Hard,0.0,3.0,0.0
13924,Tamara Davis,Hard,1.0,5.0,16.666666666666664
13925,Tamara Korpatsch,Clay,19.0,25.0,43.18181818181818
13926,Tamara Korpatsch,Grass,2.0,10.0,16.666666666666664
13927,Tamara Korpatsch,Hard,15.0,27.0,35.714285714285715
13928,Tamara Zidansek,Clay,42.0,33.0,56.00000000000001
13929,Tamara Zidansek,Grass,4.0,7.0,36.36363636363637
13930,Tamara Zidansek,Hard,39.0,55.0,41.48936170212766
13931,Tamari Gagoshidze,Clay,0.0,2.0,0.0
13932,Tamarine Tanasugarn,Carpet,6.0,7.0,46.15384615384615
13933,Tamarine Tanasugarn,Clay,18.0,52.0,25.71428571428571
13934,Tamarine Tanasugarn,Grass,84.0,39.0,68.29268292682927
13935,Tamarine Tanasugarn,Hard,214.0,195.0,52.32273838630807
13936,Tamaryn Hendler,Clay,0.0,6.0,0.0
13937,Tamaryn Hendler,Hard,0.0,3.0,0.0
13938,Tami Grende,Hard,0.0,1.0,0.0
13939,Tami Jones,Hard,1.0,1.0,50.0
13940,Tami Whitlinger Jones,Carpet,10.0,14.0,41.66666666666667
13941,Tami Whitlinger Jones,Clay,23.0,29.0,44.230769230769226
13942,Tami Whitlinger Jones,Grass,6.0,11.0,35.294117647058826
13943,Tami Whitlinger Jones,Hard,50.0,58.0,46.2962962962963
13944,Tamira Paszek,Carpet,0.0,2.0,0.0
13945,Tamira Paszek,Clay,16.0,35.0,31.372549019607842
13946,Tamira Paszek,Grass,23.0,20.0,53.48837209302325
13947,Tamira Paszek,Hard,70.0,87.0,44.5859872611465
13948,Tamitha Nguyen,Hard,4.0,2.0,66.66666666666666
13949,Tammi Patterson,Hard,0.0,2.0,0.0
13950,Tammy Tan,Hard,0.0,1.0,0.0
13951,Tammy Whittington,Clay,1.0,1.0,50.0
13952,Tammy Whittington,Grass,2.0,4.0,33.33333333333333
13953,Tammy Whittington,Hard,2.0,4.0,33.33333333333333
13954,Tangia Riley Codrington,Clay,0.0,3.0,0.0
13955,Tangia Riley Codrington,Hard,0.0,1.0,0.0
13956,Tania Couto,Clay,1.0,2.0,33.33333333333333
13957,Tania Isabel Andrade Sabando,Hard,0.0,1.0,0.0
13958,Tania Lea Aizenman Sanchez,Clay,0.0,1.0,0.0
13959,Tania Zaitouni,Clay,0.0,1.0,0.0
13960,Tanja Hauschildt,Clay,0.0,1.0,0.0
13961,Tanja Ostertag,Hard,1.0,1.0,50.0
13962,Tanja Tuomi,Clay,1.0,1.0,50.0
13963,Tankiso Letseka,Clay,2.0,6.0,25.0
13964,Tanner Cochran,Hard,0.0,1.0,0.0
13965,Tanya Volkova,Clay,1.0,2.0,33.33333333333333
13966,Tapiwa Marobela,Clay,3.0,3.0,50.0
13967,Tapiwa Marobela,Hard,3.0,4.0,42.857142857142854
13968,Tara Deen Moore,Clay,0.0,1.0,0.0
13969,Tara Iyer,Hard,1.0,2.0,33.33333333333333
13970,Tara Lambert,Clay,0.0,4.0,0.0
13971,Tara Lambert,Hard,1.0,3.0,25.0
13972,Tara Moore,Grass,5.0,11.0,31.25
13973,Tara Moore,Hard,1.0,1.0,50.0
13974,Tara Reid,Carpet,0.0,1.0,0.0
13975,Tara Snyder,Carpet,5.0,5.0,50.0
13976,Tara Snyder,Clay,11.0,14.0,44.0
13977,Tara Snyder,Grass,5.0,9.0,35.714285714285715
13978,Tara Snyder,Hard,24.0,39.0,38.095238095238095
13979,Tara Wurth,Clay,1.0,4.0,20.0
13980,Tara Wurth,Hard,0.0,1.0,0.0
13981,Tari Ann Toro,Clay,3.0,0.0,100.0
13982,Tari Ann Toro,Hard,0.0,1.0,0.0
13983,Tarryn Rudman,Hard,0.0,3.0,0.0
13984,Tatevik Babayan,Clay,0.0,3.0,0.0
13985,Tatevik Yedigaryan,Clay,0.0,1.0,0.0
13986,Tathiana Garbin,Carpet,3.0,6.0,33.33333333333333
13987,Tathiana Garbin,Clay,96.0,93.0,50.79365079365079
13988,Tathiana Garbin,Grass,3.0,13.0,18.75
13989,Tathiana Garbin,Hard,70.0,100.0,41.17647058823529
13990,Tatia Mikadze,Carpet,0.0,1.0,0.0
13991,Tatia Mikadze,Clay,2.0,2.0,50.0
13992,Tatia Mikadze,Hard,1.0,1.0,50.0
13993,Tatiana Babina,Clay,1.0,2.0,33.33333333333333
13994,Tatiana Babina,Hard,6.0,8.0,42.857142857142854
13995,Tatiana Golovin,Carpet,14.0,6.0,70.0
13996,Tatiana Golovin,Clay,19.0,14.0,57.57575757575758
13997,Tatiana Golovin,Grass,13.0,6.0,68.42105263157895
13998,Tatiana Golovin,Hard,92.0,57.0,61.74496644295302
13999,Tatiana Ignatieva,Carpet,0.0,3.0,0.0
14000,Tatiana Ignatieva,Clay,14.0,16.0,46.666666666666664
14001,Tatiana Ignatieva,Grass,0.0,4.0,0.0
14002,Tatiana Ignatieva,Hard,4.0,14.0,22.22222222222222
14003,Tatiana Kovaltchouk,Clay,3.0,5.0,37.5
14004,Tatiana Kovaltchouk,Hard,1.0,1.0,50.0
14005,Tatiana Panova,Carpet,15.0,22.0,40.54054054054054
14006,Tatiana Panova,Clay,27.0,49.0,35.526315789473685
14007,Tatiana Panova,Grass,16.0,18.0,47.05882352941176
14008,Tatiana Panova,Hard,81.0,109.0,42.63157894736842
14009,Tatiana Perebiynis,Carpet,0.0,1.0,0.0
14010,Tatiana Perebiynis,Clay,16.0,35.0,31.372549019607842
14011,Tatiana Perebiynis,Grass,7.0,10.0,41.17647058823529
14012,Tatiana Perebiynis,Hard,21.0,34.0,38.18181818181819
14013,Tatiana Poutchek,Carpet,0.0,3.0,0.0
14014,Tatiana Poutchek,Clay,17.0,36.0,32.075471698113205
14015,Tatiana Poutchek,Grass,3.0,8.0,27.27272727272727
14016,Tatiana Poutchek,Hard,40.0,62.0,39.21568627450981
14017,Tatiana Prozorova,Clay,1.0,2.0,33.33333333333333
14018,Tatiana Prozorova,Hard,0.0,3.0,0.0
14019,Tatjana Jecmenica,Carpet,1.0,4.0,20.0
14020,Tatjana Jecmenica,Clay,8.0,7.0,53.333333333333336
14021,Tatjana Jecmenica,Grass,2.0,4.0,33.33333333333333
14022,Tatjana Jecmenica,Hard,3.0,7.0,30.0
14023,Tatjana Malek,Clay,0.0,1.0,0.0
14024,Tatjana Maria,Carpet,2.0,0.0,100.0
14025,Tatjana Maria,Clay,47.0,69.0,40.51724137931034
14026,Tatjana Maria,Grass,23.0,24.0,48.93617021276596
14027,Tatjana Maria,Hard,67.0,131.0,33.83838383838384
14028,Tatjana Vorobjova,Clay,0.0,1.0,0.0
14029,Tatjana Vorobjova,Hard,0.0,1.0,0.0
14030,Tatsiana Uvarova,Clay,3.0,1.0,75.0
14031,Tatyana Ignatchenko,Hard,4.0,6.0,40.0
14032,Taylah Preston,Grass,0.0,1.0,0.0
14033,Taylah Preston,Hard,1.0,6.0,14.285714285714285
14034,Taylor Townsend,Clay,12.0,16.0,42.857142857142854
14035,Taylor Townsend,Grass,2.0,5.0,28.57142857142857
14036,Taylor Townsend,Hard,38.0,48.0,44.18604651162791
14037,Teliana Pereira,Clay,41.0,29.0,58.57142857142858
14038,Teliana Pereira,Grass,0.0,4.0,0.0
14039,Teliana Pereira,Hard,6.0,19.0,24.0
14040,Temesgen Metasebeya,Clay,0.0,1.0,0.0
14041,Tena Lukas,Clay,1.0,2.0,33.33333333333333
14042,Tena Lukas,Hard,3.0,5.0,37.5
14043,Tenille Elias,Hard,1.0,2.0,33.33333333333333
14044,Teodora Mircic,Clay,0.0,2.0,0.0
14045,Teodora Mircic,Hard,0.0,1.0,0.0
14046,Tereza Hladikova,Clay,3.0,2.0,60.0
14047,Tereza Martincova,Clay,10.0,21.0,32.25806451612903
14048,Tereza Martincova,Grass,10.0,15.0,40.0
14049,Tereza Martincova,Hard,48.0,65.0,42.47787610619469
14050,Tereza Mrdeza,Clay,4.0,10.0,28.57142857142857
14051,Tereza Mrdeza,Hard,3.0,8.0,27.27272727272727
14052,Tereza Simonian,Clay,1.0,3.0,25.0
14053,Tereza Smitkova,Clay,3.0,10.0,23.076923076923077
14054,Tereza Smitkova,Grass,3.0,6.0,33.33333333333333
14055,Tereza Smitkova,Hard,10.0,17.0,37.03703703703704
14056,Teri Whitlinger Jones,Hard,0.0,2.0,0.0
14057,Terri Oreilly,Hard,1.0,1.0,50.0
14058,Teryn Ashley,Clay,1.0,2.0,33.33333333333333
14059,Teryn Ashley,Grass,1.0,1.0,50.0
14060,Teryn Ashley,Hard,0.0,9.0,0.0
14061,Tess Sugnaux,Clay,0.0,2.0,0.0
14062,Tessa Price,Carpet,0.0,1.0,0.0
14063,Tessa Price,Grass,1.0,5.0,16.666666666666664
14064,Tessa Price,Hard,7.0,18.0,28.000000000000004
14065,Tessah Andrianjafitrimo,Clay,0.0,5.0,0.0
14066,Tessah Andrianjafitrimo,Hard,0.0,1.0,0.0
14067,Tetiana Luzhanska,Clay,0.0,1.0,0.0
14068,Tetiana Luzhanska,Hard,2.0,3.0,40.0
14069,Tetyana Arefyeva,Clay,0.0,1.0,0.0
14070,Tetyana Arefyeva,Hard,1.0,3.0,25.0
14071,Thasaporn Naklo,Hard,0.0,2.0,0.0
14072,Theiviya Selvarajoo,Hard,10.0,7.0,58.82352941176471
14073,Theresa Alison Van Zyl,Hard,0.0,1.0,0.0
14074,Theresa Logar,Hard,0.0,1.0,0.0
14075,Thi Tam Hao Tran,Hard,5.0,3.0,62.5
14076,Thisuri Molligoda,Hard,5.0,2.0,71.42857142857143
14077,Tian Tian Sun,Clay,5.0,11.0,31.25
14078,Tian Tian Sun,Grass,2.0,4.0,33.33333333333333
14079,Tian Tian Sun,Hard,28.0,45.0,38.35616438356164
14080,Tiffany Cornelius,Hard,0.0,5.0,0.0
14081,Tiffany Dabek,Carpet,0.0,1.0,0.0
14082,Tiffany Dabek,Clay,0.0,2.0,0.0
14083,Tiffany Dabek,Hard,0.0,1.0,0.0
14084,Tiffany Welford,Grass,3.0,3.0,50.0
14085,Tiffany Welford,Hard,0.0,3.0,0.0
14086,Tiffini Huggins,Clay,1.0,0.0,100.0
14087,Timea Babos,Clay,25.0,45.0,35.714285714285715
14088,Timea Babos,Grass,9.0,22.0,29.03225806451613
14089,Timea Babos,Hard,100.0,118.0,45.87155963302752
14090,Timea Bacsinszky,Carpet,0.0,3.0,0.0
14091,Timea Bacsinszky,Clay,72.0,49.0,59.50413223140496
14092,Timea Bacsinszky,Grass,11.0,11.0,50.0
14093,Timea Bacsinszky,Hard,100.0,96.0,51.02040816326531
14094,Tina Hergold,Clay,2.0,1.0,66.66666666666666
14095,Tina Hergold,Grass,3.0,4.0,42.857142857142854
14096,Tina Hergold,Hard,1.0,1.0,50.0
14097,Tina Jacob,Hard,0.0,5.0,0.0
14098,Tina Krizan,Carpet,1.0,2.0,33.33333333333333
14099,Tina Krizan,Clay,17.0,21.0,44.73684210526316
14100,Tina Krizan,Grass,4.0,7.0,36.36363636363637
14101,Tina Krizan,Hard,12.0,19.0,38.70967741935484
14102,Tina Pisnik,Carpet,7.0,5.0,58.333333333333336
14103,Tina Pisnik,Clay,44.0,40.0,52.38095238095239
14104,Tina Pisnik,Grass,15.0,15.0,50.0
14105,Tina Pisnik,Hard,42.0,66.0,38.88888888888889
14106,Tina Rupert,Hard,0.0,1.0,0.0
14107,Tina Samara,Clay,1.0,8.0,11.11111111111111
14108,Tina Samara,Grass,0.0,1.0,0.0
