winner_name,surface,tourney_level,tourney_name,count
Mose Navarra,Grass,G,Other,2
Mostafa Saleh,Hard,D,Other,2
Mounir El Aarej,Clay,A,Other,1
Mounir El Aarej,Clay,D,Other,6
Mounir El Aarej,Grass,D,Other,1
Muhammad Khaliq Siddiq,Clay,D,Other,3
Muhammad Khaliq Siddiq,Grass,D,Other,7
Muhammad Khaliq Siddiq,Hard,D,Other,2
Muhammad Shoaib,Grass,D,Other,1
Murad Inoyatov,Clay,D,Other,2
Murad Inoyatov,Hard,D,Other,1
Murkel Alejandro Dellien Velasco,Clay,D,Other,2
Musaad Al Jazzaf,Hard,D,Other,1
Mustafa Azkara,Clay,D,Other,1
Mustafa Azkara,Hard,D,Other,1
Mustapha El Natour,Clay,D,Other,1
N Sriram Balaji,Grass,D,Other,1
Nam Hoang Ly,Hard,D,Other,5
Naratorn Srichaphan,Clay,D,Other,3
Naratorn Srichaphan,Hard,D,Other,10
Nasser Ghanim Al Khulaifi,Hard,D,Other,2
Nathan Healey,Grass,A,Other,1
Nathan Healey,Hard,A,Other,2
Nathan Healey,Hard,G,Other,3
Nduka Odizor,Clay,D,Other,3
Nduka Odizor,Hard,D,Other,1
Neil Borwick,Carpet,A,Other,1
Neil Borwick,Grass,A,Newport,4
Neil Borwick,Hard,A,Other,11
Neil Borwick,Hard,A,Sydney Indoor,4
Neil Borwick,Hard,G,Other,2
Neil Borwick,Hard,M,Other,1
Nelson Aerts,Carpet,A,Other,1
Nenad Zimonjic,Carpet,A,Other,1
Nenad Zimonjic,Carpet,D,Other,6
Nenad Zimonjic,Clay,A,Other,1
Nenad Zimonjic,Grass,A,Other,2
Nenad Zimonjic,Grass,G,Other,2
Nerman Fatic,Clay,D,Other,1
Nerman Fatic,Hard,D,Other,3
Neville Godwin,Carpet,A,Other,1
Neville Godwin,Grass,A,Newport,9
Neville Godwin,Grass,A,Other,1
Neville Godwin,Grass,G,Wimbledon,6
Neville Godwin,Hard,A,Other,8
Neville Godwin,Hard,A,Washington,4
Neville Godwin,Hard,D,Other,2
Neville Godwin,Hard,G,Other,3
Neville Godwin,Hard,M,Other,2
Nicholas David Ionel,Clay,D,Other,1
Nicholas Sayer,Hard,D,Other,2
Nick Brown,Grass,G,Other,2
Nick Gould,Carpet,D,Other,1
Nick Hardt,Clay,A,Other,1
Nick Hardt,Hard,D,Other,2
Nick Kyrgios,Clay,A,Estoril,6
Nick Kyrgios,Clay,A,Houston,4
Nick Kyrgios,Clay,A,Other,1
Nick Kyrgios,Clay,D,Other,2
Nick Kyrgios,Clay,G,Roland Garros,6
Nick Kyrgios,Clay,M,Madrid Masters,7
Nick Kyrgios,Clay,M,Other,3
Nick Kyrgios,Grass,A,Other,4
Nick Kyrgios,Grass,A,Queen's Club,4
Nick Kyrgios,Grass,A,Stuttgart,5
Nick Kyrgios,Grass,D,Other,3
Nick Kyrgios,Grass,G,Wimbledon,21
Nick Kyrgios,Hard,A,Acapulco,8
Nick Kyrgios,Hard,A,Atlanta,6
Nick Kyrgios,Hard,A,Beijing,4
Nick Kyrgios,Hard,A,Brisbane,5
Nick Kyrgios,Hard,A,Marseille,7
Nick Kyrgios,Hard,A,Other,14
Nick Kyrgios,Hard,A,Tokyo,10
Nick Kyrgios,Hard,A,Washington,12
Nick Kyrgios,Hard,D,Other,6
Nick Kyrgios,Hard,G,Australian Open,17
Nick Kyrgios,Hard,G,US Open,8
Nick Kyrgios,Hard,G,Us Open,4
Nick Kyrgios,Hard,M,Canada Masters,8
Nick Kyrgios,Hard,M,Cincinnati Masters,10
Nick Kyrgios,Hard,M,Indian Wells Masters,8
Nick Kyrgios,Hard,M,Miami Masters,15
Nick Kyrgios,Hard,M,Other,2
Nick Lindahl,Hard,A,Other,1
Nick Van Rosberg,Hard,D,Other,1
Nicklas Kroon,Carpet,A,Other,2
Nicklas Kroon,Clay,A,Other,2
Nicklas Kroon,Hard,A,Other,2
Nicklas Kulti,Carpet,A,Copenhagen,7
Nicklas Kulti,Carpet,A,Other,14
Nicklas Kulti,Carpet,D,Other,4
Nicklas Kulti,Carpet,M,Other,3
Nicklas Kulti,Clay,A,Atlanta,4
Nicklas Kulti,Clay,A,Barcelona,4
Nicklas Kulti,Clay,A,Bastad,7
Nicklas Kulti,Clay,A,Munich,4
Nicklas Kulti,Clay,A,Other,5
Nicklas Kulti,Clay,A,Prague,5
Nicklas Kulti,Clay,G,Roland Garros,6
Nicklas Kulti,Clay,M,Other,2
Nicklas Kulti,Grass,A,Halle,10
Nicklas Kulti,Grass,A,Other,2
Nicklas Kulti,Grass,D,Other,1
Nicklas Kulti,Grass,G,Other,2
Nicklas Kulti,Hard,A,Adelaide,13
Nicklas Kulti,Hard,A,Other,16
Nicklas Kulti,Hard,A,Sydney Outdoor,4
Nicklas Kulti,Hard,G,Australian Open,8
Nicklas Kulti,Hard,G,Other,2
Nicklas Kulti,Hard,M,Miami Masters,6
Nicklas Kulti,Hard,M,Other,1
Nicklas Utgren,Clay,A,Other,2
Nicklas Utgren,Hard,A,Other,1
Nicola Bruno,Hard,A,Other,1
Nicola Kuhn,Clay,A,Other,1
Nicola Kuhn,Hard,A,Other,1
Nicola Kuhn,Hard,M,Other,1
Nicolaas Scholtz,Clay,D,Other,1
Nicolaas Scholtz,Hard,D,Other,4
Nicolai Budkov Kjaer,Hard,D,Other,2
Nicolas Almagro,Carpet,A,Other,2
Nicolas Almagro,Carpet,M,Other,1
Nicolas Almagro,Clay,A,Acapulco,26
Nicolas Almagro,Clay,A,Barcelona,26
Nicolas Almagro,Clay,A,Bastad,19
Nicolas Almagro,Clay,A,Buenos Aires,29
Nicolas Almagro,Clay,A,Costa Do Sauipe,15
Nicolas Almagro,Clay,A,Dusseldorf,4
Nicolas Almagro,Clay,A,Estoril,9
Nicolas Almagro,Clay,A,Gstaad,7
Nicolas Almagro,Clay,A,Hamburg,13
Nicolas Almagro,Clay,A,Houston,6
Nicolas Almagro,Clay,A,Kitzbuhel,6
Nicolas Almagro,Clay,A,Nice,8
Nicolas Almagro,Clay,A,Other,18
Nicolas Almagro,Clay,A,Palermo,4
Nicolas Almagro,Clay,A,Sao Paulo,7
Nicolas Almagro,Clay,A,Valencia,14
Nicolas Almagro,Clay,D,Other,8
Nicolas Almagro,Clay,G,Roland Garros,24
Nicolas Almagro,Clay,M,Madrid Masters,9
Nicolas Almagro,Clay,M,Monte Carlo Masters,10
Nicolas Almagro,Clay,M,Other,3
Nicolas Almagro,Clay,M,Rome Masters,16
Nicolas Almagro,Grass,A,Other,4
Nicolas Almagro,Grass,G,Wimbledon,10
Nicolas Almagro,Hard,A,Auckland,6
Nicolas Almagro,Hard,A,Other,13
Nicolas Almagro,Hard,A,Stockholm,4
Nicolas Almagro,Hard,A,Valencia,5
Nicolas Almagro,Hard,A,Vienna,4
Nicolas Almagro,Hard,G,Australian Open,16
Nicolas Almagro,Hard,G,US Open,14
Nicolas Almagro,Hard,M,Cincinnati Masters,7
Nicolas Almagro,Hard,M,Indian Wells Masters,8
Nicolas Almagro,Hard,M,Miami Masters,12
Nicolas Almagro,Hard,M,Other,7
Nicolas Almagro,Hard,M,Shanghai Masters,6
Nicolas Alvarez,Clay,D,Other,5
Nicolas Alvarez,Hard,D,Other,2
Nicolas Alvarez Varona,Hard,A,Other,1
Nicolas Barrientos,Clay,D,Other,1
Nicolas Coutelot,Clay,A,Other,7
Nicolas Coutelot,Clay,G,Roland Garros,5
Nicolas Coutelot,Clay,M,Other,1
Nicolas Devilder,Clay,A,Other,13
Nicolas Devilder,Clay,G,Other,3
Nicolas Devilder,Clay,M,Other,1
Nicolas Devilder,Grass,G,Other,2
Nicolas Devilder,Hard,A,Other,4
Nicolas Devilder,Hard,G,Other,1
Nicolas Escude,Carpet,A,Lyon,5
Nicolas Escude,Carpet,A,Milan,4
Nicolas Escude,Carpet,A,Moscow,5
Nicolas Escude,Carpet,A,Other,2
Nicolas Escude,Carpet,D,Other,6
Nicolas Escude,Carpet,M,Paris Masters,6
Nicolas Escude,Clay,A,Other,7
Nicolas Escude,Clay,D,Other,2
Nicolas Escude,Clay,G,Roland Garros,7
Nicolas Escude,Clay,M,Other,6
Nicolas Escude,Grass,A,Halle,6
Nicolas Escude,Grass,A,s Hertogenbosch,6
Nicolas Escude,Grass,D,Other,2
Nicolas Escude,Grass,G,Wimbledon,9
Nicolas Escude,Hard,A,Adelaide,5
Nicolas Escude,Hard,A,Doha,8
Nicolas Escude,Hard,A,Marseille,9
Nicolas Escude,Hard,A,Other,10
Nicolas Escude,Hard,A,Rotterdam,13
Nicolas Escude,Hard,A,Toulouse,8
Nicolas Escude,Hard,D,Other,3
Nicolas Escude,Hard,G,Australian Open,15
Nicolas Escude,Hard,G,US Open,6
Nicolas Escude,Hard,M,Canada Masters,4
Nicolas Escude,Hard,M,Indian Wells Masters,9
Nicolas Escude,Hard,M,Miami Masters,7
Nicolas Escude,Hard,M,Other,2
Nicolas Jarry,Clay,A,Barcelona,4
Nicolas Jarry,Clay,A,Bastad,5
Nicolas Jarry,Clay,A,Geneva,9
Nicolas Jarry,Clay,A,Other,23
Nicolas Jarry,Clay,A,Santiago,6
Nicolas Jarry,Clay,A,Sao Paulo,4
Nicolas Jarry,Clay,D,Other,10
Nicolas Jarry,Clay,G,Other,3
Nicolas Jarry,Clay,M,Other,2
Nicolas Jarry,Clay,M,Rome Masters,5
Nicolas Jarry,Grass,A,Other,5
Nicolas Jarry,Grass,G,Other,3
Nicolas Jarry,Hard,A,Other,15
Nicolas Jarry,Hard,D,Other,5
Nicolas Jarry,Hard,G,Other,4
Nicolas Jarry,Hard,M,Miami Masters,4
Nicolas Jarry,Hard,M,Other,4
Nicolas Jarry,Hard,M,Shanghai Masters,5
Nicolas Kicker,Clay,A,Other,14
Nicolas Kicker,Clay,G,Other,1
Nicolas Kicker,Hard,G,Other,2
Nicolas Kicker,Hard,M,Other,2
Nicolas Kiefer,Carpet,A,Moscow,9
Nicolas Kiefer,Carpet,A,Other,10
Nicolas Kiefer,Carpet,A,Singapore,4
Nicolas Kiefer,Carpet,A,St. Petersburg,7
Nicolas Kiefer,Carpet,D,Other,3
Nicolas Kiefer,Carpet,M,Other,1
Nicolas Kiefer,Carpet,M,Stuttgart Masters,4
Nicolas Kiefer,Clay,A,Dusseldorf,9
Nicolas Kiefer,Clay,A,Gstaad,8
Nicolas Kiefer,Clay,A,Other,10
Nicolas Kiefer,Clay,D,Other,1
Nicolas Kiefer,Clay,G,Roland Garros,9
Nicolas Kiefer,Clay,M,Hamburg Masters,8
Nicolas Kiefer,Clay,M,Monte Carlo Masters,6
Nicolas Kiefer,Clay,M,Rome Masters,6
Nicolas Kiefer,Grass,A,Halle,25
Nicolas Kiefer,Grass,A,Other,1
Nicolas Kiefer,Grass,G,Wimbledon,18
Nicolas Kiefer,Hard,A,Basel,4
Nicolas Kiefer,Hard,A,Doha,6
Nicolas Kiefer,Hard,A,Dubai,14
Nicolas Kiefer,Hard,A,Hong Kong,7
Nicolas Kiefer,Hard,A,Indianapolis,10
Nicolas Kiefer,Hard,A,Los Angeles,12
Nicolas Kiefer,Hard,A,Memphis,4
Nicolas Kiefer,Hard,A,Other,26
Nicolas Kiefer,Hard,A,Rotterdam,4
Nicolas Kiefer,Hard,A,Scottsdale,5
Nicolas Kiefer,Hard,A,Tashkent,5
Nicolas Kiefer,Hard,A,Tokyo,6
Nicolas Kiefer,Hard,A,Toulouse,8
Nicolas Kiefer,Hard,A,Vienna,7
Nicolas Kiefer,Hard,A,Washington,6
Nicolas Kiefer,Hard,D,Other,6
Nicolas Kiefer,Hard,F,Other,2
Nicolas Kiefer,Hard,G,Australian Open,16
Nicolas Kiefer,Hard,G,US Open,17
Nicolas Kiefer,Hard,M,Canada Masters,20
Nicolas Kiefer,Hard,M,Cincinnati Masters,8
Nicolas Kiefer,Hard,M,Indian Wells Masters,12
Nicolas Kiefer,Hard,M,Madrid Masters,4
Nicolas Kiefer,Hard,M,Miami Masters,16
Nicolas Kiefer,Hard,M,Other,2
Nicolas Kischkewitz,Clay,A,Other,1
Nicolas Lapentti,Carpet,A,Basel,4
Nicolas Lapentti,Carpet,A,Lyon,7
Nicolas Lapentti,Carpet,M,Paris Masters,7
Nicolas Lapentti,Clay,A,Barcelona,8
Nicolas Lapentti,Clay,A,Bastad,5
Nicolas Lapentti,Clay,A,Bogota,13
Nicolas Lapentti,Clay,A,Estoril,4
Nicolas Lapentti,Clay,A,Gstaad,6
Nicolas Lapentti,Clay,A,Kitzbuhel,25
Nicolas Lapentti,Clay,A,Mexico City,5
Nicolas Lapentti,Clay,A,Other,28
Nicolas Lapentti,Clay,A,Palermo,6
Nicolas Lapentti,Clay,A,Prague,4
Nicolas Lapentti,Clay,A,St. Poelten,5
Nicolas Lapentti,Clay,A,Stuttgart,7
Nicolas Lapentti,Clay,A,Vina del Mar,4
Nicolas Lapentti,Clay,D,Other,28
Nicolas Lapentti,Clay,G,Roland Garros,12
Nicolas Lapentti,Clay,M,Hamburg Masters,8
Nicolas Lapentti,Clay,M,Monte Carlo Masters,4
Nicolas Lapentti,Clay,M,Rome Masters,10
Nicolas Lapentti,Grass,A,Other,2
Nicolas Lapentti,Grass,D,Other,1
Nicolas Lapentti,Grass,G,Wimbledon,8
Nicolas Lapentti,Hard,A,Indianapolis,7
Nicolas Lapentti,Hard,A,Other,23
Nicolas Lapentti,Hard,A,Scottsdale,4
Nicolas Lapentti,Hard,A,Tokyo,5
Nicolas Lapentti,Hard,D,Other,12
Nicolas Lapentti,Hard,G,Australian Open,15
Nicolas Lapentti,Hard,G,US Open,7
Nicolas Lapentti,Hard,M,Cincinnati Masters,5
Nicolas Lapentti,Hard,M,Indian Wells Masters,12
Nicolas Lapentti,Hard,M,Miami Masters,15
Nicolas Lapentti,Hard,M,Other,7
Nicolas Mahut,Carpet,A,Other,2
Nicolas Mahut,Carpet,M,Other,1
Nicolas Mahut,Clay,A,Casablanca,4
Nicolas Mahut,Clay,A,Other,1
Nicolas Mahut,Clay,G,Roland Garros,8
Nicolas Mahut,Clay,M,Other,4
Nicolas Mahut,Grass,A,Newport,18
Nicolas Mahut,Grass,A,Other,1
Nicolas Mahut,Grass,A,Queen's Club,20
Nicolas Mahut,Grass,A,s Hertogenbosch,19
Nicolas Mahut,Grass,G,Wimbledon,9
Nicolas Mahut,Hard,A,Bangkok,4
Nicolas Mahut,Hard,A,Marseille,11
Nicolas Mahut,Hard,A,Metz,16
Nicolas Mahut,Hard,A,Other,20
Nicolas Mahut,Hard,A,Rotterdam,5
Nicolas Mahut,Hard,A,Sydney,4
Nicolas Mahut,Hard,D,Other,1
Nicolas Mahut,Hard,G,Australian Open,6
Nicolas Mahut,Hard,G,US Open,8
Nicolas Mahut,Hard,M,Indian Wells Masters,6
Nicolas Mahut,Hard,M,Miami Masters,5
Nicolas Mahut,Hard,M,Other,2
Nicolas Mahut,Hard,M,Paris Masters,6
Nicolas Massu,Carpet,A,Other,5
Nicolas Massu,Carpet,D,Other,5
Nicolas Massu,Carpet,M,Other,2
Nicolas Massu,Clay,A,Acapulco,8
Nicolas Massu,Clay,A,Amersfoort,14
Nicolas Massu,Clay,A,Bastad,5
Nicolas Massu,Clay,A,Bucharest,4
Nicolas Massu,Clay,A,Buenos Aires,8
Nicolas Massu,Clay,A,Casablanca,8
Nicolas Massu,Clay,A,Costa Do Sauipe,6
Nicolas Massu,Clay,A,Dusseldorf,10
Nicolas Massu,Clay,A,Kitzbuhel,21
Nicolas Massu,Clay,A,Orlando,4
Nicolas Massu,Clay,A,Other,22
Nicolas Massu,Clay,A,Palermo,7
Nicolas Massu,Clay,A,Vina del Mar,13
Nicolas Massu,Clay,D,Other,13
Nicolas Massu,Clay,G,Roland Garros,8
Nicolas Massu,Clay,M,Monte Carlo Masters,4
Nicolas Massu,Clay,M,Other,1
Nicolas Massu,Clay,M,Rome Masters,6
Nicolas Massu,Grass,A,Other,2
Nicolas Massu,Grass,G,Wimbledon,4
Nicolas Massu,Hard,A,Adelaide,5
Nicolas Massu,Hard,A,Athens Olympics,6
Nicolas Massu,Hard,A,Auckland,5
Nicolas Massu,Hard,A,Long Island,4
Nicolas Massu,Hard,A,Other,21
Nicolas Massu,Hard,A,Tokyo,5
Nicolas Massu,Hard,D,Other,5
Nicolas Massu,Hard,G,Other,1
Nicolas Massu,Hard,G,US Open,10
Nicolas Massu,Hard,M,Indian Wells Masters,4
Nicolas Massu,Hard,M,Madrid Masters,6
Nicolas Massu,Hard,M,Miami Masters,7
Nicolas Mejia,Clay,D,Other,3
Nicolas Moreno De Alboran,Clay,A,Other,5
Nicolas Moreno De Alboran,Hard,A,Other,1
Nicolas Pereira,Carpet,A,Other,3
Nicolas Pereira,Clay,A,Bogota,7
Nicolas Pereira,Clay,A,Other,6
Nicolas Pereira,Clay,D,Other,8
Nicolas Pereira,Grass,A,Newport,6
Nicolas Pereira,Grass,A,Other,2
Nicolas Pereira,Grass,G,Other,2
Nicolas Pereira,Hard,A,Other,12
Nicolas Pereira,Hard,D,Other,9
Nicolas Pereira,Hard,G,Other,4
Nicolas Pereira,Hard,M,Other,3
Nicolas Renavand,Hard,A,Other,1
Nicolas Salama,Clay,D,Other,1
Nicolas Thomann,Carpet,A,Basel,4
Nicolas Thomann,Clay,A,Other,1
Nicolas Thomann,Grass,G,Other,1
Nicolas Thomann,Hard,A,Indianapolis,4
Nicolas Thomann,Hard,A,Other,4
Nicolas Xiviller,Hard,D,Other,1
Nik Razborsek,Hard,D,Other,1
Niki Kaliyanda Poonacha,Grass,D,Other,1
Nikola Cacic,Clay,A,Other,1
Nikola Mektic,Clay,A,Other,2
Nikola Mektic,Hard,D,Other,1
Nikola Milojevic,Clay,A,Other,3
Nikola Milojevic,Clay,G,Other,1
Nikola Milojevic,Hard,A,Other,2
Nikolay Davydenko,Carpet,A,Moscow,10
Nikolay Davydenko,Carpet,A,Other,3
Nikolay Davydenko,Carpet,A,St. Petersburg,5
Nikolay Davydenko,Carpet,D,Other,5
Nikolay Davydenko,Carpet,F,Other,3
Nikolay Davydenko,Carpet,M,Paris Masters,8
Nikolay Davydenko,Clay,A,Amsterdam,4
Nikolay Davydenko,Clay,A,Barcelona,14
Nikolay Davydenko,Clay,A,Bastad,6
Nikolay Davydenko,Clay,A,Estoril,16
Nikolay Davydenko,Clay,A,Hamburg,7
Nikolay Davydenko,Clay,A,Kitzbuhel,4
Nikolay Davydenko,Clay,A,Munich,12
Nikolay Davydenko,Clay,A,Other,7
Nikolay Davydenko,Clay,A,Poertschach,12
Nikolay Davydenko,Clay,A,Sopot,6
Nikolay Davydenko,Clay,A,St. Poelten,11
Nikolay Davydenko,Clay,A,Stuttgart,10
Nikolay Davydenko,Clay,A,Umag,6
Nikolay Davydenko,Clay,A,Warsaw,5
Nikolay Davydenko,Clay,D,Other,6
Nikolay Davydenko,Clay,G,Roland Garros,26
Nikolay Davydenko,Clay,M,Hamburg Masters,10
Nikolay Davydenko,Clay,M,Monte Carlo Masters,11
Nikolay Davydenko,Clay,M,Other,3
Nikolay Davydenko,Clay,M,Rome Masters,9
Nikolay Davydenko,Grass,A,Other,3
Nikolay Davydenko,Grass,G,Wimbledon,7
Nikolay Davydenko,Hard,A,Adelaide,5
Nikolay Davydenko,Hard,A,Beijing,9
Nikolay Davydenko,Hard,A,Doha,25
Nikolay Davydenko,Hard,A,Dubai,11
Nikolay Davydenko,Hard,A,Kuala Lumpur,8
Nikolay Davydenko,Hard,A,Marseille,4
Nikolay Davydenko,Hard,A,Metz,6
Nikolay Davydenko,Hard,A,Moscow,9
Nikolay Davydenko,Hard,A,New Haven,8
Nikolay Davydenko,Hard,A,Other,17
Nikolay Davydenko,Hard,A,Rotterdam,18
Nikolay Davydenko,Hard,A,Sydney,5
Nikolay Davydenko,Hard,A,Valencia,7
Nikolay Davydenko,Hard,D,Other,3
Nikolay Davydenko,Hard,F,Masters Cup,5
Nikolay Davydenko,Hard,F,Tour Finals,4
Nikolay Davydenko,Hard,G,Australian Open,23
Nikolay Davydenko,Hard,G,US Open,26
Nikolay Davydenko,Hard,M,Canada Masters,13
Nikolay Davydenko,Hard,M,Cincinnati Masters,13
Nikolay Davydenko,Hard,M,Indian Wells Masters,10
Nikolay Davydenko,Hard,M,Miami Masters,13
Nikolay Davydenko,Hard,M,Other,1
Nikolay Davydenko,Hard,M,Paris Masters,7
Nikolay Davydenko,Hard,M,Shanghai Masters,5
Nikoloz Basilashvili,Carpet,D,Other,2
Nikoloz Basilashvili,Clay,A,Hamburg,11
Nikoloz Basilashvili,Clay,A,Kitzbuhel,4
Nikoloz Basilashvili,Clay,A,Lyon,5
Nikoloz Basilashvili,Clay,A,Munich,6
Nikoloz Basilashvili,Clay,A,Other,9
Nikoloz Basilashvili,Clay,G,Roland Garros,4
Nikoloz Basilashvili,Clay,M,Other,1
Nikoloz Basilashvili,Clay,M,Rome Masters,4
Nikoloz Basilashvili,Grass,A,Halle,5
Nikoloz Basilashvili,Grass,A,Other,4
Nikoloz Basilashvili,Grass,G,Wimbledon,6
Nikoloz Basilashvili,Hard,A,Beijing,6
Nikoloz Basilashvili,Hard,A,Doha,12
Nikoloz Basilashvili,Hard,A,Memphis,4
Nikoloz Basilashvili,Hard,A,Metz,10
Nikoloz Basilashvili,Hard,A,Other,18
Nikoloz Basilashvili,Hard,D,Other,3
Nikoloz Basilashvili,Hard,G,Australian Open,5
Nikoloz Basilashvili,Hard,G,Other,2
Nikoloz Basilashvili,Hard,G,US Open,5
Nikoloz Basilashvili,Hard,M,Canada Masters,4
Nikoloz Basilashvili,Hard,M,Indian Wells Masters,6
Nikoloz Basilashvili,Hard,M,Other,10
Nikos Rovas,Carpet,D,Other,1
Nikos Rovas,Clay,D,Other,3
Nils Langer,Clay,A,Other,1
Nino Serdarusic,Clay,A,Other,1
Nino Serdarusic,Hard,D,Other,1
Nir Welgreen,Hard,A,Other,2
Nishesh Basavareddy,Hard,F,Other,1
Noah Rubin,Clay,A,Other,1
Noah Rubin,Hard,A,Other,5
Noah Rubin,Hard,G,Other,2
Noam Behr,Hard,A,Other,4
Noam Behr,Hard,D,Other,2
Noam Behr,Hard,M,Other,1
Noam Okun,Carpet,A,Other,1
Noam Okun,Clay,A,Other,2
Noam Okun,Clay,D,Other,2
Noam Okun,Grass,A,Other,1
Noam Okun,Grass,D,Other,2
Noam Okun,Hard,A,Indianapolis,6
Noam Okun,Hard,A,Other,7
Noam Okun,Hard,D,Other,12
Noam Okun,Hard,G,Other,2
Noam Okun,Hard,M,Other,1
Nomi Qamar,Hard,D,Other,2
Norbert Gombos,Clay,A,Other,9
Norbert Gombos,Clay,D,Other,1
Norbert Gombos,Clay,G,Other,2
Norbert Gombos,Hard,A,Other,6
Norbert Gombos,Hard,D,Other,4
Norbert Gombos,Hard,G,Other,2
Norbert Gombos,Hard,M,Other,2
Norbert Mazany,Clay,D,Other,1
Norbert Oduor,Clay,D,Other,1
Nouhoun Sangare,Hard,D,Other,2
Novak Djokovic,Carpet,A,Other,4
Novak Djokovic,Carpet,D,Other,3
Novak Djokovic,Carpet,M,Other,2
Novak Djokovic,Clay,A,Amersfoort,5
Novak Djokovic,Clay,A,Belgrade,11
Novak Djokovic,Clay,A,Belgrade 2,4
Novak Djokovic,Clay,A,Estoril,5
Novak Djokovic,Clay,A,Other,7
Novak Djokovic,Clay,A,Umag,6
Novak Djokovic,Clay,D,Other,10
Novak Djokovic,Clay,G,Roland Garros,97
Novak Djokovic,Clay,M,Hamburg Masters,6
Novak Djokovic,Clay,M,Madrid Masters,27
Novak Djokovic,Clay,M,Monte Carlo Masters,39
Novak Djokovic,Clay,M,Rome Masters,68
Novak Djokovic,Clay,O,Paris Olympics,6
Novak Djokovic,Grass,A,Eastbourne,4
Novak Djokovic,Grass,A,Halle,4
Novak Djokovic,Grass,A,London Olympics,4
Novak Djokovic,Grass,A,Other,1
Novak Djokovic,Grass,A,Queen's Club,10
Novak Djokovic,Grass,G,Wimbledon,98
Novak Djokovic,Hard,A,Adelaide,5
Novak Djokovic,Hard,A,Adelaide 1,5
Novak Djokovic,Hard,A,Astana,5
Novak Djokovic,Hard,A,Atp Cup,8
Novak Djokovic,Hard,A,Basel,12
Novak Djokovic,Hard,A,Beijing,30
Novak Djokovic,Hard,A,Beijing Olympics,5
Novak Djokovic,Hard,A,Doha,15
Novak Djokovic,Hard,A,Dubai,47
Novak Djokovic,Hard,A,Marseille,4
Novak Djokovic,Hard,A,Metz,5
Novak Djokovic,Hard,A,Other,10
Novak Djokovic,Hard,A,Rotterdam,8
Novak Djokovic,Hard,A,Tel Aviv,4
Novak Djokovic,Hard,A,Tokyo,5
Novak Djokovic,Hard,A,Tokyo Olympics,4
Novak Djokovic,Hard,A,Tour Finals,4
Novak Djokovic,Hard,A,Vienna,8
Novak Djokovic,Hard,D,Other,28
Novak Djokovic,Hard,F,Masters Cup,4
Novak Djokovic,Hard,F,Tour Finals,43
Novak Djokovic,Hard,G,Australian Open,94
Novak Djokovic,Hard,G,US Open,73
Novak Djokovic,Hard,G,Us Open,18
Novak Djokovic,Hard,M,Canada Masters,37
Novak Djokovic,Hard,M,Cincinnati Masters,45
Novak Djokovic,Hard,M,Indian Wells Masters,52
Novak Djokovic,Hard,M,Madrid Masters,6
Novak Djokovic,Hard,M,Miami Masters,46
Novak Djokovic,Hard,M,Paris Masters,49
Novak Djokovic,Hard,M,Shanghai Masters,39
Nuno Borges,Clay,A,Bastad,5
Nuno Borges,Clay,A,Estoril,4
Nuno Borges,Clay,A,Other,2
Nuno Borges,Clay,G,Other,1
Nuno Borges,Clay,M,Rome Masters,4
Nuno Borges,Hard,A,Other,10
Nuno Borges,Hard,D,Other,3
Nuno Borges,Hard,G,Other,3
Nuno Borges,Hard,G,Us Open,4
Nuno Borges,Hard,M,Other,3
Nuno Marques,Carpet,A,Other,3
Nuno Marques,Carpet,D,Other,1
Nuno Marques,Clay,A,Estoril,5
Nuno Marques,Clay,A,Other,10
Nuno Marques,Clay,D,Other,10
Nuno Marques,Hard,A,Other,4
Nuno Marques,Hard,D,Other,2
Nuno Marques,Hard,G,Other,3
Nuno Marques,Hard,M,Other,1
Nutthanon Kadchapanan,Hard,D,Other,1
Ofer Sela,Hard,A,Other,1
Ognian Kolev,Hard,D,Other,1
Oh Hee Kwon,Clay,D,Other,1
Ola Kristiansson,Clay,A,Other,1
Olaf Pieczkowski,Hard,D,Other,2
Oleg Ogorodov,Carpet,A,Other,5
Oleg Ogorodov,Carpet,D,Other,2
Oleg Ogorodov,Clay,A,Other,3
Oleg Ogorodov,Clay,D,Other,10
Oleg Ogorodov,Clay,G,Other,1
Oleg Ogorodov,Grass,D,Other,2
Oleg Ogorodov,Hard,A,Other,11
Oleg Ogorodov,Hard,D,Other,19
Oleksii Krutykh,Hard,D,Other,2
Oliver Fernandez,Clay,A,Other,5
Oliver Fernandez,Clay,D,Other,2
Oliver Fernandez,Hard,A,Other,1
Oliver Gross,Clay,A,Munich,7
Oliver Gross,Clay,A,Other,16
Oliver Gross,Clay,A,San Marino,4
Oliver Gross,Clay,A,Santiago,4
Oliver Gross,Clay,M,Hamburg Masters,7
Oliver Gross,Clay,M,Other,1
Oliver Gross,Hard,A,Other,5
Oliver Gross,Hard,G,Other,4
Oliver Gross,Hard,M,Other,1
Oliver Marach,Carpet,A,Other,1
Oliver Marach,Clay,A,Other,12
Oliver Marach,Clay,D,Other,3
Oliver Marach,Hard,A,Other,3
Oliver Marach,Hard,D,Other,1
Oliver Ojakaar,Clay,D,Other,2
Olivier Delaitre,Carpet,A,Bolzano,6
Olivier Delaitre,Carpet,A,Lyon,8
Olivier Delaitre,Carpet,A,Marseille,4
Olivier Delaitre,Carpet,A,Other,13
Olivier Delaitre,Carpet,M,Other,2
