,player_id,player_name,surface,matches_won,matches_lost,win_rate
440,200123,Marlene Weingartner,Grass,5.0,7,41.66666666666667
441,200123,Marlene Weingartner,Hard,20.0,35,36.36363636363637
442,200124,Anne Kremer,Carpet,11.0,10,52.38095238095239
443,200124,Anne Kremer,Clay,16.0,21,43.24324324324324
444,200124,Anne Kremer,Grass,12.0,12,50.0
445,200124,Anne Kremer,Hard,33.0,58,36.26373626373626
446,200125,Corina Morariu,Carpet,1.0,2,33.33333333333333
447,200125,Corina Morariu,Clay,11.0,11,50.0
448,200125,Corina Morariu,Grass,5.0,7,41.66666666666667
449,200125,Corina Morariu,Hard,6.0,17,26.08695652173913
450,200126,Marissa Irvin,Clay,8.0,13,38.095238095238095
451,200126,Marissa Irvin,Grass,1.0,6,14.285714285714285
452,200126,Marissa Irvin,Hard,20.0,39,33.89830508474576
453,200127,Sarah Pitkowski Malcor,Carpet,2.0,2,50.0
454,200127,Sarah Pitkowski Malcor,Clay,5.0,11,31.25
455,200127,Sarah Pitkowski Malcor,Grass,5.0,7,41.66666666666667
456,200127,Sarah Pitkowski Malcor,Hard,10.0,19,34.48275862068966
457,200128,Lindsay Davenport,Carpet,28.0,4,87.5
458,200128,Lindsay Davenport,Clay,57.0,17,77.02702702702703
459,200128,Lindsay Davenport,Grass,54.0,14,79.41176470588235
460,200128,Lindsay Davenport,Hard,294.0,74,79.8913043478261
461,200293,Martina Navratilova,Clay,0.0,4,0.0
462,200293,Martina Navratilova,Grass,22.0,6,78.57142857142857
463,200293,Martina Navratilova,Hard,10.0,3,76.92307692307693
464,200333,Betsy Nagelsen,Grass,0.0,1,0.0
465,200346,Anne Minter,Clay,0.0,1,0.0
466,200346,Anne Minter,Grass,3.0,1,75.0
467,200346,Anne Minter,Hard,0.0,3,0.0
468,200354,Claudia Kohde Kilsch,Clay,1.0,2,33.33333333333333
469,200354,Claudia Kohde Kilsch,Grass,3.0,2,60.0
470,200354,Claudia Kohde Kilsch,Hard,1.0,3,25.0
471,200357,Rosalyn Fairbank,Clay,3.0,2,60.0
472,200357,Rosalyn Fairbank,Grass,4.0,4,50.0
473,200357,Rosalyn Fairbank,Hard,5.0,6,45.45454545454545
474,200360,Pam Shriver,Clay,0.0,1,0.0
475,200360,Pam Shriver,Grass,6.0,5,54.54545454545454
476,200360,Pam Shriver,Hard,10.0,12,45.45454545454545
477,200362,Liz Smylie,Clay,0.0,2,0.0
478,200362,Liz Smylie,Grass,3.0,3,50.0
479,200362,Liz Smylie,Hard,2.0,5,28.57142857142857
480,200377,Helena Sukova,Clay,4.0,5,44.44444444444444
481,200377,Helena Sukova,Grass,14.0,8,63.63636363636363
482,200377,Helena Sukova,Hard,23.0,13,63.888888888888886
483,200378,Anne Smith,Hard,2.0,2,50.0
484,200384,Eva Pfaff,Hard,1.0,2,33.33333333333333
485,200390,Mary Lou Piatek,Grass,0.0,1,0.0
486,200390,Mary Lou Piatek,Hard,0.0,2,0.0
487,200392,Jo Durie,Clay,2.0,2,50.0
488,200392,Jo Durie,Grass,2.0,5,28.57142857142857
489,200392,Jo Durie,Hard,5.0,5,50.0
490,200395,Catherine Tanvier,Clay,0.0,1,0.0
491,200395,Catherine Tanvier,Grass,0.0,1,0.0
492,200395,Catherine Tanvier,Hard,3.0,2,60.0
493,200397,Tracy Austin,Clay,0.0,1,0.0
494,200397,Tracy Austin,Hard,1.0,1,50.0
495,200401,Manuela Maleeva Fragniere,Clay,5.0,3,62.5
496,200401,Manuela Maleeva Fragniere,Grass,3.0,2,60.0
497,200401,Manuela Maleeva Fragniere,Hard,25.0,7,78.125
498,200403,Andrea Leand,Grass,0.0,1,0.0
499,200403,Andrea Leand,Hard,1.0,2,33.33333333333333
500,200404,Zina Garrison,Clay,0.0,4,0.0
501,200404,Zina Garrison,Grass,16.0,5,76.19047619047619
502,200404,Zina Garrison,Hard,24.0,11,68.57142857142857
503,200407,Camille Benjamin,Hard,0.0,2,0.0
504,200413,Heather Ludloff,Hard,0.0,1,0.0
505,200414,Steffi Graf,Clay,48.0,4,92.3076923076923
506,200414,Steffi Graf,Grass,43.0,3,93.47826086956522
507,200414,Steffi Graf,Hard,63.0,8,88.73239436619718
508,200415,Catherine Suire,Clay,1.0,2,33.33333333333333
509,200415,Catherine Suire,Grass,1.0,2,33.33333333333333
510,200415,Catherine Suire,Hard,0.0,1,0.0
511,200416,Robin White,Grass,2.0,3,40.0
512,200416,Robin White,Hard,6.0,7,46.15384615384615
513,200417,Gigi Fernandez,Clay,1.0,4,20.0
514,200417,Gigi Fernandez,Grass,15.0,7,68.18181818181817
515,200417,Gigi Fernandez,Hard,21.0,14,60.0
516,200419,Kathy Rinaldi Stunkel,Clay,3.0,3,50.0
517,200419,Kathy Rinaldi Stunkel,Grass,2.0,4,33.33333333333333
518,200419,Kathy Rinaldi Stunkel,Hard,2.0,8,20.0
519,200421,Pascale Paradis Mangon,Clay,2.0,3,40.0
520,200421,Pascale Paradis Mangon,Grass,3.0,3,50.0
521,200421,Pascale Paradis Mangon,Hard,1.0,3,25.0
522,200422,Raffaella Reggi Concato,Clay,0.0,1,0.0
523,200422,Raffaella Reggi Concato,Hard,0.0,1,0.0
524,200425,Sophie Amiach,Clay,0.0,2,0.0
525,200428,Lori Mcneil,Clay,5.0,7,41.66666666666667
526,200428,Lori Mcneil,Grass,14.0,8,63.63636363636363
527,200428,Lori Mcneil,Hard,12.0,14,46.15384615384615
528,200439,Jenny Byrne,Clay,1.0,2,33.33333333333333
529,200439,Jenny Byrne,Grass,1.0,3,25.0
530,200439,Jenny Byrne,Hard,4.0,5,44.44444444444444
531,200441,Louise Field,Grass,2.0,3,40.0
532,200441,Louise Field,Hard,1.0,3,25.0
533,200442,Andrea Temesvari,Clay,2.0,4,33.33333333333333
534,200442,Andrea Temesvari,Grass,1.0,3,25.0
535,200442,Andrea Temesvari,Hard,1.0,6,14.285714285714285
536,200443,Sara Gomer,Clay,1.0,2,33.33333333333333
537,200443,Sara Gomer,Grass,0.0,2,0.0
538,200443,Sara Gomer,Hard,2.0,4,33.33333333333333
539,200444,Elise Burgin,Hard,0.0,2,0.0
540,200448,Sandy Collins,Hard,0.0,1,0.0
541,200450,Larisa Savchenko,Clay,3.0,9,25.0
542,200450,Larisa Savchenko,Grass,12.0,9,57.14285714285714
543,200450,Larisa Savchenko,Hard,9.0,17,34.61538461538461
544,200453,Catarina Lindqvist Ryan,Clay,0.0,1,0.0
545,200453,Catarina Lindqvist Ryan,Grass,4.0,2,66.66666666666666
546,200453,Catarina Lindqvist Ryan,Hard,3.0,4,42.857142857142854
547,200455,Katerina Maleeva,Clay,7.0,5,58.333333333333336
548,200455,Katerina Maleeva,Grass,7.0,5,58.333333333333336
549,200455,Katerina Maleeva,Hard,19.0,9,67.85714285714286
550,200462,Belinda Cordwell,Hard,0.0,1,0.0
551,200464,Ann Henricksson,Grass,0.0,1,0.0
552,200464,Ann Henricksson,Hard,0.0,1,0.0
553,200465,Lisa Bonder Kreiss,Grass,0.0,1,0.0
554,200465,Lisa Bonder Kreiss,Hard,0.0,1,0.0
555,200469,Nicole Bradtke,Clay,2.0,6,25.0
556,200469,Nicole Bradtke,Grass,7.0,5,58.333333333333336
557,200469,Nicole Bradtke,Hard,10.0,13,43.47826086956522
558,200472,Helen Kelesi,Clay,2.0,3,40.0
559,200472,Helen Kelesi,Grass,2.0,3,40.0
560,200472,Helen Kelesi,Hard,2.0,6,25.0
561,200473,Beverly Bowes,Clay,1.0,2,33.33333333333333
562,200473,Beverly Bowes,Grass,0.0,2,0.0
563,200473,Beverly Bowes,Hard,0.0,2,0.0
564,200474,Louise Allen,Clay,2.0,2,50.0
565,200474,Louise Allen,Grass,1.0,2,33.33333333333333
566,200474,Louise Allen,Hard,1.0,1,50.0
567,200476,Cammy Macgregor,Grass,0.0,1,0.0
568,200476,Cammy Macgregor,Hard,0.0,1,0.0
569,200480,Claudia Porwik,Clay,0.0,4,0.0
570,200480,Claudia Porwik,Grass,4.0,5,44.44444444444444
571,200480,Claudia Porwik,Hard,5.0,6,45.45454545454545
572,200481,Elna Reinach,Clay,4.0,5,44.44444444444444
573,200481,Elna Reinach,Grass,2.0,5,28.57142857142857
574,200481,Elna Reinach,Hard,4.0,9,30.76923076923077
575,200482,Judith Wiesner,Clay,6.0,7,46.15384615384615
576,200482,Judith Wiesner,Grass,14.0,7,66.66666666666666
577,200482,Judith Wiesner,Hard,15.0,11,57.692307692307686
578,200484,Ann Devries,Grass,0.0,1,0.0
579,200484,Ann Devries,Hard,1.0,1,50.0
580,200485,Manon Bollegraf,Clay,4.0,4,50.0
581,200485,Manon Bollegraf,Grass,3.0,4,42.857142857142854
582,200485,Manon Bollegraf,Hard,2.0,9,18.181818181818183
583,200486,Csilla Cserepy,Clay,0.0,1,0.0
584,200486,Csilla Cserepy,Grass,0.0,1,0.0
585,200486,Csilla Cserepy,Hard,1.0,2,33.33333333333333
586,200491,Christina Singer,Clay,1.0,4,20.0
587,200491,Christina Singer,Grass,2.0,4,33.33333333333333
588,200491,Christina Singer,Hard,5.0,7,41.66666666666667
589,200494,Dianne Van Rensburg,Grass,0.0,1,0.0
590,200494,Dianne Van Rensburg,Hard,0.0,1,0.0
591,200495,Akiko Kijimuta,Clay,4.0,2,66.66666666666666
592,200495,Akiko Kijimuta,Grass,1.0,1,50.0
593,200495,Akiko Kijimuta,Hard,0.0,3,0.0
594,200497,Patricia Hy Boulais,Clay,8.0,8,50.0
595,200497,Patricia Hy Boulais,Grass,14.0,8,63.63636363636363
596,200497,Patricia Hy Boulais,Hard,16.0,15,51.61290322580645
597,200498,Michelle Jaggard Lai,Clay,0.0,3,0.0
598,200498,Michelle Jaggard Lai,Grass,0.0,1,0.0
599,200498,Michelle Jaggard Lai,Hard,1.0,5,16.666666666666664
600,200500,Pilar Vasquez,Hard,0.0,1,0.0
601,200501,Marianne Werdel Witmeyer,Clay,1.0,6,14.285714285714285
602,200501,Marianne Werdel Witmeyer,Grass,6.0,6,50.0
603,200501,Marianne Werdel Witmeyer,Hard,7.0,9,43.75
604,200503,Gretchen Magers,Grass,0.0,1,0.0
605,200503,Gretchen Magers,Hard,3.0,2,60.0
606,200504,Julie Salmon,Grass,0.0,1,0.0
607,200506,Wiltrud Probst,Clay,3.0,7,30.0
608,200506,Wiltrud Probst,Grass,3.0,6,33.33333333333333
609,200506,Wiltrud Probst,Hard,6.0,9,40.0
610,200510,Julie Richardson,Hard,0.0,1,0.0
611,200514,Monique Javer,Clay,0.0,2,0.0
612,200514,Monique Javer,Grass,1.0,4,20.0
613,200514,Monique Javer,Hard,2.0,5,28.57142857142857
614,200519,Sybille Niox Chateau,Clay,1.0,2,33.33333333333333
615,200519,Sybille Niox Chateau,Grass,0.0,1,0.0
616,200519,Sybille Niox Chateau,Hard,0.0,2,0.0
617,200520,Sarah Loosemore,Clay,0.0,1,0.0
618,200520,Sarah Loosemore,Grass,0.0,2,0.0
619,200520,Sarah Loosemore,Hard,0.0,1,0.0
620,200522,Nicole Jagerman,Clay,3.0,4,42.857142857142854
621,200522,Nicole Jagerman,Grass,1.0,3,25.0
622,200522,Nicole Jagerman,Hard,4.0,7,36.36363636363637
623,200530,Radomira Zrubakova,Clay,2.0,7,22.22222222222222
624,200530,Radomira Zrubakova,Grass,6.0,6,50.0
625,200530,Radomira Zrubakova,Hard,8.0,13,38.095238095238095
626,200532,Maider Laval,Clay,0.0,1,0.0
627,200535,Jo Anne Faull,Grass,1.0,2,33.33333333333333
628,200535,Jo Anne Faull,Hard,0.0,2,0.0
629,200539,Jana Novotna,Clay,27.0,9,75.0
630,200539,Jana Novotna,Grass,39.0,8,82.97872340425532
631,200539,Jana Novotna,Hard,49.0,15,76.5625
632,200542,Clare Wood,Clay,1.0,3,25.0
633,200542,Clare Wood,Grass,1.0,7,12.5
634,200542,Clare Wood,Hard,4.0,9,30.76923076923077
635,200543,Jill Hetherington,Grass,0.0,1,0.0
636,200547,Sandra Wasserman,Clay,3.0,2,60.0
637,200547,Sandra Wasserman,Grass,1.0,1,50.0
638,200547,Sandra Wasserman,Hard,1.0,4,20.0
639,200548,Patty Fendick,Clay,2.0,5,28.57142857142857
640,200548,Patty Fendick,Grass,6.0,5,54.54545454545454
641,200548,Patty Fendick,Hard,10.0,9,52.63157894736842
642,200554,Brenda Schultz Mccarthy,Clay,12.0,9,57.14285714285714
643,200554,Brenda Schultz Mccarthy,Grass,14.0,7,66.66666666666666
644,200554,Brenda Schultz Mccarthy,Hard,19.0,16,54.285714285714285
645,200555,Valda Lake,Grass,0.0,1,0.0
646,200557,Katrina Adams,Clay,0.0,2,0.0
647,200557,Katrina Adams,Grass,2.0,4,33.33333333333333
648,200557,Katrina Adams,Hard,4.0,6,40.0
649,200559,Kristine Kunce,Clay,0.0,2,0.0
650,200559,Kristine Kunce,Grass,3.0,3,50.0
651,200559,Kristine Kunce,Hard,3.0,7,30.0
652,200560,Rene Simpson,Clay,0.0,3,0.0
653,200560,Rene Simpson,Grass,0.0,3,0.0
654,200560,Rene Simpson,Hard,4.0,8,33.33333333333333
655,200561,Cathy Caverzasio,Clay,1.0,1,50.0
656,200561,Cathy Caverzasio,Grass,0.0,1,0.0
657,200561,Cathy Caverzasio,Hard,1.0,2,33.33333333333333
658,200563,Jane Taylor,Hard,3.0,5,37.5
659,200565,Nathalie Guerree Spitzer,Clay,1.0,2,33.33333333333333
660,200565,Nathalie Guerree Spitzer,Hard,0.0,1,0.0
661,200566,Donna Faber,Clay,1.0,3,25.0
662,200566,Donna Faber,Grass,1.0,2,33.33333333333333
663,200566,Donna Faber,Hard,4.0,5,44.44444444444444
664,200567,Jennifer Santrock,Clay,1.0,1,50.0
665,200567,Jennifer Santrock,Grass,0.0,1,0.0
666,200567,Jennifer Santrock,Hard,1.0,2,33.33333333333333
667,200569,Petra Langrova,Clay,4.0,6,40.0
668,200569,Petra Langrova,Grass,1.0,4,20.0
669,200569,Petra Langrova,Hard,3.0,9,25.0
670,200570,Veronika Martinek,Clay,5.0,5,50.0
671,200570,Veronika Martinek,Grass,0.0,6,0.0
672,200570,Veronika Martinek,Hard,3.0,9,25.0
673,200572,Gabriela Sabatini,Clay,18.0,5,78.26086956521739
674,200572,Gabriela Sabatini,Grass,22.0,5,81.48148148148148
675,200572,Gabriela Sabatini,Hard,46.0,12,79.3103448275862
676,200573,Cecilia Dahlman,Clay,0.0,2,0.0
677,200573,Cecilia Dahlman,Grass,0.0,2,0.0
678,200573,Cecilia Dahlman,Hard,0.0,1,0.0
679,200574,Eva Sviglerova,Clay,0.0,2,0.0
680,200574,Eva Sviglerova,Grass,0.0,2,0.0
681,200574,Eva Sviglerova,Hard,2.0,4,33.33333333333333
682,200576,Nathalie Herreman,Clay,0.0,5,0.0
683,200576,Nathalie Herreman,Grass,1.0,2,33.33333333333333
684,200576,Nathalie Herreman,Hard,2.0,4,33.33333333333333
685,200577,Louise Stacey,Hard,0.0,2,0.0
686,200578,Rennae Stubbs,Clay,0.0,2,0.0
687,200578,Rennae Stubbs,Grass,2.0,6,25.0
688,200578,Rennae Stubbs,Hard,2.0,8,20.0
689,200579,Karin Kschwendt,Clay,3.0,5,37.5
690,200579,Karin Kschwendt,Grass,1.0,5,16.666666666666664
691,200579,Karin Kschwendt,Hard,7.0,11,38.88888888888889
692,200581,Tamaka Takagi,Clay,0.0,1,0.0
693,200581,Tamaka Takagi,Hard,1.0,1,50.0
694,200582,Maria Strandlund Tomsvik,Clay,0.0,2,0.0
695,200582,Maria Strandlund Tomsvik,Grass,3.0,2,60.0
696,200582,Maria Strandlund Tomsvik,Hard,1.0,5,16.666666666666664
697,200583,Laxmi Poruri,Hard,1.0,3,25.0
698,200584,Laura Golarsa,Clay,1.0,6,14.285714285714285
699,200584,Laura Golarsa,Grass,6.0,9,40.0
700,200584,Laura Golarsa,Hard,4.0,12,25.0
701,200586,Federica Bonsignori,Clay,2.0,3,40.0
702,200586,Federica Bonsignori,Grass,0.0,2,0.0
703,200586,Federica Bonsignori,Hard,0.0,3,0.0
704,200587,Silke Meier,Clay,3.0,5,37.5
705,200587,Silke Meier,Grass,0.0,3,0.0
706,200587,Silke Meier,Hard,5.0,9,35.714285714285715
707,200588,Renata Baranski,Clay,1.0,1,50.0
708,200588,Renata Baranski,Hard,0.0,2,0.0
709,200589,Halle Cioffi,Clay,1.0,2,33.33333333333333
710,200589,Halle Cioffi,Grass,0.0,1,0.0
711,200589,Halle Cioffi,Hard,1.0,4,20.0
712,200593,Karine Quentrec,Clay,4.0,3,57.14285714285714
713,200593,Karine Quentrec,Grass,1.0,3,25.0
714,200593,Karine Quentrec,Hard,2.0,3,40.0
715,200595,Ann Grossman,Clay,13.0,8,61.904761904761905
716,200595,Ann Grossman,Grass,5.0,6,45.45454545454545
717,200595,Ann Grossman,Hard,11.0,14,44.0
718,200597,Mary Joe Fernandez,Clay,24.0,8,75.0
719,200597,Mary Joe Fernandez,Grass,22.0,8,73.33333333333333
720,200597,Mary Joe Fernandez,Hard,52.0,15,77.61194029850746
721,200598,Jeri Ingram,Hard,0.0,1,0.0
722,200599,Carrie Cunningham,Clay,2.0,3,40.0
723,200599,Carrie Cunningham,Grass,1.0,3,25.0
724,200599,Carrie Cunningham,Hard,5.0,6,45.45454545454545
725,200601,Leila Meskhi,Clay,10.0,4,71.42857142857143
726,200601,Leila Meskhi,Grass,0.0,3,0.0
727,200601,Leila Meskhi,Hard,10.0,8,55.55555555555556
728,200602,Shaun Stafford,Clay,7.0,6,53.84615384615385
729,200602,Shaun Stafford,Grass,4.0,4,50.0
730,200602,Shaun Stafford,Hard,8.0,11,42.10526315789473
731,200604,Barbara Paulus,Clay,5.0,4,55.55555555555556
732,200604,Barbara Paulus,Grass,2.0,3,40.0
733,200604,Barbara Paulus,Hard,9.0,11,45.0
734,200605,Regina Rajchrtova,Clay,2.0,2,50.0
735,200605,Regina Rajchrtova,Grass,0.0,2,0.0
736,200605,Regina Rajchrtova,Hard,5.0,3,62.5
737,200606,Nana Smith,Clay,0.0,5,0.0
738,200606,Nana Smith,Grass,2.0,6,25.0
739,200606,Nana Smith,Hard,4.0,13,23.52941176470588
740,200607,Beate Reinstadler,Clay,2.0,5,28.57142857142857
741,200607,Beate Reinstadler,Grass,1.0,3,25.0
742,200607,Beate Reinstadler,Hard,3.0,7,30.0
743,200608,Audra Keller,Clay,0.0,3,0.0
744,200608,Audra Keller,Grass,2.0,3,40.0
745,200608,Audra Keller,Hard,3.0,8,27.27272727272727
746,200610,Stacey Martin,Clay,0.0,1,0.0
747,200610,Stacey Martin,Hard,1.0,1,50.0
748,200611,Tracey Morton Rodgers,Hard,0.0,1,0.0
749,200612,Natalia Medvedeva,Clay,1.0,4,20.0
750,200612,Natalia Medvedeva,Grass,5.0,5,50.0
751,200612,Natalia Medvedeva,Hard,7.0,10,41.17647058823529
752,200614,Elena Pampoulova,Clay,2.0,6,25.0
753,200614,Elena Pampoulova,Grass,3.0,5,37.5
754,200614,Elena Pampoulova,Hard,5.0,9,35.714285714285715
755,200615,Kristin Godridge,Clay,1.0,2,33.33333333333333
756,200615,Kristin Godridge,Grass,3.0,3,50.0
757,200615,Kristin Godridge,Hard,2.0,8,20.0
758,200616,Pascale Etchemendy,Clay,0.0,1,0.0
759,200617,Kimiko Date Krumm,Clay,13.0,13,50.0
760,200617,Kimiko Date Krumm,Grass,18.0,12,60.0
761,200617,Kimiko Date Krumm,Hard,46.0,57,44.66019417475729
762,200619,Kate Mcdonald,Hard,0.0,1,0.0
763,200620,Kirrily Sharpe,Grass,0.0,1,0.0
764,200620,Kirrily Sharpe,Hard,2.0,3,40.0
765,200621,Isabelle Demongeot,Clay,0.0,6,0.0
766,200621,Isabelle Demongeot,Grass,2.0,5,28.57142857142857
767,200621,Isabelle Demongeot,Hard,4.0,6,40.0
768,200622,Maya Kidowaki,Clay,3.0,2,60.0
769,200622,Maya Kidowaki,Grass,1.0,2,33.33333333333333
770,200622,Maya Kidowaki,Hard,2.0,4,33.33333333333333
771,200623,Petra Thoren,Clay,3.0,3,50.0
772,200623,Petra Thoren,Grass,1.0,1,50.0
773,200623,Petra Thoren,Hard,1.0,5,16.666666666666664
774,200624,Tami Whitlinger Jones,Clay,6.0,7,46.15384615384615
775,200624,Tami Whitlinger Jones,Grass,3.0,7,30.0
776,200624,Tami Whitlinger Jones,Hard,10.0,14,41.66666666666667
777,200625,Jana Pospisilova,Hard,0.0,1,0.0
778,200626,Emanuela Zardo,Clay,2.0,4,33.33333333333333
779,200626,Emanuela Zardo,Grass,1.0,3,25.0
780,200626,Emanuela Zardo,Hard,7.0,9,43.75
781,200627,Petra Schwarz,Clay,6.0,3,66.66666666666666
782,200627,Petra Schwarz,Grass,0.0,2,0.0
783,200627,Petra Schwarz,Hard,2.0,9,18.181818181818183
784,200629,Cristina Tessi,Clay,2.0,2,50.0
785,200629,Cristina Tessi,Grass,1.0,2,33.33333333333333
786,200629,Cristina Tessi,Hard,0.0,3,0.0
787,200630,Laura Arraya,Clay,3.0,3,50.0
788,200630,Laura Arraya,Grass,6.0,3,66.66666666666666
789,200630,Laura Arraya,Hard,5.0,6,45.45454545454545
790,200631,Maria Ekstrand,Hard,1.0,1,50.0
791,200632,Andrea Strnadova,Clay,3.0,3,50.0
792,200632,Andrea Strnadova,Grass,4.0,4,50.0
793,200632,Andrea Strnadova,Hard,7.0,6,53.84615384615385
794,200633,Stacey Schefflin,Hard,2.0,1,66.66666666666666
795,200634,Elena Brioukhovets,Clay,5.0,3,62.5
796,200634,Elena Brioukhovets,Grass,5.0,4,55.55555555555556
797,200634,Elena Brioukhovets,Hard,1.0,5,16.666666666666664
798,200635,Ingelise Driehuis,Hard,0.0,1,0.0
799,200636,Danielle Jones,Hard,0.0,1,0.0
800,200637,Catherine Barclay,Hard,0.0,3,0.0
801,200638,Stephanie Rottier,Clay,1.0,5,16.666666666666664
802,200638,Stephanie Rottier,Grass,0.0,2,0.0
803,200638,Stephanie Rottier,Hard,0.0,9,0.0
804,200639,Claudine Toleafoa,Grass,0.0,1,0.0
805,200639,Claudine Toleafoa,Hard,1.0,1,50.0
806,200640,Mercedes Paz,Clay,0.0,4,0.0
807,200640,Mercedes Paz,Grass,2.0,3,40.0
808,200640,Mercedes Paz,Hard,0.0,5,0.0
809,200641,Patricia Tarabini,Clay,1.0,4,20.0
810,200641,Patricia Tarabini,Grass,1.0,3,25.0
811,200641,Patricia Tarabini,Hard,3.0,8,27.27272727272727
812,200642,Denisa Szabova,Clay,0.0,1,0.0
813,200642,Denisa Szabova,Hard,0.0,2,0.0
814,200643,Petra Kamstra,Clay,1.0,2,33.33333333333333
815,200643,Petra Kamstra,Grass,3.0,3,50.0
816,200643,Petra Kamstra,Hard,2.0,4,33.33333333333333
817,200644,Naoko Sawamatsu,Clay,9.0,8,52.94117647058824
818,200644,Naoko Sawamatsu,Grass,16.0,8,66.66666666666666
819,200644,Naoko Sawamatsu,Hard,20.0,15,57.14285714285714
820,200645,Maja Zivec Skulj,Grass,0.0,1,0.0
821,200645,Maja Zivec Skulj,Hard,0.0,3,0.0
822,200646,Francesca Romano,Clay,0.0,2,0.0
823,200646,Francesca Romano,Grass,0.0,2,0.0
824,200646,Francesca Romano,Hard,1.0,2,33.33333333333333
825,200647,Noelle Van Lottum,Clay,3.0,7,30.0
826,200647,Noelle Van Lottum,Grass,0.0,4,0.0
827,200647,Noelle Van Lottum,Hard,4.0,11,26.666666666666668
828,200648,Marketa Kochta,Clay,2.0,3,40.0
829,200648,Marketa Kochta,Grass,0.0,3,0.0
830,200648,Marketa Kochta,Hard,5.0,7,41.66666666666667
831,200649,Ginger Helgeson,Clay,3.0,5,37.5
832,200649,Ginger Helgeson,Grass,4.0,6,40.0
833,200649,Ginger Helgeson,Hard,12.0,11,52.17391304347826
834,200650,Isabel Cueto,Clay,0.0,1,0.0
835,200650,Isabel Cueto,Hard,1.0,2,33.33333333333333
836,200651,Sabine Hack,Clay,10.0,6,62.5
837,200651,Sabine Hack,Grass,1.0,3,25.0
838,200651,Sabine Hack,Hard,12.0,13,48.0
839,200652,Monica Seles,Carpet,12.0,4,75.0
840,200652,Monica Seles,Clay,59.0,11,84.28571428571429
841,200652,Monica Seles,Grass,23.0,7,76.66666666666667
842,200652,Monica Seles,Hard,148.0,33,81.76795580110497
843,200653,Yayuk Basuki,Clay,4.0,6,40.0
844,200653,Yayuk Basuki,Grass,22.0,9,70.96774193548387
845,200653,Yayuk Basuki,Hard,11.0,16,40.74074074074074
846,200654,Patty Oreilly,Hard,0.0,2,0.0
847,200655,Nicole Arendt,Clay,4.0,4,50.0
848,200655,Nicole Arendt,Grass,7.0,6,53.84615384615385
849,200655,Nicole Arendt,Hard,10.0,13,43.47826086956522
850,200656,Jessica Emmons,Hard,1.0,4,20.0
851,200657,Radka Bobkova,Clay,2.0,5,28.57142857142857
852,200657,Radka Bobkova,Grass,1.0,5,16.666666666666664
853,200657,Radka Bobkova,Hard,5.0,10,33.33333333333333
854,200658,Fang Li,Clay,1.0,4,20.0
855,200658,Fang Li,Grass,1.0,5,16.666666666666664
856,200658,Fang Li,Hard,5.0,16,23.809523809523807
857,200659,Rika Hiraki,Clay,0.0,6,0.0
858,200659,Rika Hiraki,Grass,3.0,5,37.5
859,200659,Rika Hiraki,Hard,7.0,10,41.17647058823529
860,200660,Kimberly Po Messerli,Clay,6.0,7,46.15384615384615
861,200660,Kimberly Po Messerli,Grass,4.0,8,33.33333333333333
862,200660,Kimberly Po Messerli,Hard,22.0,14,61.111111111111114
863,200661,Samantha Smith,Clay,0.0,2,0.0
864,200661,Samantha Smith,Grass,3.0,6,33.33333333333333
865,200661,Samantha Smith,Hard,2.0,4,33.33333333333333
866,200662,Joanne Limmer,Hard,1.0,3,25.0
867,200663,Nanne Dahlman,Clay,0.0,3,0.0
868,200663,Nanne Dahlman,Grass,2.0,2,50.0
869,200663,Nanne Dahlman,Hard,9.0,7,56.25
870,200664,Stephanie Rehe,Clay,1.0,1,50.0
871,200664,Stephanie Rehe,Grass,0.0,1,0.0
872,200664,Stephanie Rehe,Hard,3.0,3,50.0
873,200665,Yone Kamio,Clay,0.0,3,0.0
874,200665,Yone Kamio,Grass,4.0,3,57.14285714285714
875,200665,Yone Kamio,Hard,7.0,9,43.75
876,200666,Marion Maruska,Clay,1.0,4,20.0
877,200666,Marion Maruska,Grass,1.0,2,33.33333333333333
878,200666,Marion Maruska,Hard,0.0,4,0.0
879,200667,Ines Gorrochategui,Clay,7.0,7,50.0
880,200667,Ines Gorrochategui,Grass,11.0,7,61.111111111111114
881,200667,Ines Gorrochategui,Hard,9.0,10,47.368421052631575
882,200668,Silke Frankl,Clay,4.0,4,50.0
883,200668,Silke Frankl,Grass,4.0,4,50.0
884,200668,Silke Frankl,Hard,0.0,5,0.0
885,200669,Debbie Graham,Clay,3.0,4,42.857142857142854
886,200669,Debbie Graham,Grass,1.0,5,16.666666666666664
887,200669,Debbie Graham,Hard,4.0,9,30.76923076923077
888,200670,Nathalie Housset,Clay,1.0,2,33.33333333333333
889,200670,Nathalie Housset,Hard,1.0,1,50.0
890,200671,Meike Babel,Clay,6.0,7,46.15384615384615
891,200671,Meike Babel,Grass,2.0,4,33.33333333333333
892,200671,Meike Babel,Hard,6.0,8,42.857142857142854
893,200672,Barbara Mulej,Hard,0.0,2,0.0
894,200673,Susan Sloane Lundy,Grass,0.0,1,0.0
895,200673,Susan Sloane Lundy,Hard,0.0,3,0.0
896,200674,Bettina Fulco,Clay,2.0,4,33.33333333333333
897,200674,Bettina Fulco,Grass,1.0,3,25.0
898,200674,Bettina Fulco,Hard,2.0,7,22.22222222222222
899,200675,Eugenia Maniokova,Clay,0.0,2,0.0
900,200675,Eugenia Maniokova,Grass,0.0,2,0.0
